time,Real Lower Band,Real Middle Band,Real Upper Band
2005-04-13,1160.3822,1191.1260,1221.8698
2005-04-12,1160.8429,1191.3048,1221.7668
2005-04-11,1160.4773,1191.1330,1221.7887
2005-04-08,1160.6807,1191.2412,1221.8017
2005-04-07,1160.7463,1191.2710,1221.7957
2005-04-06,1160.7303,1191.2562,1221.7820
2005-04-05,1160.7941,1191.2915,1221.7889
2005-04-04,1160.9979,1191.3998,1221.8018
2005-04-01,1161.3182,1191.5268,1221.7354
2005-03-31,1161.9456,1191.7790,1221.6124
2005-03-30,1162.3337,1192.1372,1221.9406
2005-03-29,1162.5520,1192.6457,1222.7393
2005-03-28,1163.7411,1193.4488,1223.1566
2005-03-24,1164.3861,1194.1017,1223.8173
2005-03-23,1165.2751,1194.8037,1224.3323
2005-03-22,1166.2828,1195.3435,1224.4042
2005-03-21,1167.3443,1195.9838,1224.6233
2005-03-18,1167.7456,1196.4137,1225.0817
2005-03-17,1167.9720,1196.6770,1225.3820
2005-03-16,1168.0902,1196.7510,1225.4118
2005-03-15,1168.2733,1196.8532,1225.4330
2005-03-14,1168.3188,1196.9442,1225.5696
2005-03-11,1168.3244,1196.9257,1225.5269
2005-03-10,1168.3427,1196.9807,1225.6186
2005-03-09,1168.3411,1196.8045,1225.2679
2005-03-08,1168.0625,1196.4877,1224.9128
2005-03-07,1168.1387,1195.9845,1223.8303
2005-03-04,1168.3017,1195.2762,1222.2506
2005-03-03,1168.0787,1194.5253,1220.9719
2005-03-02,1168.0495,1194.1883,1220.3272
2005-03-01,1168.0543,1193.8732,1219.6920
2005-02-28,1168.0675,1193.5385,1219.0095
2005-02-25,1167.9936,1193.3347,1218.6757
2005-02-24,1167.3257,1192.7088,1218.0920
2005-02-23,1166.7872,1192.3483,1217.9095
2005-02-22,1166.5335,1192.2125,1217.8915
2005-02-18,1166.4361,1192.1725,1217.9089
2005-02-17,1165.8533,1191.7617,1217.6700
2005-02-16,1165.3064,1191.3698,1217.4333
2005-02-15,1164.5686,1190.7032,1216.8378
2005-02-14,1164.5599,1190.2603,1215.9607
2005-02-11,1164.4078,1189.8570,1215.3062
2005-02-10,1163.9692,1189.3592,1214.7491
2005-02-09,1163.7895,1189.1392,1214.4888
2005-02-08,1163.6387,1189.0088,1214.3789
2005-02-07,1163.0919,1188.5285,1213.9651
2005-02-04,1161.8529,1187.8817,1213.9104
2005-02-03,1160.8075,1187.2325,1213.6575
2005-02-02,1159.7900,1186.8158,1213.8417
2005-02-01,1158.8829,1186.3655,1213.8481
2005-01-31,1157.7167,1185.9032,1214.0896
2005-01-28,1155.0527,1185.2687,1215.4847
2005-01-27,1151.4557,1184.5887,1217.7217
2005-01-26,1148.0233,1183.8547,1219.6861
2005-01-25,1144.8183,1183.1235,1221.4287
2005-01-24,1141.7258,1182.4407,1223.1556
2005-01-21,1138.7935,1181.8015,1224.8095
2005-01-20,1134.3094,1180.8552,1227.4009
2005-01-19,1128.0237,1179.5117,1230.9996
2005-01-18,1122.2778,1178.0302,1233.7826
2005-01-14,1118.0651,1176.5387,1235.0122
2005-01-13,1113.8581,1175.1910,1236.5239
2005-01-12,1109.9189,1173.9540,1237.9891
2005-01-11,1106.9891,1172.7260,1238.4629
2005-01-10,1103.7619,1171.4795,1239.1971
2005-01-07,1100.2894,1170.0302,1239.7709
2005-01-06,1097.7407,1168.8212,1239.9016
2005-01-05,1095.8142,1167.7203,1239.6264
2005-01-04,1094.1045,1166.7312,1239.3578
2005-01-03,1092.3383,1165.6327,1238.9270
2004-12-31,1091.2341,1164.4422,1237.6502
2004-12-30,1090.9095,1163.2777,1235.6458
2004-12-29,1090.4266,1161.9598,1233.4930
2004-12-28,1090.0769,1160.6552,1231.2334
2004-12-27,1089.6888,1159.2878,1228.8869
2004-12-23,1088.2884,1157.7822,1227.2760
2004-12-22,1087.2023,1156.1933,1225.1844
2004-12-21,1085.9731,1154.5348,1223.0966
2004-12-20,1084.3535,1152.8360,1221.3185
2004-12-17,1082.9650,1151.4270,1219.8890
2004-12-16,1081.5819,1149.9963,1218.4108
2004-12-15,1080.8905,1148.5022,1216.1138
2004-12-14,1081.1137,1147.2285,1213.3434
2004-12-13,1081.1035,1145.8755,1210.6475
2004-12-10,1081.2711,1144.7067,1208.1422
2004-12-09,1080.9860,1143.6317,1206.2773
2004-12-08,1080.7052,1142.4838,1204.2625
2004-12-07,1080.5984,1141.5758,1202.5533
2004-12-06,1080.3239,1140.7217,1201.1195
2004-12-03,1080.4699,1139.6162,1198.7625
2004-12-02,1080.5646,1138.4030,1196.2414
2004-12-01,1080.6702,1137.1687,1193.6672
2004-11-30,1081.1596,1136.0008,1190.8421
2004-11-29,1080.7616,1134.9977,1189.2337
2004-11-26,1080.8002,1133.9933,1187.1865
2004-11-24,1080.5827,1132.7143,1184.8460
2004-11-23,1080.3859,1131.4223,1182.4588
2004-11-22,1079.8336,1130.1258,1180.4181
2004-11-19,1079.8836,1128.9680,1178.0524
2004-11-18,1079.6265,1127.8805,1176.1345
2004-11-17,1080.2025,1126.5707,1172.9388
2004-11-16,1080.4315,1125.1415,1169.8515
2004-11-15,1080.4397,1123.8123,1167.1850
2004-11-12,1081.4452,1122.3880,1163.3308
2004-11-11,1082.4077,1120.8390,1159.2704
2004-11-10,1083.0737,1119.5338,1155.9940
2004-11-09,1082.2367,1118.1805,1154.1244
2004-11-08,1081.4963,1116.7682,1152.0400
2004-11-05,1079.6227,1115.1000,1150.5773
2004-11-04,1077.9957,1113.3843,1148.7729
2004-11-03,1077.5590,1111.9530,1146.3470
2004-11-02,1076.4526,1110.8837,1145.3147
2004-11-01,1073.8231,1109.7947,1145.7663
2004-10-29,1071.2635,1108.6857,1146.1079
2004-10-28,1070.1903,1107.8607,1145.5310
2004-10-27,1069.9872,1107.3805,1144.7738
2004-10-26,1069.8061,1106.9520,1144.0979
2004-10-25,1069.7472,1106.8775,1144.0078
2004-10-22,1069.9704,1106.9928,1144.0152
2004-10-21,1070.1242,1107.0710,1144.0178
2004-10-20,1069.8196,1106.8865,1143.9534
2004-10-19,1069.5525,1106.7393,1143.9262
2004-10-18,1068.7916,1106.4200,1144.0484
2004-10-15,1068.0295,1105.9563,1143.8831
2004-10-14,1067.7735,1105.7670,1143.7605
2004-10-13,1067.4996,1105.6102,1143.7207
2004-10-12,1067.4653,1105.5272,1143.5890
2004-10-11,1067.3377,1105.1782,1143.0187
2004-10-08,1067.2760,1104.7948,1142.3137
2004-10-07,1067.2871,1104.5373,1141.7876
2004-10-06,1067.5445,1104.2177,1140.8908
2004-10-05,1068.3199,1103.7692,1139.2184
2004-10-04,1068.7813,1103.4337,1138.0860
2004-10-01,1069.3128,1103.0610,1136.8092
2004-09-30,1069.7195,1102.6878,1135.6561
2004-09-29,1069.6780,1102.7503,1135.8226
2004-09-28,1069.6654,1102.7738,1135.8823
2004-09-27,1069.4667,1103.0292,1136.5917
2004-09-24,1069.2408,1103.4528,1137.6649
2004-09-23,1068.4735,1103.9650,1139.4565
2004-09-22,1068.0041,1104.4290,1140.8539
2004-09-21,1067.6571,1104.7588,1141.8606
2004-09-20,1067.4940,1104.8443,1142.1947
2004-09-17,1066.9411,1105.1518,1143.3626
2004-09-16,1066.3691,1105.4103,1144.4516
2004-09-15,1066.1164,1105.5922,1145.0679
2004-09-14,1065.9536,1105.7577,1145.5618
2004-09-13,1065.7763,1105.8692,1145.9620
2004-09-10,1065.6425,1105.9730,1146.3035
2004-09-09,1065.4432,1106.1337,1146.8241
2004-09-08,1065.2494,1106.3608,1147.4722
2004-09-07,1065.1905,1106.5112,1147.8318
2004-09-03,1064.9024,1106.7640,1148.6256
2004-09-02,1064.7608,1107.0590,1149.3572
2004-09-01,1064.3025,1107.4568,1150.6112
2004-08-31,1064.0632,1108.0320,1152.0008
2004-08-30,1064.2242,1108.3363,1152.4485
2004-08-27,1064.5312,1108.6278,1152.7244
2004-08-26,1064.6206,1108.9148,1153.2091
2004-08-25,1064.7899,1109.1833,1153.5768
2004-08-24,1064.9692,1109.4453,1153.9215
2004-08-23,1065.4220,1109.8635,1154.3050
2004-08-20,1065.8794,1110.1845,1154.4896
2004-08-19,1066.2264,1110.4295,1154.6326
2004-08-18,1066.4043,1110.4992,1154.5941
2004-08-17,1066.3382,1110.4723,1154.6065
2004-08-16,1066.7472,1110.5970,1154.4468
2004-08-13,1067.2832,1110.7527,1154.2222
2004-08-12,1069.0933,1111.1975,1153.3017
2004-08-11,1070.7061,1111.5453,1152.3845
2004-08-10,1071.8908,1111.8772,1151.8635
2004-08-09,1072.8915,1112.1672,1151.4428
2004-08-06,1075.1612,1112.7015,1150.2418
2004-08-05,1077.5934,1113.2262,1148.8589
2004-08-04,1078.0549,1113.3332,1148.6114
2004-08-03,1078.0580,1113.3343,1148.6106
2004-08-02,1078.4756,1113.5727,1148.6698
2004-07-30,1078.7134,1113.8212,1148.9290
2004-07-29,1079.1236,1114.1183,1149.1131
2004-07-28,1079.5806,1114.4027,1149.2247
2004-07-27,1080.0788,1114.6007,1149.1225
2004-07-26,1080.7814,1114.9183,1149.0553
2004-07-23,1082.3309,1115.5573,1148.7838
2004-07-22,1083.5979,1116.4225,1149.2471
2004-07-21,1084.2868,1117.0673,1149.8479
2004-07-20,1085.0860,1117.8460,1150.6060
2004-07-19,1085.2154,1118.3670,1151.5186
2004-07-16,1085.8860,1118.7535,1151.6210
2004-07-15,1086.4769,1119.0328,1151.5888
2004-07-14,1086.8446,1119.5183,1152.1921
2004-07-13,1087.0734,1119.9040,1152.7346
2004-07-12,1087.2470,1120.1323,1153.0177
2004-07-09,1087.4489,1120.3627,1153.2764
2004-07-08,1087.7051,1120.6398,1153.5746
2004-07-07,1087.8557,1121.2413,1154.6270
2004-07-06,1087.8964,1121.5912,1155.2859
2004-07-02,1087.9868,1121.9965,1156.0062
2004-07-01,1087.7214,1122.3762,1157.0310
2004-06-30,1087.3735,1122.7367,1158.0999
2004-06-29,1087.3557,1122.7528,1158.1500
2004-06-28,1087.3756,1122.6857,1157.9957
2004-06-25,1087.3532,1122.5667,1157.7801
2004-06-24,1087.3451,1122.4428,1157.5406
2004-06-23,1087.3636,1122.1398,1156.9161
2004-06-22,1087.0561,1121.5398,1156.0236
2004-06-21,1086.6587,1121.1195,1155.5803
2004-06-18,1085.2648,1120.4700,1155.6752
2004-06-17,1084.1442,1119.7855,1155.4268
2004-06-16,1083.1410,1119.1747,1155.2083
2004-06-15,1082.8634,1118.7783,1154.6933
2004-06-14,1082.8545,1118.6168,1154.3792
2004-06-10,1082.8458,1118.5912,1154.3365
2004-06-09,1082.6675,1118.1617,1153.6558
2004-06-08,1082.2188,1117.7143,1153.2099
2004-06-07,1082.4249,1117.3542,1152.2834
2004-06-04,1082.2858,1116.7935,1151.3012
2004-06-03,1082.2918,1116.8167,1151.3415
2004-06-02,1082.1589,1117.2157,1152.2724
2004-06-01,1081.7482,1117.5858,1153.4234
2004-05-28,1080.9662,1118.1802,1155.3941
2004-05-27,1080.3715,1118.7500,1157.1285
2004-05-26,1079.9907,1119.2458,1158.5010
2004-05-25,1079.8420,1119.8152,1159.7883
2004-05-24,1079.5439,1120.5305,1161.5170
2004-05-21,1080.4314,1121.3560,1162.2806
2004-05-20,1081.5010,1122.2118,1162.9227
2004-05-19,1082.9692,1123.1198,1163.2705
2004-05-18,1084.6258,1123.9600,1163.2942
2004-05-17,1086.1391,1124.7850,1163.4309
2004-05-14,1088.3145,1125.7852,1163.2558
2004-05-13,1089.6148,1126.6412,1163.6676
2004-05-12,1090.8354,1127.5642,1164.2929
2004-05-11,1091.9311,1128.5593,1165.1875
2004-05-10,1093.5439,1129.3987,1165.2534
2004-05-07,1095.8973,1130.4818,1165.0664
2004-05-06,1097.1954,1131.4662,1165.7369
2004-05-05,1097.8420,1131.9920,1166.1420
2004-05-04,1098.1993,1132.2967,1166.3940
2004-05-03,1098.6468,1132.6835,1166.7202
2004-04-30,1099.0441,1132.8685,1166.6929
2004-04-29,1099.9807,1133.1888,1166.3970
2004-04-28,1100.7258,1133.5578,1166.3899
2004-04-27,1101.0662,1133.7720,1166.4778
2004-04-26,1100.9627,1133.6557,1166.3486
2004-04-23,1100.9425,1133.6320,1166.3215
2004-04-22,1100.7654,1133.4300,1166.0946
2004-04-21,1100.7625,1133.4987,1166.2348
2004-04-20,1100.9057,1134.0200,1167.1343
2004-04-19,1101.5019,1134.4100,1167.3180
2004-04-16,1101.5485,1134.5453,1167.5421
2004-04-15,1101.5960,1134.7622,1167.9284
2004-04-14,1101.7822,1134.9277,1168.0731
2004-04-13,1102.0006,1135.1220,1168.2434
2004-04-12,1102.0672,1135.1655,1168.2638
2004-04-08,1101.9059,1134.9208,1167.9357
2004-04-07,1101.4402,1134.6192,1167.7981
2004-04-06,1101.2018,1134.3975,1167.5932
2004-04-05,1100.8074,1133.9592,1167.1109
2004-04-02,1100.7768,1133.6483,1166.5198
2004-04-01,1100.5361,1133.3903,1166.2446
2004-03-31,1100.3014,1133.2487,1166.1959
2004-03-30,1100.1624,1133.1822,1166.2020
2004-03-29,1099.2869,1132.8735,1166.4601
2004-03-26,1098.7862,1132.6977,1166.6092
2004-03-25,1098.8867,1132.7240,1166.5613
2004-03-24,1098.9049,1132.7288,1166.5528
2004-03-23,1099.3347,1132.8048,1166.2750
2004-03-22,1099.3432,1132.8063,1166.2695
2004-03-19,1099.3994,1132.8167,1166.2340
2004-03-18,1098.0827,1132.5360,1166.9893
2004-03-17,1095.8204,1131.9750,1168.1296
2004-03-16,1093.6707,1131.3988,1169.1270
2004-03-15,1090.8958,1130.8285,1170.7612
2004-03-12,1088.4556,1130.3392,1172.2228
2004-03-11,1084.7026,1129.4637,1174.2247
2004-03-10,1082.3137,1128.9197,1175.5256
2004-03-09,1079.1605,1128.0417,1176.9229
2004-03-08,1074.8289,1126.6828,1178.5367
2004-03-05,1070.9445,1125.2325,1179.5205
2004-03-04,1068.2705,1123.7732,1179.2759
2004-03-03,1065.0775,1122.2170,1179.3565
2004-03-02,1062.6728,1120.8618,1179.0509
2004-03-01,1060.0003,1119.4557,1178.9111
2004-02-27,1057.7727,1117.9665,1178.1603
2004-02-26,1055.7179,1116.7195,1177.7211
2004-02-25,1052.9192,1115.2743,1177.6294
2004-02-24,1050.2804,1113.8540,1177.4276
2004-02-23,1047.3895,1112.4340,1177.4785
2004-02-20,1044.5407,1110.9522,1177.3637
2004-02-19,1040.5396,1109.1383,1177.7370
2004-02-18,1036.7108,1107.2482,1177.7855
2004-02-17,1033.9424,1105.4252,1176.9080
2004-02-13,1030.8903,1103.3778,1175.8653
2004-02-12,1028.4574,1101.6748,1174.8923
2004-02-11,1026.7988,1099.9788,1173.1589
2004-02-10,1025.9561,1098.3230,1170.6900
2004-02-09,1024.8624,1096.8728,1168.8832
2004-02-06,1023.0580,1095.3188,1167.5796
2004-02-05,1021.5003,1093.7247,1165.9490
2004-02-04,1020.0913,1092.4683,1164.8453
2004-02-03,1018.9746,1091.3272,1163.6797
2004-02-02,1017.8271,1089.9235,1162.0199
2004-01-30,1016.8415,1088.5567,1160.2718
2004-01-29,1016.1185,1087.3548,1158.5911
2004-01-28,1015.1787,1085.9648,1156.7509
2004-01-27,1014.0062,1084.6058,1155.2055
2004-01-26,1013.5280,1083.0068,1152.4856
2004-01-23,1013.7246,1081.1972,1148.6698
2004-01-22,1012.5490,1079.3568,1146.1647
2004-01-21,1011.5596,1077.4397,1143.3197
2004-01-20,1011.3194,1075.5422,1139.7649
2004-01-16,1010.6395,1073.7353,1136.8312
2004-01-15,1011.0881,1072.1720,1133.2559
2004-01-14,1011.2673,1070.7158,1130.1643
2004-01-13,1011.2980,1069.1958,1127.0937
2004-01-12,1011.5256,1068.0100,1124.4944
2004-01-09,1012.0831,1066.6688,1121.2545
2004-01-08,1012.6382,1065.4625,1118.2868
2004-01-07,1013.8738,1064.0197,1114.1655
2004-01-06,1014.6733,1062.5485,1110.4237
2004-01-05,1015.6050,1061.1328,1106.6607
2004-01-02,1016.4709,1059.6588,1102.8467
2003-12-31,1016.9269,1058.5050,1100.0831
2003-12-30,1017.5796,1057.2122,1096.8447
2003-12-29,1018.0626,1055.8823,1093.7021
2003-12-26,1018.1367,1054.3950,1090.6533
2003-12-24,1017.3177,1053.1005,1088.8833
2003-12-23,1014.3772,1051.4660,1088.5548
2003-12-22,1012.9798,1049.9753,1086.9709
2003-12-19,1010.6445,1048.3738,1086.1032
2003-12-18,1008.9661,1046.9507,1084.9352
2003-12-17,1008.0578,1045.6207,1083.1835
2003-12-16,1007.9066,1044.8298,1081.7531
2003-12-15,1007.4700,1043.9580,1080.4460
2003-12-12,1007.4359,1043.4290,1079.4221
2003-12-11,1007.7490,1042.8530,1077.9569
2003-12-10,1007.5243,1042.0990,1076.6737
2003-12-09,1007.1629,1041.6035,1076.0441
2003-12-08,1006.0806,1040.8473,1075.6140
2003-12-05,1005.5818,1040.0028,1074.4239
2003-12-04,1004.7723,1039.2515,1073.7307
2003-12-03,1003.9699,1038.2715,1072.5731
2003-12-02,1003.7674,1037.5788,1071.3903
2003-12-01,1004.0113,1036.9958,1069.9804
2003-11-28,1004.1145,1036.1837,1068.2528
2003-11-26,1004.0634,1035.6798,1067.2962
2003-11-25,1004.0021,1035.1435,1066.2849
2003-11-24,1003.6803,1034.6118,1065.5434
2003-11-21,1002.5495,1033.8773,1065.2052
2003-11-20,1001.0202,1033.3367,1065.6532
2003-11-19,999.0788,1032.7223,1066.3658
2003-11-18,997.1808,1031.9605,1066.7402
2003-11-17,995.1612,1031.2865,1067.4118
2003-11-14,993.1683,1030.4437,1067.7190
2003-11-13,992.1117,1029.6590,1067.2063
2003-11-12,991.1618,1028.6905,1066.2192
2003-11-11,990.4474,1027.7542,1065.0609
2003-11-10,989.3164,1026.9737,1064.6310
2003-11-07,987.6225,1026.0330,1064.4435
2003-11-06,986.1823,1024.9880,1063.7937
2003-11-05,984.5273,1023.7543,1062.9813
2003-11-04,983.2778,1022.7300,1062.1822
2003-11-03,981.4329,1021.5190,1061.6051
2003-10-31,979.7338,1020.1618,1060.5899
2003-10-30,977.5692,1018.8853,1060.2014
2003-10-29,974.8182,1017.5543,1060.2905
2003-10-28,972.1601,1016.1768,1060.1935
2003-10-27,971.0128,1015.1107,1059.2085
2003-10-24,969.4714,1014.2610,1059.0506
2003-10-23,968.5800,1013.6177,1058.6553
2003-10-22,967.6308,1012.8463,1058.0619
2003-10-21,966.7838,1012.1617,1057.5395
2003-10-20,966.6569,1011.3365,1056.0161
2003-10-17,966.6327,1010.5698,1054.5070
2003-10-16,965.7032,1009.6078,1053.5125
2003-10-15,965.6455,1008.5835,1051.5215
2003-10-14,965.5272,1007.6060,1049.6848
2003-10-13,965.1545,1006.4280,1047.7015
2003-10-10,965.4242,1005.5608,1045.6975
2003-10-09,964.9373,1004.6220,1044.3067
2003-10-08,965.1159,1003.8780,1042.6401
2003-10-07,965.3424,1003.3220,1041.3016
2003-10-06,965.9215,1002.7322,1039.5428
2003-10-03,966.2354,1002.1287,1038.0219
2003-10-02,966.1266,1001.4428,1036.7591
2003-10-01,966.1658,1001.1423,1036.1189
2003-09-30,966.2305,1000.9693,1035.7082
2003-09-29,966.3850,1001.1102,1035.8353
2003-09-26,965.8453,1000.7622,1035.6790
2003-09-25,965.7615,1000.7105,1035.6595
2003-09-24,965.1043,1000.3613,1035.6183
2003-09-23,963.9908,999.7800,1035.5692
2003-09-22,963.4352,998.8998,1034.3644
2003-09-19,963.2193,998.2832,1033.3471
2003-09-18,963.1472,997.2668,1031.3864
2003-09-17,963.8658,996.3313,1028.7969
2003-09-16,963.8489,995.5925,1027.3361
2003-09-15,964.5269,995.0320,1025.5371
2003-09-12,964.6295,994.6968,1024.7642
2003-09-11,964.8632,994.5545,1024.2458
2003-09-10,964.9933,994.4752,1023.9570
2003-09-09,964.9970,994.4722,1023.9474
2003-09-08,965.3506,993.8962,1022.4417
2003-09-05,966.5098,993.3440,1020.1782
2003-09-04,967.0971,992.9455,1018.7939
2003-09-03,967.9641,992.2267,1016.4893
2003-09-02,968.4464,991.3877,1014.3289
2003-08-29,969.2895,990.8172,1012.3449
2003-08-28,969.4620,990.5193,1011.5767
2003-08-27,969.4051,990.2427,1011.0803
2003-08-26,968.5170,989.8222,1011.1273
2003-08-25,967.3160,989.3267,1011.3374
2003-08-22,965.8826,988.8247,1011.7668
2003-08-21,963.0928,988.1010,1013.1092
2003-08-20,961.0294,987.2668,1013.5042
2003-08-19,958.8885,986.4532,1014.0178
2003-08-18,954.8614,985.3010,1015.7406
2003-08-15,951.0356,984.1698,1017.3041
2003-08-14,946.4967,983.0490,1019.6013
2003-08-13,941.9434,981.8693,1021.7953
2003-08-12,937.9408,980.8150,1023.6892
2003-08-11,936.2449,980.0475,1023.8501
2003-08-08,934.8543,979.4822,1024.1100
2003-08-07,933.0450,978.8437,1024.6424
2003-08-06,931.5807,978.3133,1025.0460
2003-08-05,930.5290,977.9472,1025.3654
2003-08-04,928.7387,977.4130,1026.0873
2003-08-01,925.5711,976.3705,1027.1699
2003-07-31,923.3508,975.5283,1027.7059
2003-07-30,921.5183,974.5963,1027.6744
2003-07-29,919.2119,973.5807,1027.9495
2003-07-28,917.2605,972.5940,1027.9275
2003-07-25,914.4437,971.2570,1028.0703
2003-07-24,911.8683,969.8943,1027.9204
2003-07-23,909.3841,968.8317,1028.2792
2003-07-22,906.8056,967.6022,1028.3988
2003-07-21,903.0677,966.1138,1029.1600
2003-07-18,900.5053,964.9910,1029.4767
2003-07-17,898.6400,963.7527,1028.8653
2003-07-16,896.2811,962.5800,1028.8789
2003-07-15,892.6894,960.8787,1029.0679
2003-07-14,889.5653,959.0980,1028.6307
2003-07-11,885.6025,957.0322,1028.4619
2003-07-10,882.6547,955.2433,1027.8319
2003-07-09,879.2937,953.5188,1027.7440
2003-07-08,875.0273,951.2870,1027.5467
2003-07-07,871.5225,949.0160,1026.5095
2003-07-03,867.7223,946.7088,1025.6954
2003-07-02,864.6892,944.9187,1025.1482
2003-07-01,862.1206,943.0217,1023.9227
2003-06-30,859.4152,941.2972,1023.1792
2003-06-27,856.5918,939.6630,1022.7342
2003-06-26,854.2182,938.0743,1021.9304
2003-06-25,850.6045,935.9520,1021.2995
2003-06-24,846.2173,933.8330,1021.4487
2003-06-23,843.3681,931.8338,1020.2996
2003-06-20,840.9888,929.9485,1018.9082
2003-06-19,839.2632,927.8528,1016.4425
2003-06-18,837.9769,925.8535,1013.7301
2003-06-17,836.9426,923.4225,1009.9024
2003-06-16,837.8510,921.4913,1005.1316
2003-06-13,838.0960,919.2402,1000.3843
2003-06-12,837.4223,917.3303,997.2384
2003-06-11,837.0322,915.1293,993.2265
2003-06-10,836.6642,912.8845,989.1048
2003-06-09,833.7986,910.3583,986.9181
2003-06-06,830.7433,907.9578,985.1724
2003-06-05,826.0445,904.8983,983.7522
2003-06-04,821.6349,901.7415,981.8481
2003-06-03,818.1526,898.7622,979.3718
2003-06-02,816.0882,896.3843,976.6804
2003-05-30,813.5979,893.9693,974.3408
2003-05-29,811.7988,891.7403,971.6819
2003-05-28,809.1554,889.6128,970.0702
2003-05-27,807.7124,887.6393,967.5663
2003-05-23,806.7615,885.8005,964.8395
2003-05-22,805.1827,884.2015,963.2203
2003-05-21,803.1258,882.4628,961.7998
2003-05-20,801.6574,881.0487,960.4399
2003-05-19,799.9005,879.5962,959.2918
2003-05-16,799.0240,878.3862,957.7484
2003-05-15,798.4357,876.5995,954.7633
2003-05-14,798.5081,874.9072,951.3063
2003-05-13,798.6757,873.4387,948.2016
2003-05-12,798.4390,871.6485,944.8580
2003-05-09,797.5603,869.5195,941.4787
2003-05-08,796.4478,867.6073,938.7669
2003-05-07,795.6060,866.0895,936.5730
2003-05-06,795.6115,864.5287,933.4459
2003-05-05,795.7543,862.7837,929.8131
2003-05-02,796.0904,861.3103,926.5302
2003-05-01,797.0121,859.8688,922.7256
2003-04-30,797.5570,858.7338,919.9106
2003-04-29,798.5157,857.7905,917.0653
2003-04-28,799.5787,856.7548,913.9309
2003-04-25,800.3708,855.5843,910.7978
2003-04-24,800.9012,855.0102,909.1192
2003-04-23,802.0394,854.1287,906.2179
2003-04-22,803.6431,852.9363,902.2296
2003-04-21,805.1546,852.1035,899.0524
2003-04-17,805.3269,852.0257,898.7245
2003-04-16,805.8195,851.7720,897.7245
2003-04-15,805.5922,851.9005,898.2088
2003-04-14,805.0806,852.0833,899.0861
2003-04-11,803.6279,852.5728,901.5178
2003-04-10,801.7942,853.4048,905.0154
2003-04-09,799.2167,854.4062,909.5956
2003-04-08,797.2979,855.4107,913.5234
2003-04-07,795.5144,856.2320,916.9496
2003-04-04,793.8917,857.0260,920.1603
2003-04-03,793.2035,857.5440,921.8845
2003-04-02,791.9975,858.3187,924.6398
2003-04-01,790.5998,859.1205,927.6412
2003-03-31,790.2749,859.9557,929.6365
2003-03-28,790.2407,860.9698,931.6990
2003-03-27,790.3505,861.2418,932.1331
2003-03-26,790.4028,861.4230,932.4432
2003-03-25,790.4363,861.5138,932.5913
2003-03-24,790.3978,861.7625,933.1272
2003-03-21,790.4384,862.2332,934.0279
2003-03-20,790.4142,862.2597,934.1051
2003-03-19,790.3162,862.5945,934.8728
2003-03-18,790.3316,862.7650,935.1984
2003-03-17,790.3846,863.1762,935.9677
2003-03-14,790.3446,863.8462,937.3478
2003-03-13,791.1179,865.1317,939.1454
2003-03-12,792.3333,866.0913,939.8494
2003-03-11,795.2009,867.7145,940.2281
2003-03-10,798.4622,869.4517,940.4411
2003-03-07,801.3923,871.0678,940.7434
2003-03-06,803.1206,872.1197,941.1187
2003-03-05,805.1215,873.6218,942.1222
2003-03-04,806.8537,874.9002,942.9466
2003-03-03,809.0028,876.4933,943.9838
2003-02-28,810.3868,877.9257,945.4646
2003-02-27,811.1062,879.4820,947.8579
2003-02-26,812.1331,881.1325,950.1319
2003-02-25,813.8648,882.9878,952.1108
2003-02-24,815.6657,884.2335,952.8013
2003-02-21,817.5661,885.9050,954.2439
2003-02-20,818.7170,887.2780,955.8390
2003-02-19,820.5779,888.8890,957.2001
2003-02-18,822.3932,890.0393,957.6855
2003-02-14,823.8962,890.7988,957.7015
2003-02-13,826.5531,891.8900,957.2269
2003-02-12,830.8958,893.4310,955.9662
2003-02-11,835.3778,894.8575,954.3372
2003-02-10,838.6726,895.7463,952.8201
2003-02-07,841.5052,896.5293,951.5535
2003-02-06,844.8162,897.3043,949.7925
2003-02-05,848.0618,898.2475,948.4332
2003-02-04,851.0981,899.2318,947.3655
2003-02-03,853.8328,900.4912,947.1495
2003-01-31,855.7927,901.4090,947.0253
2003-01-30,858.2218,902.2865,946.3512
2003-01-29,861.7949,903.2257,944.6565
2003-01-28,863.1393,903.5823,944.0253
2003-01-27,865.2562,904.1185,942.9808
2003-01-24,868.2648,904.6963,941.1279
2003-01-23,870.3155,905.1768,940.0382
2003-01-22,870.7400,905.3487,939.9574
2003-01-21,871.0086,905.4177,939.8268
2003-01-17,871.3759,905.5597,939.7434
2003-01-16,870.9678,905.3660,939.7642
2003-01-15,870.7752,905.1180,939.4608
2003-01-14,869.9802,904.5542,939.1281
2003-01-13,869.2390,903.6798,938.1207
2003-01-10,866.8773,902.5758,938.2744
2003-01-09,866.2990,901.8042,937.3094
2003-01-08,862.2761,900.3687,938.4612
2003-01-07,857.6420,899.1252,940.6083
2003-01-06,849.4803,897.1417,944.8030
2003-01-03,838.5305,894.6042,950.6779
2003-01-02,831.6731,892.7702,953.8673
2002-12-31,823.8609,890.7077,957.5544
2002-12-30,818.7107,889.3870,960.0633
2002-12-27,815.4744,888.3797,961.2850
2002-12-26,813.1220,887.5882,962.0544
2002-12-24,811.7395,886.8923,962.0452
2002-12-23,808.2680,885.6058,962.9437
