time,SlowD,SlowK
2013-09-11,92.0657,99.3387
2013-09-10,86.8692,90.5840
2013-09-09,81.8495,86.2744
2013-09-06,70.0692,83.7493
2013-09-05,51.8858,75.5248
2013-09-04,32.9721,50.9334
2013-09-03,21.1946,29.1992
2013-08-30,20.2426,18.7837
2013-08-29,31.3040,15.6009
2013-08-28,51.0922,26.3433
2013-08-27,61.8227,51.9677
2013-08-26,54.9466,74.9655
2013-08-23,32.3940,58.5348
2013-08-22,15.1958,31.3396
2013-08-21,6.3496,7.3076
2013-08-20,7.2188,6.9402
2013-08-19,14.7030,4.8010
2013-08-16,25.1876,9.9152
2013-08-15,35.1878,29.3928
2013-08-14,37.0343,36.2549
2013-08-13,36.2557,39.9158
2013-08-12,36.8685,34.9323
2013-08-09,43.5812,33.9190
2013-08-08,59.0502,41.7542
2013-08-07,77.0917,55.0703
2013-08-06,85.4264,80.3261
2013-08-05,79.1680,95.8786
2013-08-02,61.4986,80.0745
2013-08-01,51.9146,61.5509
2013-07-31,49.6140,42.8705
2013-07-30,52.0626,51.3225
2013-07-29,51.7741,54.6492
2013-07-26,54.5456,50.2162
2013-07-25,66.3035,50.4570
2013-07-24,79.4252,62.9635
2013-07-23,87.7143,85.4901
2013-07-22,86.5448,89.8221
2013-07-19,85.3527,87.8307
2013-07-18,86.3849,81.9815
2013-07-17,91.5656,86.2457
2013-07-16,94.7576,90.9275
2013-07-15,95.9724,97.5235
2013-07-12,94.1085,95.8218
2013-07-11,93.8511,94.5720
2013-07-10,89.5563,91.9316
2013-07-09,83.2564,95.0497
2013-07-08,73.3677,81.6876
2013-07-05,70.2388,73.0320
2013-07-03,72.7716,65.3835
2013-07-02,76.7763,72.3009
2013-07-01,73.2699,80.6304
2013-06-28,58.6642,77.3975
2013-06-27,39.8563,61.7818
2013-06-26,23.5281,36.8133
2013-06-25,19.0377,20.9739
2013-06-24,28.2251,12.7970
2013-06-21,48.4770,23.3422
2013-06-20,65.2925,48.5362
2013-06-19,70.9107,73.5527
2013-06-18,62.3823,73.7887
2013-06-17,54.8146,65.3906
2013-06-14,52.1242,47.9677
2013-06-13,62.4813,51.0855
2013-06-12,70.1049,57.3195
2013-06-11,66.2010,79.0390
2013-06-10,47.1260,73.9562
2013-06-07,29.1156,45.6076
2013-06-06,20.1878,21.8141
2013-06-05,22.1594,19.9250
2013-06-04,23.7012,18.8244
2013-06-03,30.8868,27.7289
2013-05-31,32.7076,24.5503
2013-05-30,36.0505,40.3813
2013-05-29,30.7834,33.1913
2013-05-28,33.7278,34.5789
2013-05-24,42.2366,24.5800
2013-05-23,63.2454,42.0247
2013-05-22,77.4677,60.1051
2013-05-21,86.7409,87.6064
2013-05-20,86.5496,84.6917
2013-05-17,89.2911,87.9246
2013-05-16,91.0392,87.0326
2013-05-15,90.9050,92.9161
2013-05-14,90.0694,93.1690
2013-05-13,89.8320,86.6299
2013-05-10,93.5960,90.4094
2013-05-09,94.9128,92.4566
2013-05-08,95.0313,97.9219
2013-05-07,85.7263,94.3600
2013-05-06,78.8159,92.8120
2013-05-03,71.9657,70.0068
2013-05-02,78.3747,73.6288
2013-05-01,82.0152,72.2616
2013-04-30,86.1047,89.2336
2013-04-29,86.9325,84.5504
2013-04-26,87.2512,84.5301
2013-04-25,81.5053,91.7169
2013-04-24,63.5393,85.5065
2013-04-23,41.8864,67.2924
2013-04-22,27.7561,37.8191
2013-04-19,22.3874,20.5477
2013-04-18,30.2256,24.9016
2013-04-17,41.4641,21.7129
2013-04-16,64.5565,44.0623
2013-04-15,80.4317,58.6170
2013-04-12,88.7751,90.9901
2013-04-11,79.9989,91.6879
2013-04-10,66.3256,83.6473
2013-04-09,49.4774,64.6616
2013-04-08,43.8620,50.6678
2013-04-05,45.4489,33.1026
2013-04-04,61.6937,47.8157
2013-04-03,73.6871,55.4284
2013-04-02,86.3829,81.8370
2013-04-01,85.1959,83.7959
2013-03-28,82.1706,93.5157
2013-03-27,68.5941,78.2761
2013-03-26,63.4964,74.7199
2013-03-25,55.0635,52.7864
2013-03-22,54.9232,62.9828
2013-03-21,51.5667,49.4212
2013-03-20,59.4592,52.3657
2013-03-19,71.6599,52.9132
2013-03-18,83.1191,73.0987
2013-03-15,87.8809,88.9680
2013-03-14,88.6264,87.2906
2013-03-13,92.1044,87.3841
2013-03-12,94.6070,91.2046
2013-03-11,95.3539,97.7244
2013-03-08,94.2702,94.8918
2013-03-07,93.0138,93.4455
2013-03-06,90.0440,94.4735
2013-03-05,84.0897,91.1225
2013-03-04,73.1063,84.5361
2013-03-01,56.2442,76.6104
2013-02-28,39.6394,58.1724
2013-02-27,27.9884,33.9499
2013-02-26,24.7187,26.7957
2013-02-25,28.8990,23.2194
2013-02-22,38.7749,24.1409
2013-02-21,56.7438,39.3366
2013-02-20,67.7985,52.8471
2013-02-19,77.9282,78.0477
2013-02-15,81.4222,72.5007
2013-02-14,88.4330,83.2361
2013-02-13,90.0968,88.5299
2013-02-12,89.0526,93.5331
2013-02-11,84.4770,88.2275
2013-02-08,74.0580,85.3974
2013-02-07,65.4027,79.8063
2013-02-06,51.9628,56.9702
2013-02-05,52.5212,59.4317
2013-02-04,52.1776,39.4865
2013-02-01,65.6274,58.6455
2013-01-31,76.8987,58.4010
2013-01-30,86.3023,79.8356
2013-01-29,89.5955,92.4596
2013-01-28,88.8021,86.6118
2013-01-25,92.7508,89.7151
2013-01-24,93.9880,90.0794
2013-01-23,93.9617,98.4578
2013-01-22,90.4757,93.4267
2013-01-18,89.7683,90.0007
2013-01-17,90.9765,87.9997
2013-01-16,93.4218,91.3045
2013-01-15,91.1380,93.6252
2013-01-14,85.5774,95.3357
2013-01-11,78.5809,84.4530
2013-01-10,79.6951,76.9436
2013-01-09,85.1779,74.3461
2013-01-08,92.4873,87.7957
2013-01-07,94.1742,93.3918
2013-01-04,84.1152,96.2745
2013-01-03,66.3084,92.8563
2013-01-02,41.1093,63.2148
2012-12-31,27.3497,42.8540
2012-12-28,21.4102,17.2591
2012-12-27,32.5815,21.9360
2012-12-26,47.7717,25.0356
2012-12-24,67.3120,50.7729
2012-12-21,76.1753,67.5066
2012-12-20,72.8067,83.6564
2012-12-19,56.7468,77.3631
2012-12-18,42.7687,57.4007
2012-12-17,43.8663,35.4765
2012-12-14,58.4857,35.4288
2012-12-13,74.0942,60.6935
2012-12-12,78.9977,79.3346
2012-12-11,72.8578,82.2543
2012-12-10,63.3720,75.4041
2012-12-07,56.2955,60.9150
2012-12-06,59.2038,53.7968
2012-12-05,68.1079,54.1747
2012-12-04,80.8562,69.6398
2012-12-03,86.0554,80.5092
2012-11-30,88.2001,92.4197
2012-11-29,86.5427,85.2372
2012-11-28,90.7638,86.9434
2012-11-27,94.5942,87.4475
2012-11-26,97.7889,97.9006
2012-11-23,90.4793,98.4344
2012-11-21,73.7035,97.0317
2012-11-20,47.4352,75.9719
2012-11-19,24.7599,48.1069
2012-11-16,11.3082,18.2267
2012-11-15,8.3905,7.9463
2012-11-14,8.2861,7.7518
2012-11-13,8.4970,9.4734
2012-11-12,15.6824,7.6332
2012-11-09,28.4937,8.3843
2012-11-08,43.4306,31.0298
2012-11-07,52.7892,46.0669
2012-11-06,55.3623,53.1952
2012-11-05,54.6342,59.1056
2012-11-02,42.8283,53.7861
2012-11-01,29.8784,51.0108
2012-10-31,15.9558,23.6880
2012-10-26,12.5882,14.9366
2012-10-25,13.6130,9.2429
2012-10-24,24.6263,13.5850
2012-10-23,41.7984,18.0111
2012-10-22,66.5902,42.2828
2012-10-19,79.4502,65.1014
2012-10-18,74.9441,92.3864
2012-10-17,51.0569,80.8627
2012-10-16,26.1984,51.5832
2012-10-15,10.2513,20.7246
2012-10-12,9.8509,6.2874
2012-10-11,21.3569,3.7418
2012-10-10,44.0086,19.5235
2012-10-09,63.7704,40.8053
2012-10-08,75.1705,71.6969
2012-10-05,70.6062,78.8091
2012-10-04,58.8781,75.0054
2012-10-03,47.1165,58.0041
2012-10-02,37.1285,43.6248
2012-10-01,28.4891,39.7208
2012-09-28,20.5898,28.0398
2012-09-27,22.3478,17.7066
2012-09-26,32.2068,16.0228
2012-09-25,45.4273,33.3140
2012-09-24,53.3182,47.2834
2012-09-21,59.7460,55.6846
2012-09-20,65.0585,56.9867
2012-09-19,72.7976,66.5666
2012-09-18,79.7921,71.6222
2012-09-17,85.6990,80.2040
2012-09-14,87.4052,87.5500
2012-09-13,87.4753,89.3431
2012-09-12,88.4829,85.3223
2012-09-11,86.6602,87.7604
2012-09-10,78.2679,92.3660
2012-09-07,62.7791,79.8542
2012-09-06,48.4973,62.5836
2012-09-05,42.2483,45.8994
2012-09-04,42.9116,37.0090
2012-08-31,49.9168,43.8364
2012-08-30,52.0944,47.8896
2012-08-29,46.6908,58.0244
2012-08-28,37.7044,50.3693
2012-08-27,31.2618,31.6786
2012-08-24,41.1342,31.0653
2012-08-23,57.4303,31.0415
2012-08-22,78.7922,61.2957
2012-08-21,86.9554,79.9535
2012-08-20,84.4815,95.1273
2012-08-17,75.2773,85.7853
2012-08-16,71.7804,72.5318
2012-08-15,76.2482,67.5148
2012-08-14,84.0020,75.2947
2012-08-13,88.8133,85.9352
2012-08-10,89.9005,90.7761
2012-08-09,89.5241,89.7286
2012-08-08,82.7119,89.1969
2012-08-07,74.0052,89.6468
2012-08-06,63.7491,69.2921
2012-08-03,67.1436,63.0767
2012-08-02,75.4189,58.8786
2012-08-01,83.5083,79.4756
2012-07-31,76.6448,87.9025
2012-07-30,58.4283,83.1468
2012-07-27,37.9241,58.8851
2012-07-26,29.1616,33.2529
2012-07-25,37.1383,21.6342
2012-07-24,56.1840,32.5978
2012-07-23,76.6828,57.1828
2012-07-20,87.5029,78.7715
2012-07-19,90.2157,94.0941
2012-07-18,79.6724,89.6431
2012-07-17,64.1753,86.9099
2012-07-16,41.4411,62.4642
2012-07-13,26.6554,43.1517
2012-07-12,22.1693,18.7074
2012-07-11,34.1375,18.1070
2012-07-10,54.9818,29.6935
2012-07-09,76.8023,54.6119
2012-07-06,91.6203,80.6399
2012-07-05,94.4881,95.1549
2012-07-03,86.6931,99.0661
2012-07-02,68.7628,89.2432
2012-06-29,47.3251,71.7699
2012-06-28,29.6106,45.2753
2012-06-27,18.7632,24.9301
2012-06-26,23.1457,18.6264
2012-06-25,36.5717,12.7330
2012-06-22,61.8415,38.0776
2012-06-21,80.2682,58.9044
2012-06-20,90.4344,88.5424
2012-06-19,83.7045,93.3579
2012-06-18,72.9903,89.4028
2012-06-15,61.2479,68.3529
2012-06-14,63.8529,61.2153
2012-06-13,68.8545,54.1754
2012-06-12,80.0513,76.1681
2012-06-11,76.6417,76.2201
2012-06-08,66.4749,87.7656
2012-06-07,42.4672,65.9393
2012-06-06,26.0285,45.7198
2012-06-05,19.3237,15.7424
2012-06-04,32.8441,16.6233
2012-06-01,50.0382,25.6056
2012-05-31,68.1144,56.3035
2012-05-30,73.7534,68.2056
2012-05-29,73.4327,79.8340
2012-05-25,65.5389,73.2207
2012-05-24,52.2697,67.2435
2012-05-23,35.4930,56.1526
2012-05-22,17.3787,33.4129
2012-05-21,6.9110,16.9135
2012-05-18,2.5370,1.8096
2012-05-17,6.8986,2.0097
2012-05-16,13.9392,3.7916
2012-05-15,21.9143,14.8946
2012-05-14,25.5573,23.1314
2012-05-11,24.2617,27.7169
2012-05-10,19.5824,25.8237
2012-05-09,13.6559,19.2444
2012-05-08,14.6586,13.6793
2012-05-07,25.9171,8.0440
2012-05-04,46.5350,22.2524
2012-05-03,66.8104,47.4548
2012-05-02,80.5864,69.8977
2012-05-01,89.0855,83.0786
2012-04-30,87.4193,88.7829
2012-04-27,75.9477,95.3950
2012-04-26,56.7293,78.0800
2012-04-25,43.3879,54.3681
2012-04-24,43.3035,37.7398
2012-04-23,53.8853,38.0557
2012-04-20,64.0834,54.1150
2012-04-19,64.4812,69.4853
2012-04-18,56.8814,68.6501
2012-04-17,47.4151,55.3082
2012-04-16,39.0427,46.6860
2012-04-13,26.9554,40.2511
2012-04-12,16.6995,30.1911
2012-04-11,12.2465,10.4241
2012-04-10,21.2522,9.4833
2012-04-09,38.5323,16.8322
2012-04-05,57.5051,37.4411
2012-04-04,67.3902,61.3237
2012-04-03,65.8339,73.7504
2012-04-02,62.1543,67.0965
2012-03-30,66.1292,56.6548
2012-03-29,71.3520,62.7117
2012-03-28,67.5076,79.0211
2012-03-27,52.4356,72.3232
2012-03-26,42.5925,51.1786
2012-03-23,48.0057,33.8050
2012-03-22,64.5427,42.7939
2012-03-21,81.9953,67.4183
2012-03-20,91.1409,83.4159
2012-03-19,95.4007,95.1517
2012-03-16,94.5836,94.8550
2012-03-15,93.8421,96.1956
2012-03-14,89.9154,92.7004
2012-03-13,81.0906,92.6302
2012-03-12,63.3960,84.4155
2012-03-09,43.1601,66.2260
2012-03-08,32.1829,39.5465
2012-03-07,38.3383,23.7078
2012-03-06,52.4977,33.2945
2012-03-05,67.0174,58.0126
2012-03-02,72.7377,66.1860
2012-03-01,78.9413,76.8537
2012-02-29,80.2746,75.1734
2012-02-28,80.4639,84.7968
2012-02-27,77.2815,80.8536
2012-02-24,76.1469,75.7414
2012-02-23,80.3763,75.2496
2012-02-22,79.4737,77.4496
2012-02-21,76.4035,88.4298
2012-02-17,68.6359,72.5417
2012-02-16,66.6946,68.2390
2012-02-15,67.7519,65.1270
2012-02-14,70.9936,66.7178
2012-02-13,80.0968,71.4108
2012-02-10,88.2822,74.8522
2012-02-09,95.6040,94.0275
2012-02-08,95.3529,95.9668
2012-02-07,91.5856,96.8178
2012-02-06,80.5484,93.2742
2012-02-03,65.6419,84.6647
2012-02-02,49.8174,63.7061
2012-02-01,41.9775,48.5547
2012-01-31,44.9621,37.1912
2012-01-30,55.9732,40.1866
2012-01-27,69.9059,57.5085
2012-01-26,79.1516,70.2243
2012-01-25,86.5780,81.9850
2012-01-24,92.2351,85.2456
2012-01-23,92.7595,92.5034
2012-01-20,87.2981,98.9565
2012-01-19,79.0865,86.8188
2012-01-18,77.5815,76.1191
2012-01-17,81.9400,74.3216
2012-01-13,85.8314,82.3039
2012-01-12,85.6935,89.1945
2012-01-11,83.6842,85.9959
2012-01-10,82.1715,81.8902
2012-01-09,82.4786,83.1666
2012-01-06,77.1860,81.4577
2012-01-05,71.9728,82.8116
2012-01-04,63.1432,67.2887
2012-01-03,65.1087,65.8182
2011-12-30,70.2991,56.3226
2011-12-29,83.8981,73.1852
2011-12-28,92.2077,81.3896
2011-12-27,97.3809,97.1196
2011-12-23,87.1533,98.1139
2011-12-22,68.3235,96.9091
2011-12-21,40.6322,66.4369
2011-12-20,22.9091,41.6246
2011-12-19,12.4423,13.8352
2011-12-16,12.3816,13.2675
2011-12-15,19.4073,10.2243
2011-12-14,26.8770,13.6529
2011-12-13,39.2819,34.3448
2011-12-12,47.1844,32.6332
2011-12-09,64.4384,50.8676
2011-12-08,76.3428,58.0523
2011-12-07,86.3807,84.3953
2011-12-06,89.0497,86.5809
2011-12-05,90.6279,88.1659
2011-12-02,87.9602,92.4023
2011-12-01,72.7897,91.3156
2011-11-30,48.9638,80.1626
2011-11-29,23.1554,46.8910
2011-11-28,9.7813,19.8378
2011-11-25,6.6857,2.7373
2011-11-23,9.6730,6.7688
2011-11-22,12.5762,10.5509
2011-11-21,20.0931,11.6994
2011-11-18,31.4204,15.4785
2011-11-17,47.0038,33.1014
2011-11-16,52.4282,45.6812
2011-11-15,48.7094,62.2287
2011-11-14,42.1522,49.3746
2011-11-11,47.6545,34.5249
2011-11-10,63.6112,42.5571
2011-11-09,73.1826,65.8817
2011-11-08,67.5877,82.3949
2011-11-07,50.8585,71.2712
2011-11-04,35.7497,49.0970
2011-11-03,34.7350,32.2074
2011-11-02,48.8893,25.9449
2011-11-01,68.5088,46.0526
2011-10-31,77.4398,74.6704
2011-10-28,77.5891,84.8032
2011-10-27,76.9089,72.8459
2011-10-26,80.6470,75.1182
2011-10-25,77.9630,82.7626
2011-10-24,70.8958,84.0603
2011-10-21,61.0511,67.0662
2011-10-20,62.9338,61.5609
2011-10-19,66.0352,54.5261
2011-10-18,76.8610,72.7143
2011-10-17,81.1372,70.8652
2011-10-14,88.6616,87.0037
2011-10-13,90.6670,85.5428
2011-10-12,93.5803,93.4384
2011-10-11,90.3644,93.0198
2011-10-10,82.9801,94.2828
2011-10-07,64.1702,83.7905
2011-10-06,41.3060,70.8670
2011-10-05,23.6018,37.8532
2011-10-04,21.8805,15.1978
2011-10-03,35.0310,17.7543
2011-09-30,46.6067,32.6894
2011-09-29,50.5144,54.6494
2011-09-28,41.3275,52.4812
2011-09-27,27.8763,44.4126
2011-09-26,22.3750,27.0887
2011-09-23,29.3204,12.1277
2011-09-22,51.7152,27.9087
2011-09-21,72.3762,47.9248
2011-09-20,86.6426,79.3123
2011-09-19,85.8552,89.8916
2011-09-16,74.6907,90.7240
2011-09-15,57.1314,76.9501
2011-09-14,43.8832,56.3979
2011-09-13,40.4001,38.0461
2011-09-12,43.6768,37.2056
2011-09-09,42.1598,45.9487
2011-09-08,38.5834,47.8763
2011-09-07,41.0100,32.6544
2011-09-06,58.0443,35.2195
2011-09-02,77.2790,55.1562
2011-09-01,89.0373,83.7571
2011-08-31,87.1945,92.9235
2011-08-30,80.3732,90.4312
2011-08-29,70.7343,78.2287
2011-08-26,59.4140,72.4597
2011-08-25,41.0448,61.5145
2011-08-24,22.4576,44.2678
2011-08-23,18.5249,17.3520
2011-08-22,32.9779,5.7531
2011-08-19,61.0280,32.4697
2011-08-18,79.7765,60.7109
2011-08-17,86.2842,89.9034
2011-08-16,73.2958,88.7151
2011-08-15,56.7872,80.2342
2011-08-12,36.3406,50.9381
2011-08-11,26.8095,39.1894
2011-08-10,16.3089,18.8942
2011-08-09,16.0649,22.3449
2011-08-08,12.1775,7.6876
2011-08-05,15.2484,18.1622
2011-08-04,13.0273,10.6828
2011-08-03,13.6539,16.9003
2011-08-02,10.4385,11.4989
2011-08-01,11.2652,12.5626
2011-07-29,19.8281,7.2539
2011-07-28,40.4835,13.9792
2011-07-27,65.3673,38.2513
2011-07-26,83.3456,69.2200
2011-07-25,89.9475,88.6308
2011-07-22,82.6387,92.1861
2011-07-21,67.4191,89.0256
2011-07-20,44.1976,66.7043
2011-07-19,26.5724,46.5274
2011-07-18,12.8451,19.3612
2011-07-15,8.4531,13.8287
2011-07-14,12.2074,5.3454
2011-07-13,29.0792,6.1853
2011-07-12,55.4801,25.0917
2011-07-11,78.6855,55.9605
2011-07-08,92.1403,85.3882
2011-07-07,95.9663,94.7079
2011-07-06,96.8262,96.3250
2011-07-05,96.7465,96.8661
2011-07-01,91.0019,97.2874
2011-06-30,76.1721,96.0860
2011-06-29,57.6484,79.6324
2011-06-28,47.2201,52.7980
2011-06-27,54.5229,40.5148
2011-06-24,66.0545,48.3474
2011-06-23,71.3419,74.7066
2011-06-22,60.4101,75.1095
2011-06-21,43.9943,64.2094
2011-06-20,35.4245,41.9112
2011-06-17,33.4482,25.8623
2011-06-16,36.5613,38.5001
2011-06-15,30.5374,35.9822
2011-06-14,23.6893,35.2016
2011-06-13,16.2038,20.4286
2011-06-10,10.2866,15.4379
2011-06-09,5.9783,12.7449
2011-06-08,4.5845,2.6770
2011-06-07,7.1951,2.5131
2011-06-06,20.4405,8.5634
2011-06-03,39.0092,10.5088
2011-06-02,61.1249,42.2494
2011-06-01,64.3001,64.2695
2011-05-31,51.8512,76.8560
2011-05-27,31.5664,51.7750
2011-05-26,22.6840,26.9227
2011-05-25,29.6955,16.0014
2011-05-24,46.4476,25.1281
2011-05-23,57.5959,47.9569
2011-05-20,53.1557,66.2577
2011-05-19,37.3718,58.5731
2011-05-18,27.6552,34.6362
2011-05-17,29.9127,18.9061
2011-05-16,45.3609,29.4233
2011-05-13,56.5726,41.4085
2011-05-12,62.0099,65.2508
2011-05-11,50.8167,63.0583
2011-05-10,36.5716,57.7205
2011-05-09,26.3664,31.6712
2011-05-06,31.2901,20.3232
2011-05-05,48.5647,27.1048
2011-05-04,69.0180,46.4422
2011-05-03,85.5697,72.1473
2011-05-02,93.3090,88.4646
2011-04-29,95.4647,96.0974
2011-04-28,95.5775,95.3651
2011-04-27,95.8243,94.9317
2011-04-26,92.7665,96.4357
2011-04-25,82.2412,96.1054
2011-04-21,67.5055,85.7584
2011-04-20,52.7829,64.8599
2011-04-19,42.8260,51.8983
2011-04-18,32.7975,41.5903
2011-04-15,24.6284,34.9895
2011-04-14,20.2612,21.8128
2011-04-13,24.5845,17.0830
2011-04-12,36.5693,21.8877
2011-04-11,50.7469,34.7830
2011-04-08,64.0158,53.0373
2011-04-07,72.3185,64.4205
2011-04-06,78.1459,74.5896
2011-04-05,81.1443,77.9454
2011-04-04,84.7853,81.9028
2011-04-01,86.6139,83.5846
2011-03-31,87.4263,88.8684
2011-03-30,86.0400,87.3886
2011-03-29,87.2534,86.0219
2011-03-28,89.0467,84.7095
2011-03-25,91.3341,91.0287
2011-03-24,87.6978,91.4020
2011-03-23,78.9168,91.5715
2011-03-22,60.7474,80.1198
2011-03-21,43.6814,65.0590
2011-03-18,29.8412,37.0635
2011-03-17,27.8540,28.9219
2011-03-16,25.1386,23.5382
2011-03-15,27.6859,31.1019
2011-03-14,31.0836,20.7758
2011-03-11,40.4767,31.1799
2011-03-10,47.0531,41.2951
2011-03-09,53.6809,48.9550
2011-03-08,59.0956,50.9091
2011-03-07,60.4568,61.1784
2011-03-04,55.9759,65.1992
2011-03-03,51.7051,54.9927
2011-03-02,49.9324,47.7359
2011-03-01,44.3358,52.3866
2011-02-28,32.5626,49.6748
2011-02-25,29.5582,30.9461
2011-02-24,41.4809,17.0670
2011-02-23,67.4982,40.6614
2011-02-22,83.6642,66.7142
2011-02-18,91.2784,95.1192
2011-02-17,89.0218,89.1592
2011-02-16,89.9069,89.5568
2011-02-15,89.5188,88.3494
2011-02-14,90.3788,91.8146
2011-02-11,90.2680,88.3926
2011-02-10,92.7318,90.9293
2011-02-09,93.8818,91.4822
2011-02-08,94.5103,95.7840
2011-02-07,93.3287,94.3792
2011-02-04,86.5248,93.3677
2011-02-03,71.0363,92.2394
2011-02-02,55.3803,73.9674
2011-02-01,51.2715,46.9022
2011-01-31,65.1677,45.2713
2011-01-28,78.2305,61.6410
2011-01-27,81.3555,88.5909
2011-01-26,70.0465,84.4596
2011-01-25,54.7556,71.0161
2011-01-24,49.2032,54.6638
2011-01-21,56.1804,38.5868
2011-01-20,74.8416,54.3590
2011-01-19,88.2806,75.5956
2011-01-18,92.1514,94.5702
2011-01-14,85.3899,94.6762
2011-01-13,75.3883,87.2080
2011-01-12,68.3639,74.2855
2011-01-11,70.8201,64.6715
2011-01-10,77.0695,66.1347
2011-01-07,82.6591,81.6542
2011-01-06,78.6268,83.4196
2011-01-05,72.3076,82.9036
2011-01-04,65.5166,69.5571
2011-01-03,66.6552,64.4623
2010-12-31,73.0586,62.5303
2010-12-30,81.4324,72.9729
2010-12-29,87.5702,83.6726
2010-12-28,90.7009,87.6517
2010-12-27,91.9985,91.3863
2010-12-23,90.0242,93.0647
2010-12-22,85.0494,91.5445
2010-12-21,76.1521,85.4632
2010-12-20,69.4418,78.1406
2010-12-17,65.6450,64.8524
2010-12-16,72.7051,65.3325
2010-12-15,80.4529,66.7502
2010-12-14,87.6230,86.0325
2010-12-13,85.7742,88.5761
2010-12-10,83.7506,88.2605
2010-12-09,84.3119,80.4861
2010-12-08,89.9732,82.5053
2010-12-07,95.0341,89.9443
2010-12-06,89.7619,97.4700
2010-12-03,77.1540,97.6881
2010-12-02,59.8842,74.1276
2010-12-01,57.5834,59.6464
2010-11-30,56.1380,45.8786
2010-11-29,63.3773,67.2252
2010-11-26,61.9382,55.3102
2010-11-24,69.2604,67.5965
2010-11-23,63.8368,62.9077
2010-11-22,52.6468,77.2770
2010-11-19,30.8927,51.3257
2010-11-18,18.0657,29.3379
2010-11-17,15.7693,12.0144
2010-11-16,25.8778,12.8447
2010-11-15,41.5881,22.4487
2010-11-12,59.7322,42.3400
2010-11-11,74.2052,59.9757
2010-11-10,86.2440,76.8809
2010-11-09,93.4472,85.7592
2010-11-08,96.9060,96.0919
2010-11-05,91.7014,98.4906
2010-11-04,80.0199,96.1355
2010-11-03,64.5658,80.4782
2010-11-02,53.5065,63.4461
2010-11-01,50.0119,49.7731
2010-10-29,53.4856,47.3003
2010-10-28,61.5013,52.9623
2010-10-27,68.1696,60.1941
2010-10-26,72.4686,71.3474
2010-10-25,66.9767,72.9672
2010-10-22,64.0675,73.0914
2010-10-21,61.1100,54.8714
2010-10-20,68.5954,64.2396
2010-10-19,71.1471,64.2191
2010-10-18,75.4050,77.3274
2010-10-15,78.0379,71.8948
2010-10-14,83.7987,76.9926
2010-10-13,87.3177,85.2262
2010-10-12,88.4220,89.1773
2010-10-11,88.2857,87.5497
2010-10-08,81.8651,88.5391
2010-10-07,71.2786,88.7683
2010-10-06,54.3762,68.2881
2010-10-05,50.9926,56.7794
2010-10-04,55.3458,38.0611
2010-10-01,69.7228,58.1373
2010-09-30,79.4618,69.8390
2010-09-29,76.1477,81.1920
2010-09-28,66.8757,87.3544
2010-09-27,52.7649,59.8967
2010-09-24,57.1083,53.3759
2010-09-23,65.3653,45.0221
2010-09-22,78.0096,72.9267
2010-09-21,81.1718,78.1471
2010-09-20,84.2181,82.9550
2010-09-17,86.2727,82.4133
2010-09-16,88.7297,87.2861
2010-09-15,89.2851,89.1188
2010-09-14,88.6487,89.7843
2010-09-13,86.2452,88.9524
2010-09-10,86.2815,87.2094
2010-09-09,88.1488,82.5738
2010-09-08,93.5857,89.0613
2010-09-07,90.0454,92.8112
2010-09-03,78.1601,98.8845
2010-09-02,60.0124,78.4407
2010-09-01,46.4517,57.1550
2010-08-31,39.2438,44.4416
2010-08-30,30.7565,37.7585
2010-08-27,23.5881,35.5315
2010-08-26,16.2745,18.9795
2010-08-25,15.6179,16.2534
2010-08-24,23.7551,13.5906
2010-08-23,35.7973,17.0096
2010-08-20,46.3794,40.6653
2010-08-19,40.6742,49.7170
2010-08-18,28.0119,48.7559
2010-08-17,14.0156,23.5499
2010-08-16,14.8729,11.7298
2010-08-13,28.5882,6.7670
2010-08-12,51.1569,26.1219
2010-08-11,70.5904,52.8758
2010-08-10,81.4240,74.4731
2010-08-09,86.7850,84.4222
2010-08-06,89.2241,85.3767
2010-08-05,85.2299,90.5560
2010-08-04,74.9188,91.7397
2010-08-03,61.2467,73.3941
2010-08-02,58.7986,59.6226
2010-07-30,67.4658,50.7235
2010-07-29,82.2192,66.0496
2010-07-28,92.2346,85.6242
2010-07-27,87.9942,94.9838
2010-07-26,76.7802,96.0958
2010-07-23,58.0699,72.9029
2010-07-22,44.1901,61.3419
2010-07-21,37.2156,39.9650
2010-07-20,44.3836,31.2635
2010-07-19,64.4381,40.4183
2010-07-16,82.1355,61.4689
2010-07-15,93.9366,91.4269
2010-07-14,96.2132,93.5105
2010-07-13,98.0186,96.8725
2010-07-12,90.7940,98.2565
2010-07-09,73.9897,98.9269
2010-07-08,48.5061,75.1985
2010-07-07,28.1885,47.8437
2010-07-06,16.2250,22.4761
2010-07-02,11.6665,14.2457
2010-07-01,10.9850,11.9532
2010-06-30,10.4126,8.8006
2010-06-29,11.0529,12.2012
2010-06-28,9.3425,10.2358
2010-06-25,14.0032,10.7215
2010-06-24,26.7686,7.0702
2010-06-23,50.8025,24.2178
2010-06-22,73.3612,49.0177
2010-06-21,88.8062,79.1720
2010-06-18,92.0826,91.8939
2010-06-17,91.7393,95.3526
2010-06-16,88.0173,89.0012
2010-06-15,80.5049,90.8641
2010-06-14,64.8745,84.1866
2010-06-11,42.7692,66.4641
2010-06-10,25.2832,43.9728
2010-06-09,22.0536,17.8708
2010-06-08,37.0086,14.0060
