time,ADX
2010-12-16,7.4211
2010-12-15,7.4100
2010-12-14,7.3937
2010-12-13,7.3593
2010-12-10,7.3149
2010-12-09,7.2921
2010-12-08,7.2891
2010-12-07,7.3069
2010-12-06,7.3096
2010-12-03,7.3456
2010-12-02,7.3831
2010-12-01,7.4343
2010-11-30,7.5387
2010-11-29,7.6094
2010-11-26,7.6814
2010-11-24,7.8049
2010-11-23,7.9306
2010-11-22,8.0348
2010-11-19,8.1698
2010-11-18,8.2908
2010-11-17,8.4140
2010-11-16,8.5103
2010-11-15,8.6083
2010-11-12,8.7082
2010-11-11,8.8098
2010-11-10,8.8716
2010-11-09,8.9344
2010-11-08,8.9799
2010-11-05,8.9913
2010-11-04,8.9918
2010-11-03,9.0121
2010-11-02,9.1150
2010-11-01,9.2025
2010-10-29,9.2918
2010-10-28,9.4205
2010-10-27,9.5514
2010-10-26,9.7054
2010-10-25,9.8396
2010-10-22,9.9494
2010-10-21,10.1054
2010-10-20,10.2640
2010-10-19,10.4269
2010-10-18,10.5768
2010-10-15,10.7288
2010-10-14,10.8990
2010-10-13,11.0805
2010-10-12,11.2483
2010-10-11,11.4165
2010-10-08,11.6099
2010-10-07,11.8034
2010-10-06,11.9864
2010-10-05,12.1845
2010-10-04,12.3859
2010-10-01,12.5396
2010-09-30,12.7213
2010-09-29,12.9061
2010-09-28,13.0643
2010-09-27,13.2251
2010-09-24,13.4210
2010-09-23,13.6167
2010-09-22,13.7743
2010-09-21,13.9628
2010-09-20,14.1696
2010-09-17,14.3673
2010-09-16,14.5226
2010-09-15,14.6595
2010-09-14,14.7987
2010-09-13,14.9431
2010-09-10,15.0782
2010-09-09,15.1710
2010-09-08,15.2633
2010-09-07,15.3329
2010-09-03,15.4015
2010-09-02,15.4779
2010-09-01,15.5043
2010-08-31,15.5002
2010-08-30,15.3996
2010-08-27,15.3171
2010-08-26,15.2332
2010-08-25,15.1619
2010-08-24,15.0819
2010-08-23,15.0173
2010-08-20,15.0030
2010-08-19,14.9671
2010-08-18,14.9479
2010-08-17,14.9677
2010-08-16,14.9879
2010-08-13,14.9466
2010-08-12,14.9289
2010-08-11,14.9109
2010-08-10,14.9232
2010-08-09,14.9978
2010-08-06,15.1000
2010-08-05,15.1828
2010-08-04,15.2998
2010-08-03,15.4207
2010-08-02,15.5327
2010-07-30,15.6465
2010-07-29,15.6926
2010-07-28,15.7523
2010-07-27,15.8405
2010-07-26,15.9483
2010-07-23,16.0383
2010-07-22,16.0921
2010-07-21,16.1257
2010-07-20,16.1305
2010-07-19,16.1181
2010-07-16,16.0734
2010-07-15,16.0332
2010-07-14,16.0341
2010-07-13,16.0528
2010-07-12,16.0718
2010-07-09,16.0276
2010-07-08,15.9736
2010-07-07,15.8947
2010-07-06,15.7780
2010-07-02,15.5927
2010-07-01,15.3686
2010-06-30,15.1406
2010-06-29,14.9452
2010-06-28,14.7613
2010-06-25,14.6567
2010-06-24,14.5504
2010-06-23,14.4511
2010-06-22,14.3829
2010-06-21,14.3352
2010-06-18,14.3220
2010-06-17,14.2729
2010-06-16,14.2113
2010-06-15,14.1518
2010-06-14,14.0805
2010-06-11,13.9745
2010-06-10,13.8184
2010-06-09,13.6438
2010-06-08,13.4297
2010-06-07,13.1579
2010-06-04,12.8974
2010-06-03,12.6547
2010-06-02,12.4773
2010-06-01,12.2703
2010-05-28,12.0456
2010-05-27,11.8508
2010-05-26,11.6526
2010-05-25,11.4038
2010-05-24,11.0895
2010-05-21,10.8406
2010-05-20,10.5873
2010-05-19,10.3664
2010-05-18,10.2141
2010-05-17,10.1035
2010-05-14,9.9648
2010-05-13,9.8541
2010-05-12,9.8282
2010-05-11,9.7991
2010-05-10,9.7606
2010-05-07,9.6966
2010-05-06,9.5176
2010-05-05,9.3355
2010-05-04,9.4551
2010-05-03,9.6134
2010-04-30,9.6860
2010-04-29,9.7599
2010-04-28,9.8038
2010-04-27,9.9059
2010-04-26,10.0097
2010-04-23,9.9775
2010-04-22,9.9547
2010-04-21,9.9592
2010-04-20,9.9211
2010-04-19,9.8918
2010-04-16,9.9046
2010-04-15,9.9025
2010-04-14,9.7893
2010-04-13,9.6868
2010-04-12,9.6282
2010-04-09,9.5375
2010-04-08,9.4632
2010-04-07,9.4121
2010-04-06,9.3491
2010-04-05,9.2564
2010-04-01,9.1779
2010-03-31,9.1229
2010-03-30,9.0945
2010-03-29,9.0497
2010-03-26,9.0161
2010-03-25,8.9855
2010-03-24,8.9367
2010-03-23,8.9169
2010-03-22,8.8968
2010-03-19,8.9032
2010-03-18,8.8983
2010-03-17,8.8661
2010-03-16,8.8333
2010-03-15,8.8362
2010-03-12,8.8753
2010-03-11,8.8901
2010-03-10,8.9175
2010-03-09,8.9530
2010-03-08,9.0002
2010-03-05,9.0648
2010-03-04,9.1369
2010-03-03,9.2719
2010-03-02,9.4091
2010-03-01,9.5574
2010-02-26,9.7012
2010-02-25,9.8114
2010-02-24,9.9079
2010-02-23,10.0427
2010-02-22,10.1797
2010-02-19,10.3334
2010-02-18,10.4898
2010-02-17,10.6650
2010-02-16,10.8201
2010-02-12,10.9567
2010-02-11,11.0221
2010-02-10,11.0887
2010-02-09,11.1297
2010-02-08,11.1739
2010-02-05,11.1849
2010-02-04,11.1788
2010-02-03,11.2363
2010-02-02,11.4146
2010-02-01,11.5960
2010-01-29,11.7157
2010-01-28,11.8375
2010-01-27,11.9884
2010-01-26,12.1602
2010-01-25,12.3620
2010-01-22,12.5656
2010-01-21,12.7726
2010-01-20,12.8806
2010-01-19,12.9256
2010-01-15,12.9411
2010-01-14,12.9667
2010-01-13,12.9343
2010-01-12,12.9084
2010-01-11,12.8984
2010-01-08,12.8394
2010-01-07,12.7946
2010-01-06,12.7593
2010-01-05,12.7348
2010-01-04,12.7187
2009-12-31,12.7119
2009-12-30,12.7266
2009-12-29,12.7098
2009-12-28,12.6739
2009-12-24,12.6374
2009-12-23,12.6132
2009-12-22,12.6048
2009-12-21,12.6005
2009-12-18,12.6047
2009-12-17,12.6554
2009-12-16,12.6988
2009-12-15,12.6924
2009-12-14,12.6927
2009-12-11,12.6826
2009-12-10,12.6924
2009-12-09,12.7096
2009-12-08,12.7569
2009-12-07,12.7942
2009-12-04,12.7827
2009-12-03,12.7710
2009-12-02,12.7502
2009-12-01,12.7025
2009-11-30,12.6638
2009-11-27,12.6699
2009-11-25,12.6762
2009-11-24,12.5977
2009-11-23,12.5286
2009-11-20,12.4583
2009-11-19,12.4396
2009-11-18,12.4142
2009-11-17,12.3302
2009-11-16,12.2464
2009-11-13,12.1613
2009-11-12,12.1208
2009-11-11,12.0797
2009-11-10,12.0026
2009-11-09,11.9500
2009-11-06,11.9060
2009-11-05,11.9264
2009-11-04,11.9623
2009-11-03,12.0164
2009-11-02,12.1186
2009-10-30,12.2225
2009-10-29,12.3135
2009-10-28,12.3682
2009-10-27,12.4348
2009-10-26,12.4330
2009-10-23,12.4132
2009-10-22,12.3526
2009-10-21,12.2927
2009-10-20,12.2064
2009-10-19,12.0971
2009-10-16,11.9848
2009-10-15,11.8853
2009-10-14,11.7653
2009-10-13,11.6521
2009-10-12,11.5853
2009-10-09,11.4986
2009-10-08,11.4322
2009-10-07,11.3670
2009-10-06,11.3355
2009-10-05,11.3035
2009-10-02,11.3217
2009-10-01,11.3754
2009-09-30,11.3963
2009-09-29,11.3552
2009-09-28,11.2700
2009-09-25,11.1958
2009-09-24,11.1533
2009-09-23,11.0924
2009-09-22,10.9745
2009-09-21,10.8719
2009-09-18,10.7856
2009-09-17,10.6717
2009-09-16,10.5559
2009-09-15,10.4541
2009-09-14,10.3854
2009-09-11,10.3329
2009-09-10,10.2672
2009-09-09,10.2114
2009-09-08,10.1761
2009-09-04,10.1689
2009-09-03,10.1890
2009-09-02,10.2476
2009-09-01,10.3164
2009-08-31,10.3719
2009-08-28,10.3654
2009-08-27,10.3285
2009-08-26,10.3082
2009-08-25,10.2685
2009-08-24,10.2117
2009-08-21,10.1592
2009-08-20,10.1278
2009-08-19,10.1476
2009-08-18,10.1944
2009-08-17,10.2666
2009-08-14,10.3399
2009-08-13,10.3611
2009-08-12,10.3615
2009-08-11,10.3630
2009-08-10,10.3836
2009-08-07,10.3761
2009-08-06,10.3684
2009-08-05,10.3873
2009-08-04,10.4006
2009-08-03,10.4066
2009-07-31,10.4218
2009-07-30,10.4646
2009-07-29,10.5081
2009-07-28,10.6026
2009-07-27,10.6966
2009-07-24,10.7835
2009-07-23,10.8790
2009-07-22,10.9771
2009-07-21,11.1283
2009-07-20,11.2909
2009-07-17,11.4693
2009-07-16,11.6505
2009-07-15,11.8347
2009-07-14,11.9952
2009-07-13,12.0798
2009-07-10,12.1519
2009-07-09,12.1736
2009-07-08,12.2093
2009-07-07,12.2425
2009-07-06,12.3017
2009-07-02,12.3776
2009-07-01,12.4794
2009-06-30,12.6448
2009-06-29,12.8079
2009-06-26,12.9822
2009-06-25,13.1433
2009-06-24,13.3056
2009-06-23,13.4425
2009-06-22,13.5485
2009-06-19,13.6663
2009-06-18,13.8414
2009-06-17,14.0057
2009-06-16,14.1636
2009-06-15,14.3430
2009-06-12,14.5451
2009-06-11,14.7903
2009-06-10,15.0338
2009-06-09,15.2798
2009-06-08,15.5274
2009-06-05,15.7807
2009-06-04,16.0194
2009-06-03,16.2842
2009-06-02,16.5534
2009-06-01,16.7922
2009-05-29,17.0387
2009-05-28,17.3003
2009-05-27,17.5406
2009-05-26,17.7948
2009-05-22,18.0483
2009-05-21,18.2696
2009-05-20,18.4946
2009-05-19,18.7718
2009-05-18,19.0342
2009-05-15,19.2858
2009-05-14,19.5103
2009-05-13,19.7463
2009-05-12,19.9869
2009-05-11,20.2605
2009-05-08,20.5653
2009-05-07,20.8759
2009-05-06,21.1905
2009-05-05,21.4899
2009-05-04,21.7661
2009-05-01,22.0470
2009-04-30,22.2703
2009-04-29,22.5021
2009-04-28,22.7226
2009-04-27,22.9058
2009-04-24,23.1061
2009-04-23,23.3099
2009-04-22,23.4731
2009-04-21,23.6482
2009-04-20,23.7991
2009-04-17,23.9621
2009-04-16,24.1788
2009-04-15,24.3870
2009-04-14,24.5585
2009-04-13,24.7411
2009-04-09,24.9356
2009-04-08,25.1167
2009-04-07,25.2344
2009-04-06,25.3542
2009-04-03,25.4895
2009-04-02,25.6334
2009-04-01,25.7797
2009-03-31,25.8548
2009-03-30,25.9427
2009-03-27,26.0288
2009-03-26,26.1688
2009-03-25,26.3121
2009-03-24,26.4439
2009-03-23,26.5999
2009-03-20,26.7580
2009-03-19,26.8409
2009-03-18,26.9487
2009-03-17,27.0580
2009-03-16,27.1115
2009-03-13,27.1575
2009-03-12,27.1661
2009-03-11,27.1613
2009-03-10,27.1067
2009-03-09,27.0210
2009-03-06,26.8728
2009-03-05,26.7221
2009-03-04,26.5822
2009-03-03,26.4650
2009-03-02,26.3148
2009-02-27,26.1710
2009-02-26,26.0675
2009-02-25,25.9843
2009-02-24,25.9011
2009-02-23,25.8054
2009-02-20,25.7081
2009-02-19,25.6238
2009-02-18,25.5667
2009-02-17,25.5129
2009-02-13,25.4693
2009-02-12,25.4720
2009-02-11,25.4658
2009-02-10,25.4784
2009-02-09,25.4922
2009-02-06,25.5586
2009-02-05,25.6170
2009-02-04,25.6322
2009-02-03,25.6601
2009-02-02,25.6683
2009-01-30,25.6507
2009-01-29,25.6440
2009-01-28,25.6663
2009-01-27,25.6910
2009-01-26,25.6568
2009-01-23,25.6221
2009-01-22,25.5564
2009-01-21,25.4957
2009-01-20,25.4341
2009-01-16,25.3716
2009-01-15,25.3386
2009-01-14,25.2915
2009-01-13,25.2669
2009-01-12,25.2722
2009-01-09,25.2803
2009-01-08,25.3180
2009-01-07,25.3670
2009-01-06,25.4236
2009-01-05,25.5125
2009-01-02,25.5890
2008-12-31,25.6632
2008-12-30,25.6920
2008-12-29,25.6837
2008-12-26,25.6406
2008-12-24,25.6074
2008-12-23,25.5658
2008-12-22,25.5235
2008-12-19,25.4805
2008-12-18,25.4648
2008-12-17,25.4488
2008-12-16,25.4527
2008-12-15,25.4490
2008-12-12,25.3897
2008-12-11,25.3269
2008-12-10,25.2807
2008-12-09,25.2511
2008-12-08,25.2211
2008-12-05,25.1905
2008-12-04,25.0890
2008-12-03,25.0006
2008-12-02,24.9062
2008-12-01,24.7692
2008-11-28,24.6299
2008-11-26,24.5504
2008-11-25,24.4541
2008-11-24,24.3219
2008-11-21,24.1814
2008-11-20,23.9161
2008-11-19,23.6521
2008-11-18,23.4353
2008-11-17,23.2341
2008-11-14,23.0505
2008-11-13,22.8841
2008-11-12,22.7073
2008-11-11,22.5587
2008-11-10,22.4425
2008-11-07,22.3481
2008-11-06,22.2129
2008-11-05,22.0755
2008-11-04,21.9884
2008-11-03,21.9232
2008-10-31,21.7957
2008-10-30,21.6660
2008-10-29,21.4930
2008-10-28,21.3171
2008-10-27,21.0802
2008-10-24,20.7428
2008-10-23,20.4051
2008-10-22,20.0666
2008-10-21,19.7378
2008-10-20,19.4763
2008-10-17,19.2102
2008-10-16,18.9381
2008-10-15,18.5843
2008-10-14,18.2605
2008-10-13,18.0012
2008-10-10,17.6535
2008-10-09,17.1267
2008-10-08,16.6577
2008-10-07,16.2483
2008-10-06,15.8619
2008-10-03,15.4833
2008-10-02,15.2206
2008-10-01,14.9736
2008-09-30,14.7687
2008-09-29,14.5602
2008-09-26,14.3483
2008-09-25,14.2732
2008-09-24,14.1976
2008-09-23,14.0569
2008-09-22,13.9272
2008-09-19,13.8298
2008-09-18,13.7449
2008-09-17,13.4978
2008-09-16,13.2874
2008-09-15,13.0988
2008-09-12,12.9530
2008-09-11,12.8927
2008-09-10,12.8153
2008-09-09,12.7589
2008-09-08,12.7082
2008-09-05,12.7084
2008-09-04,12.6154
2008-09-03,12.5569
2008-09-02,12.5784
2008-08-29,12.6174
2008-08-28,12.6848
2008-08-27,12.7561
2008-08-26,12.7792
2008-08-25,12.7722
2008-08-22,12.7692
2008-08-21,12.7981
2008-08-20,12.7899
2008-08-19,12.7640
2008-08-18,12.7424
2008-08-15,12.7483
2008-08-14,12.7951
2008-08-13,12.8366
2008-08-12,12.8600
2008-08-11,12.9106
2008-08-08,12.9766
2008-08-07,12.9968
2008-08-06,12.9815
2008-08-05,12.9945
2008-08-04,12.9863
2008-08-01,12.8982
2008-07-31,12.8252
2008-07-30,12.7782
2008-07-29,12.7284
2008-07-28,12.6073
2008-07-25,12.4736
2008-07-24,12.3774
2008-07-23,12.2796
2008-07-22,12.2386
2008-07-21,12.1508
2008-07-18,12.0282
2008-07-17,11.8845
2008-07-16,11.7384
2008-07-15,11.5313
2008-07-14,11.2807
2008-07-11,11.0795
2008-07-10,10.8757
2008-07-09,10.6941
2008-07-08,10.5274
2008-07-07,10.3467
2008-07-03,10.1621
2008-07-02,9.9999
2008-07-01,9.8565
2008-06-30,9.6878
2008-06-27,9.5485
2008-06-26,9.4040
2008-06-25,9.2827
2008-06-24,9.2355
2008-06-23,9.1562
2008-06-20,9.1028
2008-06-19,9.0486
2008-06-18,9.0340
2008-06-17,9.0267
2008-06-16,9.0641
2008-06-13,9.0964
2008-06-12,9.1152
2008-06-11,9.1129
2008-06-10,9.1212
2008-06-09,9.1710
2008-06-06,9.2216
2008-06-05,9.2970
2008-06-04,9.4205
2008-06-03,9.5005
2008-06-02,9.5818
2008-05-30,9.6847
2008-05-29,9.8441
2008-05-28,10.0063
2008-05-27,10.1293
2008-05-23,10.2434
2008-05-22,10.3612
2008-05-21,10.5246
2008-05-20,10.6908
2008-05-19,10.8293
2008-05-16,10.9350
2008-05-15,11.0804
2008-05-14,11.2320
2008-05-13,11.3972
2008-05-12,11.5786
2008-05-09,11.7571
2008-05-08,11.9139
2008-05-07,12.0870
2008-05-06,12.2676
2008-05-05,12.4663
2008-05-02,12.6683
2008-05-01,12.8689
2008-04-30,13.0694
2008-04-29,13.2593
2008-04-28,13.4331
2008-04-25,13.6285
2008-04-24,13.8177
2008-04-23,14.0066
2008-04-22,14.1744
2008-04-21,14.3415
2008-04-18,14.5327
2008-04-17,14.7271
2008-04-16,14.8581
2008-04-15,14.9834
2008-04-14,15.0394
2008-04-11,15.0908
2008-04-10,15.1534
2008-04-09,15.2567
2008-04-08,15.3618
2008-04-07,15.4910
2008-04-04,15.6404
2008-04-03,15.7780
2008-04-02,15.9052
2008-04-01,16.0404
2008-03-31,16.1594
2008-03-28,16.1757
2008-03-27,16.1926
2008-03-26,16.2342
2008-03-25,16.2974
2008-03-24,16.3711
2008-03-20,16.4461
2008-03-19,16.4494
2008-03-18,16.4586
2008-03-17,16.4405
2008-03-14,16.3051
2008-03-13,16.1986
2008-03-12,16.1034
2008-03-11,16.0537
2008-03-10,15.9679
2008-03-07,15.8065
2008-03-06,15.6596
2008-03-05,15.5486
2008-03-04,15.4674
2008-03-03,15.3463
2008-02-29,15.2470
2008-02-28,15.1562
2008-02-27,15.1391
2008-02-26,15.1402
2008-02-25,15.1385
2008-02-22,15.0999
2008-02-21,15.0018
2008-02-20,14.9264
2008-02-19,14.8372
2008-02-15,14.7633
2008-02-14,14.6369
2008-02-13,14.5261
2008-02-12,14.4201
2008-02-11,14.2913
2008-02-08,14.0983
2008-02-07,13.9034
2008-02-06,13.7051
2008-02-05,13.5169
2008-02-04,13.3473
2008-02-01,13.2563
2008-01-31,13.1637
2008-01-30,13.0395
2008-01-29,12.9501
2008-01-28,12.7976
2008-01-25,12.6094
2008-01-24,12.4278
2008-01-23,12.2023
2008-01-22,11.9230
2008-01-18,11.5842
2008-01-17,11.3074
2008-01-16,11.0604
2008-01-15,10.8771
2008-01-14,10.7258
2008-01-11,10.6222
2008-01-10,10.5169
2008-01-09,10.4108
2008-01-08,10.2389
2008-01-07,10.0850
2008-01-04,9.9625
2008-01-03,9.8556
2008-01-02,9.8250
2007-12-31,9.7939
2007-12-28,9.8209
2007-12-27,9.8657
2007-12-26,9.9222
2007-12-24,10.0125
2007-12-21,10.1008
2007-12-20,10.1544
2007-12-19,10.1355
2007-12-18,10.1162
2007-12-17,10.0833
2007-12-14,10.0740
2007-12-13,10.1216
2007-12-12,10.1738
2007-12-11,10.2268
2007-12-10,10.3007
2007-12-07,10.4534
2007-12-06,10.5868
2007-12-05,10.7149
2007-12-04,10.7807
2007-12-03,10.8024
2007-11-30,10.8488
2007-11-29,10.8982
2007-11-28,10.9018
2007-11-27,10.8987
2007-11-26,10.7563
2007-11-23,10.6115
2007-11-21,10.4915
2007-11-20,10.3542
2007-11-19,10.2231
2007-11-16,10.1161
2007-11-15,10.0401
2007-11-14,9.9628
2007-11-13,9.9414
2007-11-12,9.8846
2007-11-09,9.7720
2007-11-08,9.6820
2007-11-07,9.5950
2007-11-06,9.5695
2007-11-05,9.6090
2007-11-02,9.6166
2007-11-01,9.6313
2007-10-31,9.6858
2007-10-30,9.8078
2007-10-29,9.8888
2007-10-26,9.9916
2007-10-25,10.0664
2007-10-24,10.1014
2007-10-23,10.1165
2007-10-22,10.1725
2007-10-19,10.1886
2007-10-18,10.2336
2007-10-17,10.3766
2007-10-16,10.5221
2007-10-15,10.6976
2007-10-12,10.8613
2007-10-11,10.9835
2007-10-10,11.1079
2007-10-09,11.2678
2007-10-08,11.4308
2007-10-05,11.6242
2007-10-04,11.8208
2007-10-03,11.9644
2007-10-02,12.1104
2007-10-01,12.2711
2007-09-28,12.4344
2007-09-27,12.5520
2007-09-26,12.6826
2007-09-25,12.8058
2007-09-24,12.8954
2007-09-21,13.0118
2007-09-20,13.1375
2007-09-19,13.2599
2007-09-18,13.3935
2007-09-17,13.4704
2007-09-14,13.4278
2007-09-13,13.3880
2007-09-12,13.3475
2007-09-11,13.2711
2007-09-10,13.1685
2007-09-07,13.0274
2007-09-06,12.9071
2007-09-05,12.8295
2007-09-04,12.7506
2007-08-31,12.6847
2007-08-30,12.5652
2007-08-29,12.3962
2007-08-28,12.2071
2007-08-27,12.0149
2007-08-24,11.8996
2007-08-23,11.7824
2007-08-22,11.6368
2007-08-21,11.4626
2007-08-20,11.2504
2007-08-17,11.0213
2007-08-16,10.7832
2007-08-15,10.4090
2007-08-14,10.1013
2007-08-13,9.8398
2007-08-10,9.6381
2007-08-09,9.4155
2007-08-08,9.2519
2007-08-07,9.1527
2007-08-06,8.9863
2007-08-03,8.7250
2007-08-02,8.4746
2007-08-01,8.3030
2007-07-31,8.0910
2007-07-30,7.9217
2007-07-27,7.7002
2007-07-26,7.4895
2007-07-25,7.2954
2007-07-24,7.2317
2007-07-23,7.1856
2007-07-20,7.2413
2007-07-19,7.2980
2007-07-18,7.4140
2007-07-17,7.5203
2007-07-16,7.6028
2007-07-13,7.6867
2007-07-12,7.7755
2007-07-11,7.8973
2007-07-10,7.9057
2007-07-09,7.9314
2007-07-06,8.0374
2007-07-05,8.1361
2007-07-03,8.2077
2007-07-02,8.2869
2007-06-29,8.3349
2007-06-28,8.3742
2007-06-27,8.4581
2007-06-26,8.5035
2007-06-25,8.5786
2007-06-22,8.6646
2007-06-21,8.7894
2007-06-20,8.9351
2007-06-19,9.0535
2007-06-18,9.1076
2007-06-15,9.1439
2007-06-14,9.1809
2007-06-13,9.2738
2007-06-12,9.4193
2007-06-11,9.5694
2007-06-08,9.6899
2007-06-07,9.8503
2007-06-06,9.9988
2007-06-05,10.0241
2007-06-04,9.9834
2007-06-01,9.9017
2007-05-31,9.8187
2007-05-30,9.7566
2007-05-29,9.7177
2007-05-25,9.7175
2007-05-24,9.7382
2007-05-23,9.7592
2007-05-22,9.6830
2007-05-21,9.6201
2007-05-18,9.5522
2007-05-17,9.5157
2007-05-16,9.5048
2007-05-15,9.5079
2007-05-14,9.5110
2007-05-11,9.5325
2007-05-10,9.5763
2007-05-09,9.6208
2007-05-08,9.5982
2007-05-07,9.5954
2007-05-04,9.5651
2007-05-03,9.5373
2007-05-02,9.5405
2007-05-01,9.5631
2007-04-30,9.6419
2007-04-27,9.6918
2007-04-26,9.7076
2007-04-25,9.7098
2007-04-24,9.7186
2007-04-23,9.7871
2007-04-20,9.8216
2007-04-19,9.8689
2007-04-18,9.9677
2007-04-17,10.0578
2007-04-16,10.1601
2007-04-13,10.2921
2007-04-12,10.4275
2007-04-11,10.5380
2007-04-10,10.6614
2007-04-09,10.8265
2007-04-05,10.9911
2007-04-04,11.1420
2007-04-03,11.2708
2007-04-02,11.4019
2007-03-30,11.4549
2007-03-29,11.5088
2007-03-28,11.5838
2007-03-27,11.6638
2007-03-26,11.7991
2007-03-23,11.9366
2007-03-22,12.1245
2007-03-21,12.3094
2007-03-20,12.4975
2007-03-19,12.5513
2007-03-16,12.5584
2007-03-15,12.5323
2007-03-14,12.4952
2007-03-13,12.4120
2007-03-12,12.3878
2007-03-09,12.4631
2007-03-08,12.5397
2007-03-07,12.6045
2007-03-06,12.6300
2007-03-05,12.6363
2007-03-02,12.6056
2007-03-01,12.6362
2007-02-28,12.6673
2007-02-27,12.7792
2007-02-26,12.8930
2007-02-23,12.8592
2007-02-22,12.8027
2007-02-21,12.7286
2007-02-20,12.6640
2007-02-16,12.5983
2007-02-15,12.5518
2007-02-14,12.4925
2007-02-13,12.4340
2007-02-12,12.4468
2007-02-09,12.4904
2007-02-08,12.5205
2007-02-07,12.4827
2007-02-06,12.4170
2007-02-05,12.3654
2007-02-02,12.3174
2007-02-01,12.2638
2007-01-31,12.2237
2007-01-30,12.2101
2007-01-29,12.2687
2007-01-26,12.3394
2007-01-25,12.4113
2007-01-24,12.4474
2007-01-23,12.4445
2007-01-22,12.4915
2007-01-19,12.5394
2007-01-18,12.5544
2007-01-17,12.5697
2007-01-16,12.5547
2007-01-12,12.5466
2007-01-11,12.5528
2007-01-10,12.5814
2007-01-09,12.6731
2007-01-08,12.7684
2007-01-05,12.8690
2007-01-04,12.9598
2007-01-03,13.0348
2006-12-29,13.1111
2006-12-28,13.1301
2006-12-27,13.1145
2006-12-26,13.0986
2006-12-22,13.1331
2006-12-21,13.1681
2006-12-20,13.1668
2006-12-19,13.1139
2006-12-18,13.0638
2006-12-15,12.9732
2006-12-14,12.8472
2006-12-13,12.7398
2006-12-12,12.6821
2006-12-11,12.6379
2006-12-08,12.5666
2006-12-07,12.5016
2006-12-06,12.4141
2006-12-05,12.2959
2006-12-04,12.1787
2006-12-01,12.0783
2006-11-30,12.0180
2006-11-29,11.9030
2006-11-28,11.8106
2006-11-27,11.7831
2006-11-24,11.7303
2006-11-22,11.5470
2006-11-21,11.3374
2006-11-20,11.1453
2006-11-17,10.9499
2006-11-16,10.7662
2006-11-15,10.5648
2006-11-14,10.3712
2006-11-13,10.2069
2006-11-10,10.0736
2006-11-09,9.9714
2006-11-08,9.8553
2006-11-07,9.7229
2006-11-06,9.5903
2006-11-03,9.4891
2006-11-02,9.4364
2006-11-01,9.4003
2006-10-31,9.3361
2006-10-30,9.2300
2006-10-27,9.1132
2006-10-26,8.9778
2006-10-25,8.8150
2006-10-24,8.6778
2006-10-23,8.5672
2006-10-20,8.4567
2006-10-19,8.3887
2006-10-18,8.3224
2006-10-17,8.2551
2006-10-16,8.2059
2006-10-13,8.1066
2006-10-12,8.0235
2006-10-11,7.9533
2006-10-10,7.9321
2006-10-09,7.8785
2006-10-06,7.8319
2006-10-05,7.7845
2006-10-04,7.7142
2006-10-03,7.6605
2006-10-02,7.6668
2006-09-29,7.6538
2006-09-28,7.6072
2006-09-27,7.5598
2006-09-26,7.5127
2006-09-25,7.4819
2006-09-22,7.4871
2006-09-21,7.5519
2006-09-20,7.5914
2006-09-19,7.6149
2006-09-18,7.6730
2006-09-15,7.6969
2006-09-14,7.7223
2006-09-13,7.7830
2006-09-12,7.8448
2006-09-11,7.9373
2006-09-08,8.0468
2006-09-07,8.1750
2006-09-06,8.3055
2006-09-05,8.4150
2006-09-01,8.4718
2006-08-31,8.5435
2006-08-30,8.6481
2006-08-29,8.7545
2006-08-28,8.8717
2006-08-25,8.9910
2006-08-24,9.1422
2006-08-23,9.2873
2006-08-22,9.4349
2006-08-21,9.5809
2006-08-18,9.7238
2006-08-17,9.8691
2006-08-16,10.0244
2006-08-15,10.1838
2006-08-14,10.2957
2006-08-11,10.3712
2006-08-10,10.4091
2006-08-09,10.4477
2006-08-08,10.5025
2006-08-07,10.5748
2006-08-04,10.6695
2006-08-03,10.7697
2006-08-02,10.8258
2006-08-01,10.8802
2006-07-31,10.9110
2006-07-28,10.9799
2006-07-27,11.0500
2006-07-26,11.0984
2006-07-25,11.1376
2006-07-24,11.1701
2006-07-21,11.1529
2006-07-20,11.0745
2006-07-19,11.0366
2006-07-18,10.9940
2006-07-17,10.8283
2006-07-14,10.6869
2006-07-13,10.5431
2006-07-12,10.4488
2006-07-11,10.4206
2006-07-10,10.4024
2006-07-07,10.4054
2006-07-06,10.4084
2006-07-05,10.4447
2006-07-03,10.4816
2006-06-30,10.5376
2006-06-29,10.5735
2006-06-28,10.5921
2006-06-27,10.4672
2006-06-26,10.3457
2006-06-23,10.2417
2006-06-22,10.1359
2006-06-21,10.0215
2006-06-20,9.9051
2006-06-19,9.7364
2006-06-16,9.5647
2006-06-15,9.4253
2006-06-14,9.2835
2006-06-13,8.9794
2006-06-12,8.6818
2006-06-09,8.4310
2006-06-08,8.2302
2006-06-07,8.0090
2006-06-06,7.8716
2006-06-05,7.7158
2006-06-02,7.6035
2006-06-01,7.5642
2006-05-31,7.4935
2006-05-30,7.3199
2006-05-26,7.1457
2006-05-25,7.0299
2006-05-24,6.8627
2006-05-23,6.6313
2006-05-22,6.4488
2006-05-19,6.2278
2006-05-18,6.0193
2006-05-17,5.8347
2006-05-16,5.6755
2006-05-15,5.6316
2006-05-12,5.5653
2006-05-11,5.5327
2006-05-10,5.5818
2006-05-09,5.6247
2006-05-08,5.6314
2006-05-05,5.6353
2006-05-04,5.6405
2006-05-03,5.7222
