time,SMA
2015-12-09,2072.4240
2015-12-08,2074.1290
2015-12-07,2074.8785
2015-12-04,2075.9850
2015-12-03,2076.3970
2015-12-02,2079.0315
2015-12-01,2080.5455
2015-11-30,2080.6165
2015-11-27,2080.5640
2015-11-25,2080.5290
2015-11-24,2080.6030
2015-11-23,2079.4405
2015-11-20,2078.6700
2015-11-19,2077.9690
2015-11-18,2076.5325
2015-11-17,2073.3005
2015-11-16,2072.3170
2015-11-13,2071.3405
2015-11-12,2071.8440
2015-11-11,2070.7385
2015-11-10,2066.7005
2015-11-09,2062.7990
2015-11-06,2059.7430
2015-11-05,2055.5275
2015-11-04,2051.2025
2015-11-03,2045.8785
2015-11-02,2039.3850
2015-10-30,2033.5350
2015-10-29,2027.1350
2015-10-28,2018.8555
2015-10-27,2010.3395
2015-10-26,2001.2495
2015-10-23,1991.7790
2015-10-22,1984.5885
2015-10-21,1978.5750
2015-10-20,1974.5660
2015-10-19,1970.1645
2015-10-16,1966.8300
2015-10-15,1963.0760
2015-10-14,1961.3930
2015-10-13,1961.4465
2015-10-12,1960.1665
2015-10-09,1956.9450
2015-10-08,1954.2530
2015-10-07,1951.1960
2015-10-06,1948.5065
2015-10-05,1947.9810
2015-10-02,1944.6895
2015-10-01,1944.6780
2015-09-30,1945.9300
2015-09-29,1945.6210
2015-09-28,1950.0255
2015-09-25,1955.3805
2015-09-24,1958.1965
2015-09-23,1958.6100
2015-09-22,1955.0525
2015-09-21,1952.5760
2015-09-18,1952.7720
2015-09-17,1956.6570
2015-09-16,1961.1275
2015-09-15,1966.2080
2015-09-14,1972.4255
2015-09-11,1979.3510
2015-09-10,1985.4680
2015-09-09,1992.1560
2015-09-08,1999.2575
2015-09-04,2005.9960
2015-09-03,2013.8135
2015-09-02,2020.4350
2015-09-01,2027.9840
2015-08-31,2036.9575
2015-08-28,2043.2505
2015-08-27,2048.9990
2015-08-26,2055.0475
2015-08-25,2063.4505
2015-08-24,2074.7325
2015-08-21,2083.4540
2015-08-20,2088.8920
2015-08-19,2092.2130
2015-08-18,2093.9400
2015-08-17,2095.0545
2015-08-14,2096.3465
2015-08-13,2098.1015
2015-08-12,2100.1465
2015-08-11,2101.2140
2015-08-10,2102.4580
2015-08-07,2102.2290
2015-08-06,2102.1815
2015-08-05,2100.5690
2015-08-04,2097.9110
2015-08-03,2097.3120
2015-07-31,2095.8480
2015-07-30,2094.4950
2015-07-29,2092.9345
2015-07-28,2090.6615
2015-07-27,2088.8810
2015-07-24,2090.5735
2015-07-23,2091.7065
2015-07-22,2092.0280
2015-07-21,2092.5305
2015-07-20,2092.7125
2015-07-17,2091.7980
2015-07-16,2091.5280
2015-07-15,2090.3355
2015-07-14,2089.7800
2015-07-13,2088.5540
2015-07-10,2088.2795
2015-07-09,2089.8915
2015-07-08,2092.5860
2015-07-07,2094.2595
2015-07-06,2094.1565
2015-07-02,2095.3600
2015-07-01,2096.3130
2015-06-30,2098.1455
2015-06-29,2100.4700
2015-06-26,2103.1745
2015-06-25,2103.4695
2015-06-24,2104.3935
2015-06-23,2105.1385
2015-06-22,2104.1385
2015-06-19,2104.2990
2015-06-18,2105.3405
2015-06-17,2105.5710
2015-06-16,2106.9405
2015-06-15,2108.5860
2015-06-12,2110.5010
2015-06-11,2111.8505
2015-06-10,2111.3315
2015-06-09,2111.0275
2015-06-08,2112.2865
2015-06-05,2114.1275
2015-06-04,2113.8860
2015-06-03,2113.1015
2015-06-02,2111.8710
2015-06-01,2112.1155
2015-05-29,2111.9435
2015-05-28,2110.8495
2015-05-27,2110.1525
2015-05-26,2109.7165
2015-05-22,2109.9525
2015-05-21,2109.5340
2015-05-20,2108.6395
2015-05-19,2107.7450
2015-05-18,2106.2180
2015-05-15,2104.7780
2015-05-14,2102.7005
2015-05-13,2101.8950
2015-05-12,2102.3025
2015-05-11,2102.1385
2015-05-08,2101.4935
2015-05-07,2100.7915
2015-05-06,2100.9505
2015-05-05,2101.0380
2015-05-04,2100.3815
2015-05-01,2098.6880
2015-04-30,2096.6215
2015-04-29,2095.3305
2015-04-28,2093.3825
2015-04-27,2091.9565
2015-04-24,2089.5615
2015-04-23,2086.4845
2015-04-22,2083.8905
2015-04-21,2083.0675
2015-04-20,2083.4240
2015-04-17,2083.8090
2015-04-16,2084.2135
2015-04-15,2083.9390
2015-04-14,2082.3215
2015-04-13,2081.5890
2015-04-10,2079.6375
2015-04-09,2077.8320
2015-04-08,2075.2850
2015-04-07,2073.3980
2015-04-06,2073.5530
2015-04-02,2073.0850
2015-04-01,2074.7890
2015-03-31,2076.7310
2015-03-30,2078.7255
2015-03-27,2080.2830
2015-03-26,2082.4570
2015-03-25,2085.1865
2015-03-24,2087.8270
2015-03-23,2089.0260
2015-03-20,2089.2880
2015-03-19,2089.3980
2015-03-18,2089.8070
2015-03-17,2089.8160
2015-03-16,2091.1190
2015-03-13,2091.9090
2015-03-12,2093.6630
2015-03-11,2093.7920
2015-03-10,2095.2095
2015-03-09,2095.3385
2015-03-06,2094.1405
2015-03-05,2093.7035
2015-03-04,2090.7270
2015-03-03,2088.3020
2015-03-02,2083.9555
2015-02-27,2077.8355
2015-02-26,2073.6730
2015-02-25,2068.2440
2015-02-24,2064.0285
2015-02-23,2061.1090
2015-02-20,2058.2170
2015-02-19,2055.8595
2015-02-18,2052.5930
2015-02-17,2048.7365
2015-02-13,2044.6905
2015-02-12,2039.4745
2015-02-11,2035.6140
2015-02-10,2033.3390
2015-02-09,2031.3225
2015-02-06,2031.2260
2015-02-05,2031.5595
2015-02-04,2029.7285
2015-02-03,2027.7835
2015-02-02,2026.3110
2015-01-30,2028.1785
2015-01-29,2031.3740
2015-01-28,2034.3290
2015-01-27,2038.7495
2015-01-26,2041.7105
2015-01-23,2042.9500
2015-01-22,2044.4675
2015-01-21,2045.2370
2015-01-20,2047.1635
2015-01-16,2049.0975
2015-01-15,2048.7710
2015-01-14,2047.7745
2015-01-13,2046.6925
2015-01-12,2045.6575
2015-01-09,2046.0110
2015-01-08,2045.0775
2015-01-07,2044.9615
2015-01-06,2046.6820
2015-01-05,2050.3200
2015-01-02,2052.8870
2014-12-31,2053.6935
2014-12-30,2054.0760
2014-12-29,2052.7305
2014-12-26,2051.5800
2014-12-24,2050.7830
2014-12-23,2050.0405
2014-12-22,2049.4025
2014-12-19,2048.6505
2014-12-18,2047.7555
2014-12-17,2047.1300
2014-12-16,2049.0755
2014-12-15,2052.5045
2014-12-12,2055.0140
2014-12-11,2056.8640
2014-12-10,2057.0100
2014-12-09,2057.6870
2014-12-08,2056.6090
2014-12-05,2055.1895
2014-12-04,2052.9815
2014-12-03,2050.5640
2014-12-02,2047.4525
2014-12-01,2045.0155
2014-11-28,2043.2460
2014-11-26,2039.6005
2014-11-25,2035.0740
2014-11-24,2030.9750
2014-11-21,2025.5860
2014-11-20,2020.6400
2014-11-19,2015.5435
2014-11-18,2009.4630
2014-11-17,2003.9370
2014-11-14,1997.0715
2014-11-13,1989.4185
2014-11-12,1980.5900
2014-11-11,1971.8020
2014-11-10,1963.7030
2014-11-07,1955.5270
2014-11-06,1949.2375
2014-11-05,1944.0875
2014-11-04,1941.3535
2014-11-03,1937.5035
2014-10-31,1934.8540
2014-10-30,1932.3465
2014-10-29,1929.9225
2014-10-28,1928.1155
2014-10-27,1927.4775
2014-10-24,1928.2860
2014-10-23,1929.1995
2014-10-22,1929.9580
2014-10-21,1933.5175
2014-10-20,1935.5920
2014-10-17,1940.1060
2014-10-16,1946.2880
2014-10-15,1953.7180
2014-10-14,1960.6720
2014-10-13,1966.7360
2014-10-10,1972.2055
2014-10-09,1976.1760
2014-10-08,1979.6380
2014-10-07,1980.9780
2014-10-06,1983.6450
2014-10-03,1985.4810
2014-10-02,1987.4715
2014-10-01,1990.0455
2014-09-30,1992.7735
2014-09-29,1994.2730
2014-09-26,1995.5515
2014-09-25,1996.2460
2014-09-24,1997.9525
2014-09-23,1998.0385
2014-09-22,1998.7960
2014-09-19,1998.5015
2014-09-18,1997.6000
2014-09-17,1996.3575
2014-09-16,1995.3590
2014-09-15,1993.9970
2014-09-12,1992.5435
2014-09-11,1991.0255
2014-09-10,1988.4890
2014-09-09,1985.3920
2014-09-08,1982.8160
2014-09-05,1979.3185
2014-09-04,1974.4115
2014-09-03,1970.5410
2014-09-02,1966.5155
2014-08-29,1963.3510
2014-08-28,1959.4400
2014-08-27,1956.1365
2014-08-26,1954.6340
2014-08-25,1953.1305
2014-08-22,1952.1800
2014-08-21,1951.6770
2014-08-20,1951.4575
2014-08-19,1951.4825
2014-08-18,1951.5790
2014-08-15,1951.6735
2014-08-14,1952.8315
2014-08-13,1952.9785
2014-08-12,1954.7210
2014-08-11,1956.6975
2014-08-08,1958.7065
2014-08-07,1960.5055
2014-08-06,1963.2610
2014-08-05,1965.8905
2014-08-04,1968.0655
2014-08-01,1969.9985
2014-07-31,1973.0130
2014-07-30,1975.2105
2014-07-29,1975.3730
2014-07-28,1974.8870
2014-07-25,1973.9895
2014-07-24,1972.9335
2014-07-23,1971.5110
2014-07-22,1969.6595
2014-07-21,1968.6135
2014-07-18,1968.0755
2014-07-17,1967.1385
2014-07-16,1967.0815
2014-07-15,1965.1025
2014-07-14,1963.3275
2014-07-11,1961.2805
2014-07-10,1959.4075
2014-07-09,1958.3680
2014-07-08,1957.2660
2014-07-07,1956.6440
2014-07-03,1955.2335
2014-07-02,1952.9845
2014-07-01,1950.6475
2014-06-30,1948.1935
2014-06-27,1946.4305
2014-06-26,1944.5610
2014-06-25,1942.7015
2014-06-24,1940.2140
2014-06-23,1938.3105
2014-06-20,1935.2065
2014-06-19,1931.6875
2014-06-18,1928.1150
2014-06-17,1923.9075
2014-06-16,1921.0620
2014-06-13,1918.0660
2014-06-12,1914.8005
2014-06-11,1912.7215
2014-06-10,1910.3995
2014-06-09,1907.6925
2014-06-06,1904.0530
2014-06-05,1900.3625
2014-06-04,1897.2500
2014-06-03,1894.2420
2014-06-02,1892.2630
2014-05-30,1890.0715
2014-05-29,1888.0770
2014-05-28,1886.2730
2014-05-27,1884.7005
2014-05-23,1882.5765
2014-05-22,1880.7200
2014-05-21,1880.0260
2014-05-20,1879.3940
2014-05-19,1879.7300
2014-05-16,1879.0705
2014-05-15,1878.4200
2014-05-14,1877.9930
2014-05-13,1875.7155
2014-05-12,1872.3735
2014-05-09,1868.3255
2014-05-08,1866.0555
2014-05-07,1865.8830
2014-05-06,1864.5705
2014-05-05,1863.4365
2014-05-02,1862.4580
2014-05-01,1862.8395
2014-04-30,1863.2005
2014-04-29,1863.2790
2014-04-28,1862.9795
2014-04-25,1862.3890
2014-04-24,1861.6710
2014-04-23,1860.3685
2014-04-22,1859.8800
2014-04-21,1858.7745
2014-04-17,1858.5060
2014-04-16,1858.8640
2014-04-15,1858.7870
2014-04-14,1860.2505
2014-04-11,1861.6615
2014-04-10,1862.9335
2014-04-09,1863.5965
2014-04-08,1863.3975
2014-04-07,1864.1810
2014-04-04,1865.7875
2014-04-03,1866.4350
2014-04-02,1865.8480
2014-04-01,1864.9935
2014-03-31,1864.4130
2014-03-28,1863.0825
2014-03-27,1863.1740
2014-03-26,1863.4365
2014-03-25,1863.0665
2014-03-24,1862.0415
2014-03-21,1861.5500
2014-03-20,1860.0365
2014-03-19,1858.4250
2014-03-18,1856.8240
2014-03-17,1855.2495
2014-03-14,1854.2395
2014-03-13,1853.6745
2014-03-12,1852.3205
2014-03-11,1849.8980
2014-03-10,1846.5085
2014-03-07,1842.5010
2014-03-06,1837.2705
2014-03-05,1831.0010
2014-03-04,1825.0705
2014-03-03,1818.4695
2014-02-28,1815.3125
2014-02-27,1812.0495
2014-02-26,1808.0450
2014-02-25,1805.4120
2014-02-24,1802.2340
2014-02-21,1799.3680
2014-02-20,1798.9785
2014-02-19,1799.2325
2014-02-18,1799.9850
2014-02-14,1799.8820
2014-02-13,1800.2450
2014-02-12,1801.1725
2014-02-11,1802.1535
2014-02-10,1802.1260
2014-02-07,1804.2525
2014-02-06,1806.3080
2014-02-05,1809.5110
2014-02-04,1813.8230
2014-02-03,1817.4015
2014-01-31,1821.8755
2014-01-30,1824.3450
2014-01-29,1827.0535
2014-01-28,1830.3970
2014-01-27,1832.8420
2014-01-24,1835.8650
2014-01-23,1838.0165
2014-01-22,1837.9930
2014-01-21,1836.6660
2014-01-17,1834.9560
2014-01-16,1833.5535
2014-01-15,1830.3090
2014-01-14,1827.2170
2014-01-13,1824.0390
2014-01-10,1821.8540
2014-01-09,1818.8465
2014-01-08,1817.0710
2014-01-07,1815.6150
2014-01-06,1813.9755
2014-01-03,1811.8885
2014-01-02,1809.9605
2013-12-31,1808.1190
2013-12-30,1805.7460
2013-12-27,1803.9830
2013-12-26,1802.2745
2013-12-24,1800.3110
2013-12-23,1798.7690
2013-12-20,1797.6075
2013-12-19,1796.4840
2013-12-18,1795.0725
2013-12-17,1793.9335
2013-12-16,1794.4600
2013-12-13,1795.0420
2013-12-12,1795.8070
2013-12-11,1796.1320
2013-12-10,1795.4055
2013-12-09,1793.8690
2013-12-06,1791.9810
2013-12-05,1789.0840
2013-12-04,1788.3570
2013-12-03,1786.8650
2013-12-02,1785.5040
2013-11-29,1783.5410
2013-11-27,1781.0775
2013-11-26,1778.8815
2013-11-25,1777.3415
2013-11-22,1775.3230
2013-11-21,1773.0735
2013-11-20,1770.8845
2013-11-19,1769.1350
2013-11-18,1767.4750
2013-11-15,1765.1315
2013-11-14,1762.4475
2013-11-13,1759.5740
2013-11-12,1756.5510
2013-11-11,1753.0695
2013-11-08,1749.9820
2013-11-07,1746.6115
2013-11-06,1743.8820
2013-11-05,1738.1775
2013-11-04,1732.8015
2013-11-01,1728.2110
2013-10-31,1724.6540
2013-10-30,1720.7600
2013-10-29,1717.2880
2013-10-28,1713.4405
2013-10-25,1709.4125
2013-10-24,1706.0115
2013-10-23,1703.3415
2013-10-22,1700.6610
2013-10-21,1697.7985
2013-10-18,1695.6575
2013-10-17,1693.9280
2013-10-16,1693.3875
2013-10-15,1693.5865
2013-10-14,1693.9215
2013-10-11,1693.2945
2013-10-10,1692.5340
2013-10-09,1692.0770
2013-10-08,1693.7135
2013-10-07,1695.1405
2013-10-04,1694.9200
2013-10-03,1693.1535
2013-10-02,1691.9745
2013-10-01,1689.9350
2013-09-30,1687.1735
2013-09-27,1684.7445
2013-09-26,1682.0655
2013-09-25,1678.8800
2013-09-24,1675.7655
2013-09-23,1673.7335
2013-09-20,1671.8165
2013-09-19,1669.1690
2013-09-18,1665.1920
2013-09-17,1661.5335
2013-09-16,1658.5985
2013-09-13,1656.5100
2013-09-12,1655.1765
2013-09-11,1655.2750
2013-09-10,1655.5265
2013-09-09,1655.8005
2013-09-06,1656.7860
2013-09-05,1658.9015
2013-09-04,1660.6930
2013-09-03,1662.9075
2013-08-30,1666.2760
2013-08-29,1670.1110
2013-08-28,1673.5460
2013-08-27,1676.0845
2013-08-26,1678.8585
2013-08-23,1680.2860
2013-08-22,1681.6935
2013-08-21,1683.3580
2013-08-20,1685.5150
2013-08-19,1687.5170
2013-08-16,1689.9905
2013-08-15,1691.8035
2013-08-14,1693.2060
2013-08-13,1692.9820
2013-08-12,1692.0870
2013-08-09,1691.7385
2013-08-08,1691.1770
2013-08-07,1690.0540
2013-08-06,1688.1395
2013-08-05,1685.8870
2013-08-02,1682.5530
2013-08-01,1678.6640
2013-07-31,1674.0910
2013-07-30,1670.5085
2013-07-29,1666.9585
2013-07-26,1663.0060
2013-07-25,1659.0835
2013-07-24,1654.7340
2013-07-23,1649.8385
2013-07-22,1643.8735
2013-07-19,1638.7185
2013-07-18,1633.5235
2013-07-17,1630.5015
2013-07-16,1629.0465
2013-07-15,1627.1855
2013-07-12,1624.3970
2013-07-11,1622.2055
2013-07-10,1619.0805
2013-07-09,1617.7560
2013-07-08,1617.2805
2013-07-05,1617.4265
2013-07-03,1616.9600
2013-07-02,1616.6345
2013-07-01,1617.4995
2013-06-28,1618.7725
2013-06-27,1619.9955
2013-06-26,1622.0560
2013-06-25,1624.3110
2013-06-24,1627.9125
2013-06-21,1631.7380
2013-06-20,1634.6420
2013-06-19,1638.0000
2013-06-18,1640.0115
2013-06-17,1640.7355
2013-06-14,1642.1570
2013-06-13,1643.3440
2013-06-12,1644.4650
2013-06-11,1646.3560
2013-06-10,1646.7380
2013-06-07,1646.2825
2013-06-06,1645.4470
2013-06-05,1645.9535
2013-06-04,1646.8065
2013-06-03,1646.1125
2013-05-31,1644.8125
2013-05-30,1643.1550
2013-05-29,1639.5695
2013-05-28,1637.0300
2013-05-24,1633.7075
2013-05-23,1630.3395
2013-05-22,1627.0720
2013-05-21,1623.2440
2013-05-20,1618.7250
2013-05-17,1613.5355
2013-05-16,1607.9245
2013-05-15,1602.4815
2013-05-14,1597.1430
2013-05-13,1593.3545
2013-05-10,1589.2840
2013-05-09,1587.0415
2013-05-08,1585.3765
2013-05-07,1583.1285
2013-05-06,1580.2610
2013-05-03,1577.5395
2013-05-02,1574.4825
2013-05-01,1572.6020
2013-04-30,1571.1515
2013-04-29,1569.7855
2013-04-26,1568.2135
2013-04-25,1567.5610
2013-04-24,1566.4455
2013-04-23,1565.6945
2013-04-22,1564.3400
2013-04-19,1564.0595
2013-04-18,1563.5870
2013-04-17,1564.4420
2013-04-16,1564.2585
2013-04-15,1563.1350
2013-04-12,1563.5520
2013-04-11,1562.2710
2013-04-10,1560.3285
2013-04-09,1558.5660
2013-04-08,1557.9465
2013-04-05,1557.3520
2013-04-04,1556.9010
2013-04-03,1555.9750
2013-04-02,1555.2800
2013-04-01,1553.0275
2013-03-28,1550.8290
2013-03-27,1548.1035
2013-03-26,1545.7605
2013-03-25,1542.4190
2013-03-22,1539.2270
2013-03-21,1537.1625
2013-03-20,1534.9935
2013-03-19,1532.6555
2013-03-18,1531.7855
2013-03-15,1530.1700
2013-03-14,1528.2040
2013-03-13,1526.0590
2013-03-12,1524.3045
2013-03-11,1522.5310
2013-03-08,1520.6165
2013-03-07,1518.5270
2013-03-06,1516.9200
2013-03-05,1515.4115
2013-03-04,1513.2075
2013-03-01,1512.6060
2013-02-28,1511.6015
2013-02-27,1510.9655
2013-02-26,1510.5580
2013-02-25,1510.7200
2013-02-22,1511.4755
2013-02-21,1510.4365
2013-02-20,1510.0560
2013-02-19,1509.0865
2013-02-15,1506.8385
2013-02-14,1504.8960
2013-02-13,1502.4585
2013-02-12,1500.0590
2013-02-11,1497.6215
2013-02-08,1495.3735
2013-02-07,1493.0830
2013-02-06,1490.6645
2013-02-05,1487.9160
2013-02-04,1485.4460
2013-02-01,1483.9840
2013-01-31,1481.2940
2013-01-30,1479.5095
2013-01-29,1475.7210
2013-01-28,1470.4505
2013-01-25,1466.3465
2013-01-24,1462.1900
2013-01-23,1458.7820
2013-01-22,1455.5490
2013-01-18,1453.1055
2013-01-17,1450.5970
2013-01-16,1448.8895
2013-01-15,1446.7760
2013-01-14,1443.8380
2013-01-11,1441.2765
2013-01-10,1439.0980
2013-01-09,1436.8840
2013-01-08,1434.7605
2013-01-07,1432.8065
2013-01-04,1430.4090
2013-01-03,1427.5495
2013-01-02,1424.9335
2012-12-31,1422.2855
2012-12-28,1421.7850
2012-12-27,1422.4610
2012-12-26,1422.0525
2012-12-24,1421.0080
2012-12-21,1419.9895
2012-12-20,1418.9395
2012-12-19,1416.3065
2012-12-18,1413.9065
2012-12-17,1410.9115
2012-12-14,1407.3875
2012-12-13,1404.3750
2012-12-12,1401.1770
2012-12-11,1398.4795
2012-12-10,1396.0890
2012-12-07,1394.1540
2012-12-06,1392.1260
2012-12-05,1391.1555
2012-12-04,1392.1110
2012-12-03,1392.6215
2012-11-30,1392.8585
2012-11-29,1393.4290
2012-11-28,1393.2395
2012-11-27,1393.3400
2012-11-26,1394.0415
2012-11-23,1394.1645
2012-11-21,1394.3625
2012-11-20,1396.5020
2012-11-19,1398.7710
2012-11-16,1402.2935
2012-11-15,1407.3450
2012-11-14,1412.4245
2012-11-13,1416.6565
2012-11-12,1419.3595
2012-11-09,1422.0000
2012-11-08,1424.6355
2012-11-07,1427.8340
2012-11-06,1430.9015
2012-11-05,1432.5285
2012-11-02,1434.7355
2012-11-01,1436.5750
2012-10-31,1437.4830
2012-10-26,1439.0995
2012-10-25,1440.5360
2012-10-24,1442.2450
2012-10-23,1443.4735
2012-10-22,1444.8975
2012-10-19,1446.0510
2012-10-18,1447.3990
2012-10-17,1447.5450
2012-10-16,1447.5520
2012-10-15,1447.7720
2012-10-12,1448.8250
2012-10-11,1450.6840
2012-10-10,1452.0415
2012-10-09,1452.2415
2012-10-08,1451.8455
2012-10-05,1450.5055
2012-10-04,1449.3550
2012-10-03,1447.8910
2012-10-02,1445.5135
2012-10-01,1443.4730
2012-09-28,1441.5775
2012-09-27,1439.5180
2012-09-26,1437.6850
2012-09-25,1436.4840
2012-09-24,1434.9265
2012-09-21,1432.6385
2012-09-20,1429.7350
2012-09-19,1427.3965
2012-09-18,1425.0025
2012-09-17,1422.9430
2012-09-14,1420.7915
2012-09-13,1418.2785
2012-09-12,1415.5555
2012-09-11,1413.9240
2012-09-10,1412.4515
2012-09-07,1411.2910
2012-09-06,1409.5350
2012-09-05,1408.0400
2012-09-04,1407.9355
2012-08-31,1407.4000
2012-08-30,1406.6205
2012-08-29,1404.8965
2012-08-28,1403.1380
2012-08-27,1401.6390
2012-08-24,1400.3820
2012-08-23,1399.1240
2012-08-22,1397.0210
2012-08-21,1393.2410
2012-08-20,1389.4980
2012-08-17,1386.1175
2012-08-16,1383.3425
2012-08-15,1381.3925
2012-08-14,1379.7550
2012-08-13,1377.7420
2012-08-10,1375.2185
2012-08-09,1372.7640
2012-08-08,1369.3620
2012-08-07,1366.3235
2012-08-06,1363.3295
2012-08-03,1361.2410
2012-08-02,1359.4255
2012-08-01,1359.5545
2012-07-31,1359.4895
2012-07-30,1358.7990
2012-07-27,1357.6420
2012-07-26,1354.7955
2012-07-25,1353.3870
2012-07-24,1352.4920
2012-07-23,1351.2625
2012-07-20,1350.4875
2012-07-19,1348.6300
2012-07-18,1347.5890
2012-07-17,1346.8490
2012-07-16,1345.9045
2012-07-13,1345.3645
2012-07-12,1343.9805
2012-07-11,1342.9865
2012-07-10,1342.1230
2012-07-09,1340.4960
2012-07-06,1339.1560
2012-07-05,1337.1715
2012-07-03,1334.5490
2012-07-02,1330.1230
2012-06-29,1325.7565
2012-06-28,1321.5505
2012-06-27,1320.6150
2012-06-26,1319.6885
2012-06-25,1320.3100
2012-06-22,1320.5150
2012-06-21,1319.7980
2012-06-20,1319.4655
2012-06-19,1317.5125
2012-06-18,1315.4130
2012-06-15,1312.9350
2012-06-14,1311.0360
2012-06-13,1310.8210
2012-06-12,1311.6100
2012-06-11,1312.3185
2012-06-08,1314.5415
2012-06-07,1316.1580
2012-06-06,1318.1375
2012-06-05,1320.5670
2012-06-04,1324.7710
2012-06-01,1329.3170
2012-05-31,1334.9935
2012-05-30,1339.5925
2012-05-29,1344.2175
2012-05-25,1347.4920
2012-05-24,1351.7690
2012-05-23,1355.7340
2012-05-22,1359.3255
2012-05-21,1362.0925
2012-05-18,1364.6400
2012-05-17,1368.8055
2012-05-16,1372.4085
2012-05-15,1375.4255
2012-05-14,1378.4315
2012-05-11,1379.9925
2012-05-10,1380.8360
2012-05-09,1382.3150
2012-05-08,1383.0215
2012-05-07,1382.7650
2012-05-04,1383.3960
2012-05-03,1384.8450
2012-05-02,1385.2145
2012-05-01,1385.7680
2012-04-30,1386.4290
2012-04-27,1386.9570
2012-04-26,1386.9530
2012-04-25,1387.2310
2012-04-24,1388.3225
2012-04-23,1390.5495
2012-04-20,1392.0580
2012-04-19,1392.7705
2012-04-18,1394.0690
2012-04-17,1395.0880
2012-04-16,1396.0365
2012-04-13,1397.7665
2012-04-12,1399.3835
2012-04-11,1399.7190
2012-04-10,1401.0810
2012-04-09,1401.7060
2012-04-05,1401.1395
2012-04-04,1399.5310
2012-04-03,1397.2145
2012-04-02,1393.7135
2012-03-30,1390.9780
2012-03-29,1389.0360
2012-03-28,1387.5765
2012-03-27,1385.5835
2012-03-26,1383.5665
2012-03-23,1381.1205
2012-03-22,1379.5520
2012-03-21,1378.0860
2012-03-20,1375.8245
2012-03-19,1373.6590
2012-03-16,1371.2330
2012-03-15,1368.9265
2012-03-14,1365.9580
2012-03-13,1363.7690
2012-03-12,1361.5600
2012-03-09,1360.1375
2012-03-08,1359.1915
2012-03-07,1358.3940
2012-03-06,1358.1150
2012-03-05,1358.1635
2012-03-02,1357.1920
2012-03-01,1354.9875
2012-02-29,1352.4875
2012-02-28,1349.8240
2012-02-27,1346.8655
2012-02-24,1344.3025
2012-02-23,1341.9370
2012-02-22,1340.0670
2012-02-21,1337.9165
2012-02-17,1335.6060
2012-02-16,1333.3135
2012-02-15,1331.1365
2012-02-14,1329.3770
2012-02-13,1326.5355
2012-02-10,1323.4015
2012-02-09,1321.0445
2012-02-08,1318.0710
2012-02-07,1315.1770
2012-02-06,1311.8595
2012-02-03,1308.5335
2012-02-02,1305.3415
2012-02-01,1302.9295
2012-01-31,1300.5780
2012-01-30,1297.8375
2012-01-27,1295.3380
2012-01-26,1292.0035
2012-01-25,1289.3535
2012-01-24,1286.3170
2012-01-23,1283.2845
2012-01-20,1279.6705
2012-01-19,1275.9665
2012-01-18,1270.5090
2012-01-17,1266.0900
2012-01-13,1262.1940
2012-01-12,1258.3305
2012-01-11,1254.8420
2012-01-10,1252.0415
2012-01-09,1250.1970
2012-01-06,1247.8795
2012-01-05,1247.0395
2012-01-04,1245.9100
2012-01-03,1244.8990
2011-12-30,1243.2600
2011-12-29,1242.6090
2011-12-28,1241.8060
2011-12-27,1239.0835
2011-12-23,1235.4395
2011-12-22,1230.1065
2011-12-21,1225.4960
2011-12-20,1222.7120
2011-12-19,1220.2960
2011-12-16,1220.8110
2011-12-15,1220.6345
2011-12-14,1221.6925
2011-12-13,1223.9920
2011-12-12,1225.2945
2011-12-09,1226.6635
2011-12-08,1225.8890
2011-12-07,1225.6265
2011-12-06,1226.3720
2011-12-05,1226.5045
2011-12-02,1226.3120
2011-12-01,1227.1555
2011-11-30,1226.8215
2011-11-29,1225.3875
2011-11-28,1228.2930
2011-11-25,1232.9200
2011-11-23,1239.2160
2011-11-22,1243.2265
2011-11-21,1245.2770
2011-11-18,1248.3375
2011-11-17,1249.4675
2011-11-16,1249.4305
2011-11-15,1248.0790
2011-11-14,1246.4575
2011-11-11,1243.9115
2011-11-10,1241.9480
2011-11-09,1240.1460
2011-11-08,1239.0535
2011-11-07,1235.0345
2011-11-04,1231.7230
2011-11-03,1226.8345
2011-11-02,1222.0255
2011-11-01,1217.3320
2011-10-31,1212.6155
2011-10-28,1204.9120
2011-10-27,1197.2285
2011-10-26,1191.0190
2011-10-25,1186.4720
2011-10-24,1183.7885
2011-10-21,1179.2265
2011-10-20,1174.1355
2011-10-19,1169.8440
2011-10-18,1167.6880
2011-10-17,1166.5235
2011-10-14,1166.6850
2011-10-13,1166.2565
2011-10-12,1166.5290
2011-10-11,1165.6005
2011-10-10,1164.4670
2011-10-07,1162.8360
2011-10-06,1162.7745
2011-10-05,1163.8210
2011-10-04,1166.5505
2011-10-03,1168.6150
2011-09-30,1172.3520
2011-09-29,1176.0020
2011-09-28,1178.9265
2011-09-27,1182.0195
2011-09-26,1183.7545
2011-09-23,1184.4470
2011-09-22,1185.5890
2011-09-21,1187.9910
2011-09-20,1187.7705
2011-09-19,1183.8570
2011-09-16,1179.8290
2011-09-15,1176.0610
2011-09-14,1175.3000
2011-09-13,1175.5040
2011-09-12,1177.0850
2011-09-09,1177.9120
2011-09-08,1178.8325
2011-09-07,1175.5755
2011-09-06,1174.2710
2011-09-02,1171.9820
2011-09-01,1173.2525
2011-08-31,1173.0350
