time,MACD,MACD_Hist,MACD_Signal
2020-03-20,-6.5488,-9.4789,2.9301
2020-03-19,2.7877,-2.5121,5.2998
2020-03-18,3.6310,-2.2969,5.9279
2020-03-17,4.0886,-2.4135,6.5021
2020-03-16,4.9126,-2.1929,7.1055
2020-03-13,5.7276,-1.9261,7.6537
2020-03-12,6.9205,-1.2147,8.1352
2020-03-11,8.6428,0.2039,8.4389
2020-03-10,9.9632,1.5753,8.3879
2020-03-09,9.8035,1.8094,7.9941
2020-03-06,9.6738,2.1320,7.5417
2020-03-05,10.0092,3.0005,7.0087
2020-03-04,9.4930,3.2344,6.2586
2020-03-03,8.5730,3.1230,5.4500
2020-03-02,8.4446,3.7754,4.6693
2020-02-28,8.4134,4.6880,3.7254
2020-02-27,6.0109,3.4575,2.5534
2020-02-26,4.5176,2.8285,1.6890
2020-02-25,3.5487,2.5668,0.9819
2020-02-24,4.0497,3.7095,0.3402
2020-02-21,4.1158,4.7029,-0.5872
2020-02-20,3.2324,4.9953,-1.7629
2020-02-19,2.1739,5.1857,-3.0117
2020-02-18,0.7340,5.0422,-4.3081
2020-02-14,-1.0714,4.4972,-5.5687
2020-02-13,-3.1078,3.5852,-6.6930
2020-02-12,-4.5496,3.0397,-7.5893
2020-02-11,-6.3285,2.0207,-8.3492
2020-02-10,-7.2404,1.6140,-8.8544
2020-02-07,-8.4617,0.7962,-9.2579
2020-02-06,-9.8325,-0.3755,-9.4569
2020-02-05,-10.5231,-1.1601,-9.3631
2020-02-04,-10.0621,-0.9891,-9.0730
2020-02-03,-10.1160,-1.2902,-8.8258
2020-01-31,-9.5553,-1.0521,-8.5032
2020-01-30,-8.9228,-0.6826,-8.2402
2020-01-29,-7.2514,0.8182,-8.0696
2020-01-28,-6.0717,2.2024,-8.2741
2020-01-27,-5.5242,3.3005,-8.8247
2020-01-24,-5.8591,3.7907,-9.6498
2020-01-23,-6.6812,3.9163,-10.5975
2020-01-22,-7.7997,3.7769,-11.5766
2020-01-21,-9.1920,3.3289,-12.5208
2020-01-17,-10.5704,2.7826,-13.3530
2020-01-16,-11.5271,2.5216,-14.0487
2020-01-15,-12.6709,2.0082,-14.6791
2020-01-14,-12.7778,2.4033,-15.1811
2020-01-13,-13.3880,2.3940,-15.7820
2020-01-10,-14.4496,1.9308,-16.3805
2020-01-09,-15.4948,1.3684,-16.8632
2020-01-08,-17.8541,-0.6489,-17.2052
2020-01-07,-20.1068,-3.0638,-17.0430
2020-01-06,-21.1892,-4.9121,-16.2771
2020-01-03,-20.4172,-5.3682,-15.0491
2020-01-02,-18.5507,-4.8437,-13.7070
2019-12-31,-16.5941,-4.0979,-12.4961
2019-12-30,-15.7413,-4.2697,-11.4716
2019-12-27,-14.6201,-4.2159,-10.4042
2019-12-26,-13.1417,-3.7914,-9.3502
2019-12-24,-12.6787,-4.2763,-8.4024
2019-12-23,-12.0365,-4.7032,-7.3333
2019-12-20,-11.1197,-4.9622,-6.1575
2019-12-19,-10.1770,-5.2601,-4.9170
2019-12-18,-8.4084,-4.8065,-3.6019
2019-12-17,-7.5297,-5.1294,-2.4003
2019-12-16,-6.0966,-4.9786,-1.1180
2019-12-13,-4.2152,-4.3419,0.1267
2019-12-12,-3.5929,-4.8050,1.2122
2019-12-11,-2.7941,-5.2075,2.4134
2019-12-10,-1.4023,-5.1176,3.7153
2019-12-09,0.9818,-4.0129,4.9947
2019-12-06,2.6913,-3.3066,5.9979
2019-12-05,3.9636,-2.8610,6.8246
2019-12-04,5.4675,-2.0723,7.5398
2019-12-03,6.3672,-1.6908,8.0579
2019-12-02,7.5874,-0.8932,8.4806
2019-11-29,8.1487,-0.5552,8.7039
2019-11-27,6.6140,-2.2287,8.8427
2019-11-26,6.6960,-2.7039,9.3999
2019-11-25,7.2176,-2.8582,10.0759
2019-11-22,9.0853,-1.7052,10.7904
2019-11-21,11.0818,-0.1349,11.2167
2019-11-20,13.7169,2.4664,11.2505
2019-11-19,14.7093,4.0754,10.6339
2019-11-18,14.6509,5.0359,9.6150
2019-11-15,13.1833,4.8272,8.3560
2019-11-14,10.8571,3.7079,7.1492
2019-11-13,8.7700,2.5478,6.2223
2019-11-12,7.8880,2.3027,5.5853
2019-11-11,7.2591,2.2494,5.0097
2019-11-08,7.5898,3.1425,4.4473
2019-11-07,5.8729,2.2112,3.6617
2019-11-06,4.0837,0.9749,3.1089
2019-11-05,2.2548,-0.6103,2.8651
2019-11-04,1.7226,-1.2951,3.0177
2019-11-01,1.7222,-1.6193,3.3415
2019-10-31,1.8304,-1.9159,3.7463
2019-10-30,1.3973,-2.8280,4.2253
2019-10-29,0.8216,-4.1107,4.9323
2019-10-28,-0.0617,-6.0217,5.9600
2019-10-25,0.2849,-7.1805,7.4654
2019-10-24,2.4933,-6.7673,9.2605
2019-10-23,5.0531,-5.8993,10.9523
2019-10-22,6.5109,-5.9162,12.4272
2019-10-21,8.4632,-5.4430,13.9062
2019-10-18,11.2763,-3.9907,15.2670
2019-10-17,13.1118,-3.1528,16.2646
2019-10-16,15.0743,-1.9785,17.0528
2019-10-15,16.8905,-0.6570,17.5475
2019-10-14,17.5975,-0.1142,17.7117
2019-10-11,18.0679,0.3276,17.7403
2019-10-10,18.8554,1.1970,17.6584
2019-10-09,19.9006,2.5415,17.3591
2019-10-08,20.8366,4.1128,16.7238
2019-10-07,21.1057,5.4102,15.6955
2019-10-04,19.9646,5.6216,14.3430
2019-10-03,18.1863,5.2487,12.9376
2019-10-02,17.0488,5.4234,11.6254
2019-10-01,15.3670,5.0974,10.2696
2019-09-30,13.8935,4.8982,8.9953
2019-09-27,12.1286,4.3579,7.7707
2019-09-26,10.0819,3.4007,6.6812
2019-09-25,9.1924,3.3613,5.8311
2019-09-24,8.4356,3.4449,4.9907
2019-09-23,6.8245,2.6950,4.1295
2019-09-20,5.7092,2.2534,3.4558
2019-09-19,4.6300,1.7376,2.8924
2019-09-18,3.5078,1.0498,2.4580
2019-09-17,1.7118,-0.4837,2.1956
2019-09-16,1.8122,-0.5043,2.3165
2019-09-13,2.8209,0.3783,2.4426
2019-09-12,4.1564,1.8083,2.3480
2019-09-11,4.9850,3.0890,1.8959
2019-09-10,4.1366,3.0129,1.1237
2019-09-09,4.1172,3.7467,0.3705
2019-09-06,3.4043,3.9705,-0.5662
2019-09-05,2.2275,3.7863,-1.5588
2019-09-04,1.6602,4.1656,-2.5054
2019-09-03,0.9469,4.4938,-3.5468
2019-08-30,0.2203,4.8906,-4.6703
2019-08-29,0.4676,6.3606,-5.8929
2019-08-28,-0.4080,7.0751,-7.4831
2019-08-27,-1.5538,7.6980,-9.2518
2019-08-26,-2.4875,8.6889,-11.1763
2019-08-23,-4.1444,9.2042,-13.3486
2019-08-22,-4.7800,10.8696,-15.6496
2019-08-21,-6.3767,11.9903,-18.3670
2019-08-20,-7.8279,13.5367,-21.3646
2019-08-19,-11.6313,13.1175,-24.7487
2019-08-16,-15.1360,12.8921,-28.0281
2019-08-15,-18.0286,13.2225,-31.2511
2019-08-14,-21.0316,13.5251,-34.5567
2019-08-13,-24.3629,13.5751,-37.9380
2019-08-12,-27.9607,13.3711,-41.3318
2019-08-09,-31.5255,13.1491,-44.6746
2019-08-08,-35.3762,12.5857,-47.9619
2019-08-07,-38.4812,12.6271,-51.1083
2019-08-06,-42.0920,12.1731,-54.2651
2019-08-05,-45.7808,11.5276,-57.3084
2019-08-02,-48.5037,11.6866,-60.1903
2019-08-01,-50.8799,12.2320,-63.1119
2019-07-31,-52.7942,13.3757,-66.1699
2019-07-30,-54.9180,14.5958,-69.5138
2019-07-29,-57.9897,15.1731,-73.1628
2019-07-26,-60.7425,16.2136,-76.9561
2019-07-25,-65.3065,15.7030,-81.0095
2019-07-24,-69.3270,15.6082,-84.9352
2019-07-23,-72.8313,16.0060,-88.8373
2019-07-22,-78.1033,14.7355,-92.8388
2019-07-19,-83.6958,12.8268,-96.5227
2019-07-18,-88.1978,11.5316,-99.7294
2019-07-17,-92.2832,10.3291,-102.6123
2019-07-16,-96.2871,8.9074,-105.1945
2019-07-15,-101.2260,6.1954,-107.4214
2019-07-12,-104.8941,4.0761,-108.9702
2019-07-11,-108.8534,1.1358,-109.9893
2019-07-10,-111.5540,-1.2808,-110.2732
2019-07-09,-113.7152,-3.7622,-109.9530
2019-07-08,-116.0055,-6.9931,-109.0125
2019-07-05,-119.2353,-11.9711,-107.2642
2019-07-03,-122.6788,-18.4073,-104.2714
2019-07-02,-124.6284,-24.9588,-99.6696
2019-07-01,-125.0192,-31.5893,-93.4299
2019-06-28,-123.4226,-37.8900,-85.5326
2019-06-27,-119.6813,-43.6212,-76.0601
2019-06-26,-113.8890,-48.7342,-65.1548
2019-06-25,-104.6699,-51.6987,-52.9712
2019-06-24,-91.9209,-51.8743,-40.0466
2019-06-21,-76.1170,-49.0390,-27.0780
2019-06-20,-53.7362,-38.9179,-14.8182
2019-06-19,-24.8022,-19.7134,-5.0888
2019-06-18,11.6427,11.8031,-0.1604
2019-06-17,7.9202,11.0314,-3.1112
2019-06-14,5.9129,11.7820,-5.8690
2019-06-13,3.5387,12.3533,-8.8145
2019-06-12,-0.0175,11.8853,-11.9029
2019-06-11,-3.3549,11.5192,-14.8742
2019-06-10,-8.1646,9.5894,-17.7540
2019-06-07,-14.2875,5.8639,-20.1514
2019-06-06,-20.5314,1.0860,-21.6173
2019-06-05,-25.1629,-3.2741,-21.8888
2019-06-04,-28.9430,-7.8727,-21.0703
2019-06-03,-31.0171,-11.9150,-19.1021
2019-05-31,-27.2243,-11.1009,-16.1234
2019-05-30,-22.7622,-9.4140,-13.3481
2019-05-29,-20.4827,-9.4881,-10.9946
2019-05-28,-16.6807,-8.0581,-8.6226
2019-05-24,-13.5576,-6.9495,-6.6081
2019-05-23,-11.7842,-6.9134,-4.8707
2019-05-22,-8.9603,-5.8179,-3.1424
2019-05-21,-8.6906,-7.0027,-1.6879
2019-05-20,-9.0436,-9.1064,0.0628
2019-05-17,-6.9058,-9.2451,2.3394
2019-05-16,-6.0417,-10.6924,4.6506
2019-05-15,-6.5606,-13.8843,7.3237
2019-05-14,-4.5453,-15.3401,10.7948
2019-05-13,-0.2218,-14.8517,14.6298
2019-05-10,7.5947,-10.7481,18.3427
2019-05-09,10.3815,-10.6483,21.0298
2019-05-08,14.8749,-8.8170,23.6918
2019-05-07,19.5079,-6.3881,25.8961
2019-05-06,24.6662,-2.8269,27.4931
2019-05-03,25.9613,-2.2386,28.1998
2019-05-02,25.8956,-2.8639,28.7595
2019-05-01,28.2983,-1.1771,29.4755
2019-04-30,30.3211,0.5514,29.7697
2019-04-29,30.2117,0.5798,29.6319
2019-04-26,29.9177,0.4308,29.4869
2019-04-25,29.4281,0.0488,29.3792
2019-04-24,29.7710,0.4040,29.3670
2019-04-23,29.6657,0.3996,29.2660
2019-04-22,28.4451,-0.7211,29.1661
2019-04-18,29.0911,-0.2553,29.3464
2019-04-17,29.7919,0.3817,29.4102
2019-04-16,30.7193,1.4045,29.3148
2019-04-15,30.7833,1.8196,28.9637
2019-04-12,30.5678,2.0590,28.5088
2019-04-11,29.6618,1.6677,27.9940
2019-04-10,30.0177,2.4406,27.5771
2019-04-09,30.0465,3.0795,26.9670
2019-04-08,30.6655,4.4684,26.1971
2019-04-05,29.2205,4.1405,25.0800
2019-04-04,27.2597,3.2148,24.0448
2019-04-03,25.7197,2.4786,23.2411
2019-04-02,23.9900,1.3685,22.6215
2019-04-01,22.0605,-0.2189,22.2793
2019-03-29,19.2819,-3.0522,22.3341
2019-03-28,18.7936,-4.3035,23.0971
2019-03-27,19.8274,-4.3456,24.1730
2019-03-26,21.8839,-3.3755,25.2594
2019-03-25,22.8576,-3.2457,26.1033
2019-03-22,25.8144,-1.1003,26.9147
2019-03-21,28.9737,1.7839,27.1898
2019-03-20,27.0691,0.3253,26.7438
2019-03-19,27.3652,0.7027,26.6625
2019-03-18,26.4959,0.0090,26.4868
2019-03-15,24.9633,-1.5213,26.4846
2019-03-14,23.7090,-3.1559,26.8649
2019-03-13,23.1888,-4.4651,27.6539
2019-03-12,21.9390,-6.8312,28.7701
2019-03-11,22.0000,-8.4780,30.4779
2019-03-08,22.5947,-10.0027,32.5974
2019-03-07,27.1214,-7.9767,35.0981
2019-03-06,31.9078,-5.1844,37.0923
2019-03-05,35.2601,-3.1283,38.3884
2019-03-04,37.1728,-1.9977,39.1705
2019-03-01,38.7517,-0.9182,39.6699
2019-02-28,39.0955,-0.8039,39.8994
2019-02-27,40.9205,0.8201,40.1004
2019-02-26,41.8514,1.9560,39.8954
2019-02-25,42.2760,2.8697,39.4064
2019-02-22,41.9781,3.2891,38.6890
2019-02-21,41.3374,3.4707,37.8667
2019-02-20,41.7298,4.7308,36.9990
2019-02-19,40.6237,4.8074,35.8163
2019-02-15,39.1241,4.5097,34.6145
2019-02-14,37.0645,3.5775,33.4871
2019-02-13,36.9380,4.3453,32.5927
2019-02-12,35.4959,3.9895,31.5064
2019-02-11,33.9840,3.4750,30.5090
2019-02-08,35.1165,5.4763,29.6402
2019-02-07,36.2467,7.9756,28.2711
2019-02-06,37.3484,11.0711,26.2772
2019-02-05,35.6088,12.0993,23.5095
2019-02-04,32.2504,11.7657,20.4846
2019-02-01,28.8011,11.2579,17.5432
2019-01-31,25.8469,11.1182,14.7287
2019-01-30,21.9478,9.9986,11.9492
2019-01-29,18.9988,9.5492,9.4495
2019-01-28,19.1380,12.0758,7.0622
2019-01-25,18.6454,14.6021,4.0433
2019-01-24,15.6165,15.2237,0.3928
2019-01-23,13.8070,17.2202,-3.4132
2019-01-22,11.6663,19.3845,-7.7182
2019-01-18,9.3548,21.9192,-12.5644
2019-01-17,2.4187,20.4629,-18.0442
2019-01-16,-2.9313,20.2286,-23.1599
2019-01-15,-7.6951,20.5220,-28.2170
2019-01-14,-13.0729,20.2746,-33.3475
2019-01-11,-16.9276,21.4886,-38.4162
2019-01-10,-22.9911,20.7972,-43.7883
2019-01-09,-30.4346,18.5531,-48.9876
2019-01-08,-38.3032,15.3226,-53.6259
2019-01-07,-46.7152,10.7413,-57.4565
2019-01-04,-54.2555,5.8863,-60.1419
2019-01-03,-61.2833,0.3302,-61.6134
2019-01-02,-60.8040,0.8920,-61.6960
2018-12-31,-65.6348,-3.7158,-61.9190
2018-12-28,-70.5223,-9.5322,-60.9900
2018-12-27,-73.5853,-14.9783,-58.6070
2018-12-26,-76.7390,-21.8767,-54.8624
2018-12-24,-77.4968,-28.1036,-49.3932
2018-12-21,-65.4647,-23.0974,-42.3673
2018-12-20,-55.8264,-19.2334,-36.5930
2018-12-19,-47.8846,-16.1000,-31.7846
2018-12-18,-41.0775,-13.3178,-27.7596
2018-12-17,-35.7828,-11.3526,-24.4302
2018-12-14,-28.4821,-6.8901,-21.5920
2018-12-13,-24.2486,-4.3791,-19.8695
2018-12-12,-23.6434,-4.8687,-18.7748
2018-12-11,-22.5810,-5.0234,-17.5576
2018-12-10,-19.4416,-3.1399,-16.3017
2018-12-07,-15.2475,0.2693,-15.5168
2018-12-06,-9.2000,6.3841,-15.5841
2018-12-04,-7.7488,9.4313,-17.1801
2018-12-03,-6.2022,13.3357,-19.5379
2018-11-30,-13.3333,9.5386,-22.8719
2018-11-29,-19.1662,6.0903,-25.2565
2018-11-28,-24.0546,2.7244,-26.7791
2018-11-27,-30.5541,-3.0939,-27.4602
2018-11-26,-32.1314,-5.4446,-26.6867
2018-11-23,-32.7893,-7.4637,-25.3256
2018-11-21,-28.9887,-5.5291,-23.4596
2018-11-20,-25.4848,-3.4074,-22.0774
2018-11-19,-19.8231,1.4024,-21.2255
2018-11-16,-17.2813,4.2948,-21.5761
2018-11-15,-18.4224,4.2274,-22.6498
2018-11-14,-18.9929,4.7137,-23.7066
2018-11-13,-16.5308,8.3543,-24.8851
2018-11-12,-15.2452,11.7284,-26.9736
2018-11-09,-13.7940,16.1118,-29.9058
2018-11-08,-17.3196,16.6141,-33.9337
2018-11-07,-24.1966,13.8906,-38.0872
2018-11-06,-33.3411,8.2188,-41.5599
2018-11-05,-38.5776,5.0370,-43.6146
2018-11-02,-42.9549,1.9189,-44.8738
2018-11-01,-46.3645,-1.0109,-45.3535
2018-10-31,-51.8044,-6.7036,-45.1008
2018-10-30,-55.0791,-11.6542,-43.4249
2018-10-29,-55.4938,-14.9824,-40.5113
2018-10-26,-51.0026,-14.2369,-36.7657
2018-10-25,-46.3041,-13.0976,-33.2065
2018-10-24,-44.4068,-14.4747,-29.9321
2018-10-23,-36.3024,-9.9889,-26.3134
2018-10-22,-34.0429,-10.2267,-23.8162
2018-10-19,-32.2104,-10.9509,-21.2595
2018-10-18,-30.6146,-12.0928,-18.5218
2018-10-17,-28.2344,-12.7357,-15.4986
2018-10-16,-28.9021,-16.5874,-12.3147
2018-10-15,-29.4062,-21.2384,-8.1678
2018-10-12,-23.6015,-20.7432,-2.8582
2018-10-11,-17.5129,-19.8405,2.3276
2018-10-10,-5.5405,-12.8282,7.2877
2018-10-09,3.9861,-6.5087,10.4947
2018-10-08,6.4493,-5.6726,12.1219
2018-10-05,9.0831,-4.4569,13.5400
2018-10-04,12.1966,-2.4577,14.6543
2018-10-03,14.3599,-0.9088,15.2687
2018-10-02,14.4788,-1.0171,15.4959
2018-10-01,14.6317,-1.1184,15.7501
2018-09-28,14.4960,-1.5338,16.0297
2018-09-27,15.1922,-1.2210,16.4132
2018-09-26,15.8577,-0.8607,16.7184
2018-09-25,17.2942,0.3606,16.9336
2018-09-24,17.8996,1.0561,16.8435
2018-09-21,18.0241,1.4446,16.5794
2018-09-20,16.8720,0.6537,16.2183
2018-09-19,15.0462,-1.0086,16.0549
2018-09-18,14.8185,-1.4885,16.3070
2018-09-17,14.6828,-1.9963,16.6792
2018-09-14,15.8754,-1.3029,17.1782
2018-09-13,15.5191,-1.9849,17.5040
2018-09-12,14.9201,-3.0800,18.0002
2018-09-11,15.4923,-3.2778,18.7702
2018-09-10,16.1022,-3.4874,19.5896
2018-09-07,17.7420,-2.7195,20.4615
2018-09-06,20.1318,-1.0096,21.1414
2018-09-05,22.2406,0.8469,21.3938
2018-09-04,23.5346,2.3525,21.1820
2018-08-31,24.0170,3.4231,20.5939
2018-08-30,23.7948,4.0567,19.7381
2018-08-29,23.2047,4.4808,18.7240
2018-08-28,20.7996,3.1958,17.6038
2018-08-27,19.1092,2.3044,16.8048
2018-08-24,16.7532,0.5245,16.2287
2018-08-23,15.7475,-0.3501,16.0976
2018-08-22,16.0379,-0.1472,16.1851
2018-08-21,15.6826,-0.5393,16.2219
2018-08-20,14.8849,-1.4719,16.3567
2018-08-17,14.2519,-2.4728,16.7247
2018-08-16,13.9413,-3.4016,17.3429
2018-08-15,14.3032,-3.8900,18.1933
2018-08-14,16.8297,-2.3360,19.1658
2018-08-13,17.6114,-2.1384,19.7498
2018-08-10,20.1887,-0.0957,20.2844
2018-08-09,22.0290,1.7207,20.3083
2018-08-08,21.9906,2.1125,19.8781
2018-08-07,21.2022,1.8522,19.3500
2018-08-06,19.8112,0.9242,18.8869
2018-08-03,18.5672,-0.0887,18.6559
2018-08-02,17.7325,-0.9455,18.6781
2018-08-01,17.7462,-1.1682,18.9144
2018-07-31,18.9168,-0.2897,19.2065
2018-07-30,19.8373,0.5584,19.2789
2018-07-27,22.1176,2.9783,19.1393
2018-07-26,23.0549,4.6601,18.3948
2018-07-25,22.0200,4.7903,17.2297
2018-07-24,19.5002,3.4680,16.0321
2018-07-23,18.6140,3.4488,15.1651
2018-07-20,18.5785,4.2756,14.3029
2018-07-19,18.7874,5.5533,13.2340
2018-07-18,18.5098,6.6641,11.8457
2018-07-17,16.7531,6.5735,10.1797
2018-07-16,14.8853,6.3490,8.5363
2018-07-13,13.4170,6.4679,6.9491
2018-07-12,11.0544,5.7223,5.3321
2018-07-11,8.1857,4.2842,3.9015
2018-07-10,6.8762,4.0457,2.8304
2018-07-09,3.0867,1.2677,1.8190
2018-07-06,-0.8103,-2.3124,1.5021
2018-07-05,-3.2932,-5.3734,2.0802
2018-07-03,-4.0513,-7.4748,3.4235
2018-07-02,-2.5784,-7.8707,5.2922
2018-06-29,-2.0345,-9.2944,7.2599
2018-06-28,-0.4615,-10.0450,9.5835
2018-06-27,1.7627,-10.3321,12.0948
2018-06-26,6.2742,-8.4035,14.6778
2018-06-25,9.5557,-7.2229,16.7787
2018-06-22,14.2150,-4.3693,18.5844
2018-06-21,16.1055,-3.5712,19.6767
2018-06-20,18.8055,-1.7641,20.5695
2018-06-19,20.1901,-0.8204,21.0105
2018-06-18,22.1454,0.9297,21.2157
2018-06-15,23.1826,2.1994,20.9832
2018-06-14,23.5675,3.1342,20.4334
2018-06-13,23.4279,3.7781,19.6498
2018-06-12,23.6074,4.9021,18.7053
2018-06-11,22.3507,4.8709,17.4798
2018-06-08,20.9154,4.6533,16.2621
2018-06-07,19.0816,3.9829,15.0987
2018-06-06,17.3452,3.2422,14.1030
2018-06-05,14.6750,1.3826,13.2925
2018-06-04,13.4513,0.5045,12.9468
2018-06-01,11.8902,-0.9304,12.8207
2018-05-31,10.9721,-2.0812,13.0533
2018-05-30,12.6289,-0.9447,13.5736
2018-05-29,12.6519,-1.1579,13.8098
2018-05-25,15.9743,1.8751,14.0992
2018-05-24,16.7783,3.1478,13.6305
2018-05-23,16.9058,4.0623,12.8435
2018-05-22,16.2596,4.4316,11.8279
2018-05-21,16.0993,5.3793,10.7200
2018-05-18,14.7880,5.4128,9.3752
2018-05-17,14.9397,6.9176,8.0220
2018-05-16,14.1869,7.8943,6.2926
2018-05-15,12.7825,8.4634,4.3191
2018-05-14,11.9251,9.7219,2.2032
2018-05-11,8.7553,8.9825,-0.2272
2018-05-10,4.8275,7.3004,-2.4729
2018-05-09,0.2174,4.5154,-4.2980
2018-05-08,-3.0959,2.3310,-5.4268
2018-05-07,-4.6458,1.3638,-6.0096
2018-05-04,-6.6287,-0.2782,-6.3505
2018-05-03,-8.1255,-1.8445,-6.2810
2018-05-02,-6.4875,-0.6677,-5.8199
2018-05-01,-4.9073,0.7456,-5.6529
2018-04-30,-4.7668,1.0725,-5.8393
2018-04-27,-3.8309,2.2766,-6.1075
2018-04-26,-4.8063,1.8704,-6.6766
2018-04-25,-5.6789,1.4653,-7.1442
2018-04-24,-3.9060,3.6045,-7.5106
2018-04-23,-1.0936,7.3181,-8.4117
2018-04-20,-1.1260,9.1152,-10.2412
2018-04-19,-1.1357,11.3843,-12.5200
2018-04-18,-3.4723,11.8937,-15.3661
2018-04-17,-7.9834,10.3561,-18.3395
2018-04-16,-13.3960,7.5325,-20.9285
2018-04-13,-17.2027,5.6090,-22.8116
2018-04-12,-19.6180,4.5959,-24.2139
2018-04-11,-23.1984,2.1644,-25.3629
2018-04-10,-25.2113,0.6926,-25.9040
2018-04-09,-28.9085,-2.8313,-26.0771
2018-04-06,-28.7564,-3.3871,-25.3693
2018-04-05,-27.2592,-2.7367,-24.5225
2018-04-04,-30.8950,-7.0566,-23.8383
2018-04-03,-33.2381,-11.1639,-22.0742
2018-04-02,-32.6663,-13.3831,-19.2832
2018-03-29,-28.1451,-12.2077,-15.9374
2018-03-28,-27.9713,-15.0859,-12.8855
2018-03-27,-23.6904,-14.5764,-9.1140
2018-03-26,-18.6578,-13.1879,-5.4699
2018-03-23,-16.6393,-14.4664,-2.1729
2018-03-22,-6.6643,-8.1079,1.4437
2018-03-21,0.5207,-2.9499,3.4707
2018-03-20,2.7357,-1.4724,4.2081
2018-03-19,5.0130,0.4367,4.5762
2018-03-16,8.2560,3.7889,4.4671
2018-03-15,8.2950,4.7752,3.5198
2018-03-14,8.7007,6.3747,2.3260
2018-03-13,8.8731,8.1408,0.7323
2018-03-12,7.3523,8.6551,-1.3029
2018-03-09,3.5010,6.9676,-3.4666
2018-03-08,-1.8270,3.3815,-5.2085
2018-03-07,-3.7544,2.2996,-6.0539
2018-03-06,-4.9206,1.7082,-6.6288
2018-03-05,-6.4721,0.5838,-7.0559
2018-03-02,-7.6270,-0.4252,-7.2018
2018-03-01,-5.9673,1.1282,-7.0955
2018-02-28,-2.3793,4.9982,-7.3776
2018-02-27,-1.4470,7.1802,-8.6271
2018-02-26,-3.3363,7.0859,-10.4222
2018-02-23,-9.2953,2.8983,-12.1937
2018-02-22,-13.4774,-0.5591,-12.9182
2018-02-21,-14.2064,-1.4279,-12.7785
2018-02-20,-14.6624,-2.2409,-12.4215
2018-02-16,-16.5513,-4.6900,-11.8613
2018-02-15,-20.3465,-9.6577,-10.6888
2018-02-14,-24.7907,-16.5164,-8.2743
2018-02-13,-26.7864,-22.6411,-4.1452
2018-02-12,-25.3100,-26.8251,1.5150
2018-02-09,-22.3510,-30.5723,8.2213
2018-02-08,-14.5377,-30.4021,15.8644
2018-02-07,-0.4286,-23.8935,23.4649
2018-02-06,7.3369,-22.1013,29.4383
2018-02-05,15.7694,-19.1942,34.9636
2018-02-02,31.0068,-8.7553,39.7622
2018-02-01,38.4796,-3.4714,41.9510
2018-01-31,41.3640,-1.4548,42.8188
2018-01-30,44.2576,1.0751,43.1825
2018-01-29,47.4477,4.5339,42.9138
2018-01-26,47.6626,5.8823,41.7803
2018-01-25,45.2745,4.9648,40.3097
2018-01-24,44.9911,5.9226,39.0685
2018-01-23,44.1490,6.5611,37.5879
2018-01-22,42.2701,6.3225,35.9476
2018-01-19,39.8843,5.5174,34.3669
2018-01-18,38.5673,5.5797,32.9876
2018-01-17,37.5746,5.9819,31.5927
2018-01-16,35.2998,5.2025,30.0972
2018-01-12,34.5443,5.7478,28.7966
2018-01-11,32.0778,4.7182,27.3596
2018-01-10,30.3651,4.1850,26.1801
2018-01-09,29.7054,4.5716,25.1338
2018-01-08,28.1198,4.1289,23.9909
2018-01-05,26.0515,3.0928,22.9587
2018-01-04,23.4969,1.3114,22.1855
2018-01-03,21.8455,-0.0122,21.8577
2018-01-02,20.5327,-1.3281,21.8607
2017-12-29,20.3148,-1.8780,22.1928
2017-12-28,22.0016,-0.6607,22.6623
2017-12-27,22.4162,-0.4112,22.8274
2017-12-26,23.1203,0.1900,22.9302
2017-12-22,23.8985,1.0157,22.8827
2017-12-21,24.2550,1.6262,22.6288
2017-12-20,24.2320,2.0097,22.2222
2017-12-19,24.3918,2.6720,21.7198
2017-12-18,24.0151,2.9633,21.0518
2017-12-15,22.3000,1.9891,20.3110
2017-12-14,21.2478,1.4340,19.8137
2017-12-13,22.0189,2.5637,19.4552
2017-12-12,21.5791,2.7648,18.8143
2017-12-11,20.5757,2.4526,18.1231
2017-12-08,19.4151,1.9052,17.5099
2017-12-07,18.5159,1.4823,17.0336
2017-12-06,18.5772,1.9141,16.6631
2017-12-05,19.1703,2.9857,16.1845
2017-12-04,19.6178,4.1797,15.4381
2017-12-01,18.8988,4.5056,14.3932
2017-11-30,17.4231,4.1563,13.2668
2017-11-29,14.7404,2.5127,12.2277
2017-11-28,13.2920,1.6925,11.5995
2017-11-27,11.1512,-0.0252,11.1764
2017-11-24,10.8652,-0.3175,11.1827
2017-11-22,10.2403,-1.0218,11.2621
2017-11-21,9.8374,-1.6802,11.5175
2017-11-20,8.9815,-2.9561,11.9376
2017-11-17,9.4782,-3.1984,12.6766
2017-11-16,10.3092,-3.1670,13.4762
2017-11-15,10.5287,-3.7393,14.2680
2017-11-14,12.7958,-2.4070,15.2028
2017-11-13,14.0525,-1.7521,15.8045
2017-11-10,14.8442,-1.3984,16.2425
2017-11-09,15.8974,-0.6947,16.5921
2017-11-08,16.7742,0.0084,16.7658
2017-11-07,16.6557,-0.1081,16.7637
2017-11-06,16.6429,-0.1479,16.7907
2017-11-03,16.3346,-0.4931,16.8277
2017-11-02,16.0384,-0.9126,16.9510
2017-11-01,16.2407,-0.9384,17.1791
2017-10-31,16.3125,-1.1012,17.4137
