date,MACD_Signal,MACD,MACD_Hist,1. open,2. high,3. low,4. close,5. volume
2015-03-13,6.2806,-2.011,-8.2916,2064.5601,2064.5601,2041.17,2053.3999,3498560000.0
2015-03-16,4.7744,-1.2506,-6.0249,2055.3501,2081.4099,2055.3501,2081.1899,3295600000.0
2015-03-17,3.5811,-1.1918,-4.7729,2080.5901,2080.5901,2065.0801,2074.28,3221840000.0
2015-03-18,3.0408,0.8797,-2.1611,2072.8401,2106.8501,2061.23,2099.5,4128210000.0
2015-03-19,2.768,1.6766,-1.0914,2098.6899,2098.6899,2085.5601,2089.27,3305220000.0
2015-03-20,2.9712,3.7839,0.8127,2090.3201,2113.9199,2090.3201,2108.1001,5554120000.0
2015-03-23,3.3966,5.0983,1.7017,2107.99,2114.8601,2104.4199,2104.4199,3267960000.0
2015-03-24,3.7251,5.0393,1.3142,2103.9399,2107.6299,2091.5,2091.5,3189820000.0
2015-03-25,3.4814,2.5066,-0.9748,2093.1001,2097.4299,2061.05,2061.05,3521140000.0
2015-03-26,2.8057,0.1028,-2.7029,2059.9399,2067.1499,2045.5,2056.1499,3510670000.0
2015-03-27,1.9659,-1.3931,-3.3591,2055.78,2062.8301,2052.96,2061.02,3008550000.0
2015-03-30,1.4653,-0.5375,-2.0027,2064.1101,2088.97,2064.1101,2086.24,2917690000.0
2015-03-31,0.9073,-1.3248,-2.232,2084.05,2084.05,2067.04,2067.8899,3376550000.0
2015-04-01,0.2097,-2.5806,-2.7903,2067.6299,2067.6299,2048.3799,2059.6899,3543270000.0
2015-04-02,-0.4233,-2.9552,-2.5319,2060.03,2072.1699,2057.3201,2066.96,3095960000.0
2015-04-06,-0.7637,-2.1253,-1.3616,2064.8701,2086.99,2056.52,2080.6201,3302970000.0
2015-04-07,-0.9696,-1.7931,-0.8235,2080.79,2089.8101,2076.1001,2076.3301,3065510000.0
2015-04-08,-0.9893,-1.0681,-0.0788,2076.9399,2086.6899,2073.3,2081.8999,3265330000.0
2015-04-09,-0.7409,0.2524,0.9934,2081.29,2093.3101,2074.29,2091.1799,3172360000.0
2015-04-10,-0.1623,2.152,2.3144,2091.51,2102.6101,2091.51,2102.0601,3156200000.0
2015-04-13,0.4397,2.8476,2.408,2102.03,2107.6499,2092.3301,2092.4299,2908420000.0
2015-04-14,1.0782,3.6322,2.554,2092.28,2098.6201,2083.24,2095.8401,3301270000.0
2015-04-15,1.8758,5.0662,3.1904,2097.8201,2111.9099,2097.8201,2106.6299,4013760000.0
2015-04-16,2.7008,6.0011,3.3003,2105.96,2111.3,2100.02,2104.99,3434120000.0
2015-04-17,3.1138,4.7659,1.652,2102.5801,2102.5801,2072.3701,2081.1799,3627600000.0
2015-04-20,3.5465,5.277,1.7305,2084.1101,2103.9399,2084.1101,2100.3999,3000160000.0
2015-04-21,3.911,5.3692,1.4582,2102.8201,2109.6399,2094.3799,2097.29,3243410000.0
2015-04-22,4.3751,6.2315,1.8564,2098.27,2109.98,2091.05,2107.96,3348480000.0
2015-04-23,4.9466,7.2325,2.2859,2107.21,2120.49,2103.1899,2112.9299,3636670000.0
2015-04-24,5.6201,8.314,2.6939,2112.8,2120.9199,2112.8,2117.6899,3375780000.0
2015-04-27,6.1695,8.367,2.1976,2119.29,2125.9199,2107.04,2108.9199,3438750000.0
2015-04-28,6.6914,8.7791,2.0877,2108.3501,2116.04,2094.8899,2114.76,3546270000.0
2015-04-29,7.0273,8.3709,1.3436,2112.49,2113.6499,2097.4099,2106.8501,4074970000.0
2015-04-30,6.8725,6.2533,-0.6192,2105.52,2105.52,2077.5901,2085.51,4509680000.0
2015-05-01,6.766,6.3402,-0.4258,2087.3799,2108.4099,2087.3799,2108.29,3379390000.0
2015-05-04,6.779,6.8306,0.0517,2110.23,2120.95,2110.23,2114.49,3091580000.0
2015-05-05,6.4512,5.1403,-1.3109,2112.6299,2115.24,2088.46,2089.46,3793950000.0
2015-05-06,5.7639,3.0148,-2.7492,2091.26,2098.4199,2067.9299,2080.1499,3792210000.0
2015-05-07,4.9994,1.9413,-3.0581,2079.96,2092.8999,2074.99,2088.0,3676640000.0
2015-05-08,4.6635,3.3197,-1.3438,2092.1299,2117.6599,2092.1299,2116.1001,3399440000.0
2015-05-11,4.4313,3.5027,-0.9286,2115.5601,2117.6899,2104.5801,2105.3301,2992670000.0
2015-05-12,4.1672,3.1108,-1.0564,2102.8701,2105.0601,2085.5701,2099.1201,3139520000.0
2015-05-13,3.8772,2.7172,-1.16,2099.6201,2110.1899,2096.04,2098.48,3374260000.0
2015-05-14,3.9382,4.1823,0.2441,2100.4299,2121.45,2100.4299,2121.1001,3225740000.0
2015-05-15,4.2331,5.4126,1.1795,2122.0701,2123.8899,2116.8101,2122.73,3092080000.0
2015-05-18,4.7527,6.8309,2.0782,2121.3,2131.78,2120.01,2129.2,2888190000.0
2015-05-19,5.3531,7.755,2.4019,2129.45,2133.02,2124.5,2127.8301,3296030000.0
2015-05-20,5.929,8.2327,2.3036,2127.79,2134.72,2122.5901,2125.8501,3025880000.0
2015-05-21,6.5251,8.9095,2.3844,2125.55,2134.28,2122.95,2130.8201,3070460000.0
2015-05-22,7.0118,8.9586,1.9468,2130.3601,2132.1499,2126.0601,2126.0601,2571860000.0
2015-05-26,7.0397,7.1512,0.1115,2125.3401,2125.3401,2099.1799,2104.2,3342130000.0
2015-05-27,7.0701,7.1916,0.1215,2105.1299,2126.22,2105.1299,2123.48,3127960000.0
2015-05-28,7.0414,6.9267,-0.1147,2122.27,2122.27,2112.8601,2120.79,2980350000.0
2015-05-29,6.7474,5.5713,-1.1761,2120.6599,2120.6599,2104.8899,2107.3899,3927390000.0
2015-06-01,6.3563,4.7921,-1.5642,2108.6399,2119.1499,2102.54,2111.73,3011710000.0
2015-06-02,5.8765,3.9571,-1.9194,2110.4099,2117.5901,2099.1399,2109.6001,3049350000.0
2015-06-03,5.424,3.6143,-1.8097,2110.6399,2121.9199,2109.6101,2114.0701,3099980000.0
2015-06-04,4.7093,1.8504,-2.8589,2112.3501,2112.8899,2093.23,2095.8401,3200050000.0
2015-06-05,3.8089,0.2072,-3.6017,2095.0901,2100.99,2085.6699,2092.8301,3243690000.0
2015-06-08,2.6144,-2.1635,-4.7779,2092.3401,2093.01,2079.1101,2079.28,2917150000.0
2015-06-09,1.3061,-3.9269,-5.233,2079.0701,2085.6201,2072.1399,2080.1499,3034580000.0
2015-06-10,0.3918,-3.2653,-3.6572,2081.1201,2108.5,2081.1201,2105.2,3414320000.0
2015-06-11,-0.1701,-2.4179,-2.2478,2106.24,2115.02,2106.24,2108.8601,3128600000.0
2015-06-12,-0.7167,-2.903,-2.1863,2107.4299,2107.4299,2091.3301,2094.1101,2719400000.0
2015-06-15,-1.3778,-4.0222,-2.6444,2091.3401,2091.3401,2072.49,2084.4299,3061570000.0
2015-06-16,-1.8836,-3.9071,-2.0235,2084.26,2097.3999,2082.1001,2096.29,2919900000.0
2015-06-17,-2.1952,-3.4414,-1.2462,2097.3999,2106.79,2088.8601,2100.4399,3222240000.0
2015-06-18,-2.0317,-1.378,0.6537,2101.5801,2126.6499,2101.5801,2121.24,3520360000.0
2015-06-19,-1.754,-0.6431,1.1109,2121.0601,2121.6399,2109.45,2109.99,4449810000.0
2015-06-22,-1.2101,0.9658,2.1759,2112.5,2129.8701,2112.5,2122.8501,3030020000.0
2015-06-23,-0.5034,2.3231,2.8265,2123.1599,2128.03,2119.8899,2124.2,3091190000.0
2015-06-24,0.02,2.114,2.0939,2123.6499,2125.1001,2108.5801,2108.5801,3102480000.0
2015-06-25,0.3012,1.4258,1.1246,2109.96,2116.04,2101.78,2102.3101,3214610000.0
2015-06-26,0.402,0.8051,0.4031,2102.6201,2108.9199,2095.3799,2101.49,5025470000.0
2015-06-29,-0.3161,-3.1885,-2.8724,2098.6299,2098.6299,2056.6399,2057.6399,3678960000.0
2015-06-30,-1.4218,-5.8446,-4.4228,2061.1899,2074.28,2056.3201,2063.1101,4078540000.0
2015-07-01,-2.481,-6.7175,-4.2366,2067.0,2082.78,2067.0,2077.4199,3727260000.0
2015-07-02,-3.46,-7.3759,-3.916,2078.03,2085.0601,2071.02,2076.78,2996540000.0
2015-07-06,-4.4575,-8.4475,-3.99,2073.95,2078.6101,2058.3999,2068.76,3486360000.0
2015-07-07,-5.2034,-8.1872,-2.9838,2069.52,2083.74,2044.02,2081.3401,4458660000.0
2015-07-08,-6.2937,-10.6549,-4.3612,2077.6599,2077.6599,2044.66,2046.6801,3608780000.0
2015-07-09,-7.4545,-12.0975,-4.643,2049.73,2074.28,2049.73,2051.3101,3446810000.0
2015-07-10,-8.1777,-11.0708,-2.8931,2052.74,2081.3101,2052.74,2076.6201,3065070000.0
2015-07-13,-8.2036,-8.3072,-0.1035,2080.03,2100.6699,2080.03,2099.6001,3096730000.0
2015-07-14,-7.6232,-5.3013,2.3218,2099.72,2111.98,2098.1799,2108.95,3002120000.0
2015-07-15,-6.7005,-3.0096,3.6908,2109.01,2114.1399,2102.49,2107.3999,3261810000.0
2015-07-16,-5.3268,0.1676,5.4944,2110.55,2124.4199,2110.55,2124.29,3227080000.0
2015-07-17,-3.693,2.8424,6.5354,2126.8,2128.9099,2119.8799,2126.6399,3362750000.0
2015-07-20,-1.9471,5.0364,6.9836,2126.8501,2132.8201,2123.6599,2128.28,3245870000.0
2015-07-21,-0.3628,5.9745,6.3373,2127.55,2128.49,2115.3999,2119.21,3343690000.0
2015-07-22,0.9573,6.2377,5.2804,2118.21,2118.51,2110.0,2114.1499,3694070000.0
2015-07-23,1.849,5.4156,3.5666,2114.1599,2116.8701,2098.6299,2102.1499,3772810000.0
2015-07-24,2.0622,2.9149,0.8527,2102.24,2106.01,2077.0901,2079.6499,3870040000.0
2015-07-27,1.6426,-0.0356,-1.6782,2078.1899,2078.1899,2063.52,2067.6399,3836750000.0
2015-07-28,1.2533,-0.3039,-1.5572,2070.75,2095.6001,2069.0901,2093.25,4117740000.0
2015-07-29,1.1449,0.7115,-0.4335,2094.7,2110.6001,2094.0801,2108.5701,4038900000.0
2015-07-30,1.2167,1.5037,0.287,2106.78,2110.48,2094.97,2108.6299,3579410000.0
2015-07-31,1.3184,1.7251,0.4067,2111.6001,2114.24,2102.0701,2103.8401,3681340000.0
2015-08-03,1.3379,1.4163,0.0783,2104.49,2105.7,2087.3101,2098.04,3476770000.0
2015-08-04,1.2267,0.7816,-0.4451,2097.6799,2102.51,2088.6001,2093.3201,3546710000.0
2015-08-05,1.1405,0.7956,-0.3449,2095.27,2112.6599,2095.27,2099.8401,3968680000.0
2015-08-06,0.8121,-0.5012,-1.3133,2100.75,2103.3201,2075.53,2083.5601,4246570000.0
2015-08-07,0.2518,-1.9893,-2.2412,2082.6101,2082.6101,2067.9099,2077.5701,3602320000.0
2015-08-10,-0.0005,-1.0099,-1.0094,2080.98,2105.3501,2080.98,2104.1799,3514460000.0
2015-08-11,-0.3674,-1.8352,-1.4677,2102.6599,2102.6599,2076.49,2084.0701,3708880000.0
2015-08-12,-0.7545,-2.3029,-1.5484,2081.1001,2089.0601,2052.0901,2086.05,4269130000.0
2015-08-13,-1.1747,-2.8553,-1.6806,2086.1899,2092.9299,2078.26,2083.3899,3221300000.0
2015-08-14,-1.4608,-2.6055,-1.1446,2083.1499,2092.45,2080.6101,2091.54,2795590000.0
2015-08-17,-1.4708,-1.5105,-0.0397,2089.7,2102.8701,2079.3,2102.4399,2867690000.0
2015-08-18,-1.3918,-1.0757,0.316,2101.99,2103.47,2094.1399,2096.9199,2949990000.0
2015-08-19,-1.5341,-2.1037,-0.5695,2095.6899,2096.1699,2070.53,2079.6101,3512920000.0
2015-08-20,-2.5044,-6.3855,-3.8811,2076.6101,2076.6101,2035.73,2035.73,3922470000.0
2015-08-21,-4.9715,-14.8399,-9.8683,2034.08,2034.08,1970.89,1970.89,5018240000.0
2015-08-24,-9.4754,-27.4912,-18.0158,1965.15,1965.15,1867.01,1893.21,6612690000.0
2015-08-25,-15.4068,-39.1321,-23.7253,1898.08,1948.04,1867.08,1867.61,5183560000.0
2015-08-26,-20.7237,-41.9912,-21.2675,1872.75,1943.09,1872.75,1940.51,5338250000.0
2015-08-27,-24.5772,-39.9914,-15.4142,1942.77,1989.6,1942.77,1987.66,5006390000.0
2015-08-28,-27.2362,-37.8723,-10.6361,1986.0601,1993.48,1975.1899,1988.87,3949080000.0
2015-08-31,-29.2113,-37.1119,-7.9005,1986.73,1986.73,1965.98,1972.1801,3915100000.0
2015-09-01,-31.5183,-40.7463,-9.2279,1970.09,1970.09,1903.0699,1913.85,4371850000.0
2015-09-02,-33.282,-40.3366,-7.0546,1916.52,1948.91,1916.52,1948.86,3742620000.0
2015-09-03,-34.5005,-39.3748,-4.8743,1950.79,1975.01,1944.72,1951.13,3520700000.0
2015-09-04,-35.7121,-40.5586,-4.8464,1947.76,1947.76,1911.21,1921.22,3167090000.0
2015-09-08,-36.0056,-37.1796,-1.174,1927.3,1970.42,1927.3,1969.41,3548650000.0
2015-09-09,-36.0629,-36.2919,-0.229,1971.45,1988.63,1937.88,1942.04,3652120000.0
2015-09-10,-35.7234,-34.3652,1.3582,1941.59,1965.29,1937.1899,1952.29,3626320000.0
2015-09-11,-34.9317,-31.7652,3.1665,1951.45,1961.05,1939.1899,1961.05,3218590000.0
2015-09-14,-33.9466,-30.006,3.9406,1963.0601,1963.0601,1948.27,1953.03,3000200000.0
2015-09-15,-32.4146,-26.2866,6.128,1955.1,1983.1899,1954.3,1978.09,3239860000.0
2015-09-16,-30.2715,-21.6993,8.5722,1978.02,1997.26,1977.9301,1995.3101,3630680000.0
2015-09-17,-27.8704,-18.2657,9.6047,1995.33,2020.86,1986.73,1990.2,4183790000.0
2015-09-18,-25.883,-17.9336,7.9494,1989.66,1989.66,1953.45,1958.03,6021240000.0
2015-09-21,-24.0576,-16.7559,7.3017,1960.84,1979.64,1955.8,1966.97,3269350000.0
2015-09-22,-22.7611,-17.5751,5.186,1961.39,1961.39,1929.22,1942.74,3808260000.0
2015-09-23,-21.8757,-18.3342,3.5415,1943.24,1949.52,1932.5699,1938.76,3190530000.0
2015-09-24,-21.3486,-19.24,2.1085,1934.8101,1937.17,1908.92,1932.24,4091530000.0
2015-09-25,-21.0393,-19.8023,1.237,1935.9301,1952.89,1921.5,1931.34,3721870000.0
2015-09-28,-21.6258,-23.9715,-2.3457,1929.1801,1929.1801,1879.21,1881.77,4326660000.0
2015-09-29,-22.6565,-26.7796,-4.1231,1881.9,1899.48,1871.91,1884.09,4132390000.0
2015-09-30,-23.2867,-25.8076,-2.5209,1887.14,1920.53,1887.14,1920.03,4525070000.0
2015-10-01,-23.5193,-24.4496,-0.9303,1919.65,1927.21,1900.7,1923.8199,3983600000.0
2015-10-02,-22.9975,-20.9101,2.0874,1921.77,1951.36,1893.7,1951.36,4378570000.0
2015-10-05,-21.4083,-15.0516,6.3567,1954.33,1989.17,1954.33,1987.05,4334490000.0
2015-10-06,-19.2984,-10.8588,8.4396,1986.63,1991.62,1971.99,1979.92,4202400000.0
2015-10-07,-16.6749,-6.181,10.4939,1982.34,1999.3101,1976.4399,1995.83,4666470000.0
2015-10-08,-13.5483,-1.0416,12.5066,1994.01,2016.5,1987.53,2013.4301,3939140000.0
2015-10-09,-10.2159,3.1133,13.3293,2013.73,2020.13,2007.61,2014.89,3706900000.0
2015-10-12,-6.8651,6.5381,13.4033,2015.65,2018.66,2010.55,2017.46,2893250000.0
2015-10-13,-3.8824,8.0484,11.9308,2015.0,2022.34,2001.78,2003.6899,3401920000.0
2015-10-14,-1.4287,8.3861,9.8148,2003.66,2009.5601,1990.73,1994.24,3644590000.0
2015-10-15,1.0406,10.918,9.8774,1996.47,2024.15,1996.47,2023.86,3746290000.0
2015-10-16,3.5355,13.5151,9.9796,2024.37,2033.54,2020.46,2033.11,3595430000.0
2015-10-19,5.9164,15.4398,9.5234,2031.73,2034.45,2022.3101,2033.66,3287320000.0
2015-10-20,8.0413,16.5412,8.4999,2033.13,2039.12,2026.61,2030.77,3331500000.0
2015-10-21,9.6875,16.2719,6.5845,2033.47,2037.97,2017.22,2018.9399,3627790000.0
2015-10-22,11.4607,18.5535,7.0928,2021.88,2055.2,2021.88,2052.51,4430850000.0
2015-10-23,13.5557,21.9356,8.3799,2058.1899,2079.74,2058.1899,2075.1499,4108460000.0
2015-10-26,15.6483,24.0187,8.3705,2075.0801,2075.1399,2066.53,2071.1799,3385800000.0
2015-10-27,17.5096,24.9551,7.4455,2068.75,2070.3701,2058.8401,2065.8899,4216880000.0
2015-10-28,19.4788,27.3556,7.8768,2066.48,2090.3501,2063.1101,2090.3501,4698110000.0
2015-10-29,21.353,28.8496,7.4966,2088.3501,2092.52,2082.6299,2089.4099,4008940000.0
2015-10-30,22.8603,28.8896,6.0293,2090.0,2094.3201,2079.3401,2079.3601,4256200000.0
2015-11-02,24.4005,30.5613,6.1608,2080.76,2106.2,2080.76,2104.05,3760020000.0
2015-11-03,25.9165,31.9807,6.0641,2102.6299,2116.48,2097.51,2109.79,4272060000.0
2015-11-04,27.1595,32.1316,4.972,2110.6001,2114.5901,2096.98,2102.3101,4078870000.0
2015-11-05,28.0664,31.6937,3.6273,2101.6799,2108.78,2090.4099,2099.9299,4051890000.0
2015-11-06,28.6394,30.9313,2.2919,2098.6001,2101.9099,2083.74,2099.2,4369020000.0
2015-11-09,28.5788,28.3366,-0.2422,2096.5601,2096.5601,2068.24,2078.5801,3882350000.0
2015-11-10,28.1093,26.2312,-1.8781,2077.1899,2083.6699,2069.9099,2081.72,3821440000.0
2015-11-11,27.2368,23.7467,-3.4901,2083.4099,2086.9399,2074.8501,2075.0,3692410000.0
2015-11-12,25.6322,19.2138,-6.4184,2072.29,2072.29,2045.66,2045.97,4016370000.0
2015-11-13,23.2286,13.6142,-9.6144,2044.64,2044.64,2022.02,2023.04,4278750000.0
2015-11-16,20.8783,11.477,-9.4012,2022.08,2053.22,2019.39,2053.1899,3741240000.0
2015-11-17,18.5931,9.4524,-9.1407,2053.6699,2066.6899,2045.9,2050.4399,4427350000.0
2015-11-18,16.9549,10.4021,-6.5527,2051.99,2085.3101,2051.99,2083.5801,3926390000.0
2015-11-19,15.7321,10.841,-4.8911,2083.7,2086.74,2078.76,2081.24,3628110000.0
2015-11-20,14.9245,11.6939,-3.2306,2082.8201,2097.0601,2082.8201,2089.1699,3929600000.0
2015-11-23,14.3442,12.0231,-2.3211,2089.4099,2095.6101,2081.3899,2086.5901,3587980000.0
2015-11-24,13.9448,12.3473,-1.5975,2084.4199,2094.1201,2070.29,2089.1399,3884930000.0
2015-11-25,13.6437,12.4392,-1.2045,2089.3,2093.0,2086.3,2088.8701,2852940000.0
2015-11-27,13.4086,12.4683,-0.9403,2088.8201,2093.29,2084.1299,2090.1101,1466840000.0
2015-11-30,13.0419,11.5752,-1.4667,2090.95,2093.8101,2080.4099,2080.4099,4275030000.0
2015-12-01,12.9368,12.5161,-0.4207,2082.9299,2103.3701,2082.9299,2102.6299,3712120000.0
2015-12-02,12.6027,11.2663,-1.3364,2101.71,2104.27,2077.1101,2079.51,3950640000.0
2015-12-03,11.637,7.7744,-3.8626,2080.71,2085.0,2042.35,2049.6201,4306490000.0
2015-12-04,10.9708,8.3059,-2.6649,2051.24,2093.8401,2051.24,2091.6899,4214910000.0
2015-12-07,10.2689,7.4615,-2.8075,2090.4199,2090.4199,2066.78,2077.0701,4043820000.0
2015-12-08,9.343,5.6395,-3.7035,2073.3899,2073.8501,2052.3201,2063.5901,4173570000.0
2015-12-09,8.0492,2.8738,-5.1754,2061.1699,2080.3301,2036.53,2047.62,4385250000.0
2015-12-10,6.6477,1.0419,-5.6058,2047.9301,2067.6499,2045.67,2052.23,3715150000.0
2015-12-11,4.6012,-3.5849,-8.1861,2047.27,2047.27,2008.8,2012.37,4301060000.0
2015-12-14,2.3999,-6.4056,-8.8055,2013.37,2022.92,1993.26,2021.9399,4612440000.0
2015-12-15,0.5539,-6.8298,-7.3838,2025.55,2053.8701,2025.55,2043.41,4353540000.0
2015-12-16,-0.5005,-4.7184,-4.2178,2046.5,2076.72,2042.4301,2073.0701,4635450000.0
2015-12-17,-1.5,-5.4976,-3.9976,2073.76,2076.3701,2041.66,2041.89,4327390000.0
2015-12-18,-2.9888,-8.9444,-5.9555,2040.8101,2040.8101,2005.33,2005.55,6683070000.0
2015-12-21,-4.4508,-10.2985,-5.8477,2010.27,2022.9,2005.9301,2021.15,3760280000.0
2015-12-22,-5.5247,-9.8205,-4.2958,2023.15,2042.74,2020.49,2038.97,3520860000.0
2015-12-23,-5.8826,-7.3142,-1.4316,2042.2,2064.73,2042.2,2064.29,3484090000.0
2015-12-24,-5.8122,-5.5305,0.2817,2063.52,2067.3601,2058.73,2060.99,1411860000.0
2015-12-28,-5.5354,-4.4282,1.1072,2057.77,2057.77,2044.2,2056.5,2492510000.0
2015-12-29,-4.7824,-1.7703,3.0121,2060.54,2081.5601,2060.54,2078.3601,2542000000.0
2015-12-30,-3.9987,-0.8643,3.1345,2077.3401,2077.3401,2061.97,2063.3601,2367430000.0
2015-12-31,-3.5377,-1.6937,1.844,2060.5901,2062.54,2043.62,2043.9399,2655330000.0
2016-01-04,-3.7941,-4.8196,-1.0255,2038.2,2038.2,1989.6801,2012.66,4304880000.0
2016-01-05,-4.4134,-6.8906,-2.4772,2013.78,2021.9399,2004.17,2016.71,3706620000.0
2016-01-06,-5.6397,-10.5447,-4.905,2011.71,2011.71,1979.05,1990.26,4336660000.0
2016-01-07,-7.9218,-17.0502,-9.1284,1985.3199,1985.3199,1938.83,1943.09,5076590000.0
2016-01-08,-11.064,-23.6328,-12.5688,1945.97,1960.4,1918.46,1922.03,4664940000.0
2016-01-11,-14.5292,-28.39,-13.8608,1926.12,1935.65,1901.1,1923.67,4607290000.0
2016-01-12,-17.7426,-30.5962,-12.8536,1927.83,1947.38,1914.35,1938.6801,4887260000.0
2016-01-13,-21.3615,-35.8371,-14.4756,1940.34,1950.33,1886.41,1890.28,5087030000.0
2016-01-14,-24.4926,-37.0171,-12.5245,1891.6801,1934.47,1878.9301,1921.84,5241110000.0
2016-01-15,-27.7603,-40.8311,-13.0708,1916.6801,1916.6801,1857.83,1880.33,5468460000.0
2016-01-19,-30.8631,-43.2743,-12.4112,1888.66,1901.4399,1864.6,1881.33,4928350000.0
2016-01-20,-33.9805,-46.4502,-12.4697,1876.1801,1876.1801,1812.29,1859.33,6416070000.0
2016-01-21,-36.7121,-47.6386,-10.9264,1861.46,1889.85,1848.98,1868.99,5078810000.0
2016-01-22,-38.3702,-45.0025,-6.6323,1877.4,1908.85,1877.4,1906.9,4901760000.0
2016-01-25,-39.6568,-44.8032,-5.1464,1906.28,1906.28,1875.97,1877.08,4401380000.0
2016-01-26,-40.1292,-42.0186,-1.8894,1878.79,1906.73,1878.79,1903.63,4357940000.0
2016-01-27,-40.3049,-41.0077,-0.7028,1902.52,1916.99,1872.7,1882.95,4754040000.0
2016-01-28,-40.0275,-38.9179,1.1096,1885.22,1902.96,1873.65,1893.36,4693010000.0
2016-01-29,-38.6415,-33.0974,5.544,1894.0,1940.24,1894.0,1940.24,5497570000.0
2016-02-01,-36.5589,-28.2286,8.3303,1936.9399,1947.2,1920.3,1939.38,4322530000.0
2016-02-02,-34.6455,-26.9921,7.6535,1935.26,1935.26,1897.29,1903.03,4463190000.0
2016-02-03,-32.708,-24.9578,7.7502,1907.0699,1918.01,1872.23,1912.53,5172950000.0
2016-02-04,-30.7357,-22.8467,7.889,1911.67,1927.35,1900.52,1915.45,5193320000.0
2016-02-05,-29.3398,-23.7562,5.5836,1913.0699,1913.0699,1872.65,1880.05,4929940000.0
2016-02-08,-28.736,-26.3208,2.4152,1873.25,1873.25,1828.46,1853.4399,5636460000.0
2016-02-09,-28.6145,-28.1283,0.4862,1848.46,1868.25,1834.9399,1852.21,5183220000.0
2016-02-10,-28.742,-29.2518,-0.5099,1857.1,1881.6,1850.3199,1851.86,4471170000.0
2016-02-11,-29.3167,-31.6159,-2.2991,1847.0,1847.0,1810.1,1829.08,5500800000.0
2016-02-12,-29.5054,-30.2599,-0.7545,1833.4,1864.78,1833.4,1864.78,4696920000.0
2016-02-16,-28.8835,-26.3957,2.4877,1871.4399,1895.77,1871.4399,1895.58,4570670000.0
2016-02-17,-27.2218,-20.5754,6.6465,1898.8,1930.6801,1898.8,1926.8199,5011540000.0
2016-02-18,-25.0771,-16.4979,8.5791,1927.5699,1930.0,1915.09,1917.83,4436490000.0
2016-02-19,-22.6855,-13.1193,9.5662,1916.74,1918.78,1902.17,1917.78,4142850000.0
2016-02-22,-19.7707,-8.1115,11.6592,1924.4399,1946.7,1924.4399,1945.5,4054710000.0
2016-02-23,-17.0222,-6.0284,10.9939,1942.38,1942.38,1919.4399,1921.27,3890650000.0
2016-02-24,-14.3472,-3.6472,10.7001,1917.5601,1932.08,1891.0,1929.8,4317250000.0
2016-02-25,-11.4764,0.007,11.4834,1931.87,1951.83,1925.41,1951.7,4118210000.0
2016-02-26,-8.6653,2.5787,11.2441,1954.95,1962.96,1945.78,1948.05,4348510000.0
2016-02-29,-6.2718,3.3022,9.5741,1947.13,1958.27,1931.8101,1932.23,4588180000.0
2016-03-01,-3.5154,7.5105,11.0259,1937.09,1978.35,1937.09,1978.35,4819750000.0
2016-03-02,-0.5386,11.3682,11.9068,1976.6,1986.51,1968.8,1986.45,4666610000.0
2016-03-03,2.5322,14.8155,12.2833,1985.6,1993.6899,1977.37,1993.4,5081700000.0
2016-03-04,5.6004,17.8732,12.2728,1994.01,2009.13,1986.77,1999.99,6049930000.0
2016-03-07,8.5216,20.2063,11.6847,1996.11,2006.12,1989.38,2001.76,4968180000.0
2016-03-08,10.8191,20.0091,9.1901,1996.88,1996.88,1977.4301,1979.26,4641650000.0
2016-03-09,12.7401,20.4243,7.6842,1981.4399,1992.6899,1979.84,1989.26,4038120000.0
2016-03-10,14.3004,20.5416,6.2412,1990.97,2005.08,1969.25,1989.5699,4376790000.0
2016-03-11,16.0407,23.0016,6.9609,1994.71,2022.37,1994.71,2022.1899,4078620000.0
2016-03-14,17.7252,24.4633,6.7382,2019.27,2024.5699,2012.05,2019.64,3487850000.0
2016-03-15,19.1869,25.0339,5.8469,2015.27,2015.9399,2005.23,2015.9301,3560280000.0
2016-03-16,20.5688,26.0962,5.5274,2014.24,2032.02,2010.04,2027.22,4057020000.0
2016-03-17,21.9946,27.6977,5.7031,2026.9,2046.24,2022.16,2040.59,4530480000.0
2016-03-18,23.4664,29.3539,5.8875,2041.16,2052.3601,2041.16,2049.5801,6503140000.0
2016-03-21,24.8688,30.4781,5.6094,2047.88,2053.9099,2043.14,2051.6001,3376600000.0
2016-03-22,26.0686,30.868,4.7994,2048.6399,2056.6001,2040.5699,2049.8,3418460000.0
2016-03-23,26.8104,29.7775,2.9671,2048.55,2048.55,2034.86,2036.71,3639510000.0
2016-03-24,27.1528,28.5223,1.3696,2032.48,2036.04,2022.49,2035.9399,3407720000.0
2016-03-28,27.1827,27.3025,0.1197,2037.89,2042.67,2031.96,2037.05,2809090000.0
2016-03-29,27.2398,27.4683,0.2284,2035.75,2055.9099,2028.3101,2055.01,3822330000.0
2016-03-30,27.3915,27.9983,0.6068,2058.27,2072.21,2058.27,2063.95,3590310000.0
2016-03-31,27.465,27.7587,0.2937,2063.77,2067.9199,2057.46,2059.74,3715280000.0
2016-04-01,27.6309,28.2948,0.6639,2056.6201,2075.0701,2043.98,2072.78,3749990000.0
2016-04-04,27.6771,27.8619,0.1848,2073.1899,2074.02,2062.5701,2066.1299,3485710000.0
2016-04-05,27.2484,25.5333,-1.7151,2062.5,2062.5,2042.5601,2045.17,4154920000.0
2016-04-06,26.8251,25.1321,-1.693,2045.5601,2067.3301,2043.09,2066.6599,3750800000.0
