date,macd,macd_signal,macd_hist,rsi,adx,sma_5,sma_10,sma_20,sma_40,open,high,low,close,volume
2014-12-16,-4.0924,9.3144,-13.4068,,,,,,,1986.71,2016.89,1972.5601,1972.74,4958680000.0
2014-12-17,-4.9162,6.4683,-11.3845,,,,,,,1973.77,2016.75,1973.77,2012.89,4942370000.0
2014-12-18,-1.6494,4.8447,-6.4942,,,,,,,2018.98,2061.23,2018.98,2061.23,4703380000.0
2014-12-19,1.6802,4.2118,-2.5316,,,,,,,2061.04,2077.8501,2061.03,2070.6499,6465530000.0
2014-12-22,4.8992,4.3493,0.5499,,,,,,,2069.28,2078.76,2069.28,2078.54,3369520000.0
2014-12-23,7.655,5.0105,2.6445,,,,,,,2081.48,2086.73,2079.77,2082.1699,3043950000.0
2014-12-24,9.7036,5.9491,3.7545,,,,,,,2083.25,2087.5601,2081.8601,2081.8799,1416980000.0
2014-12-26,11.7478,7.1088,4.639,,,,,,,2084.3,2092.7,2084.3,2088.77,1735230000.0
2014-12-29,13.359,8.3589,5.0002,,,,,,,2087.6299,2093.55,2085.75,2090.5701,2452360000.0
2014-12-30,13.6539,9.4179,4.236,,,,,,,2088.49,2088.49,2079.53,2080.3501,2440280000.0
2014-12-31,12.0182,9.9379,2.0803,,,,,,,2082.1101,2085.5801,2057.9399,2058.8999,2606070000.0
2015-01-02,10.5439,10.0591,0.4847,,,,,,,2058.8999,2072.3601,2046.04,2058.2,2708700000.0
2015-01-05,6.2676,9.3008,-3.0332,,,,,,,2054.4399,2054.4399,2017.34,2020.58,3799120000.0
2015-01-06,1.4123,7.7231,-6.3108,,,,,,,2022.15,2030.25,1992.4399,2002.61,4460110000.0
2015-01-07,-0.5499,6.0685,-6.6184,,,,,,,2005.55,2029.61,2005.55,2025.9,3805480000.0
2015-01-08,0.8099,5.0168,-4.2069,,,,,,,2030.61,2064.0801,2030.61,2062.1399,3934010000.0
2015-01-09,0.4837,4.1102,-3.6265,,,,,,,2063.45,2064.4299,2038.33,2044.8101,3364140000.0
2015-01-12,-1.0977,3.0686,-4.1663,,,,,,,2046.13,2049.3,2022.58,2028.26,3456460000.0
2015-01-13,-2.7413,1.9066,-4.6479,,,,,,,2031.58,2056.9299,2008.25,2023.03,4107300000.0
2015-01-14,-4.936,0.5381,-5.4741,,,,,,,2018.4,2018.4,1988.4399,2011.27,4378680000.0
2015-01-15,-8.0829,-1.1861,-6.8968,,,,,,,2013.75,2021.35,1991.47,1992.67,4276720000.0
2015-01-16,-8.3225,-2.6134,-5.7091,,,,,,,1992.25,2020.46,1988.12,2019.42,4056410000.0
2015-01-20,-8.1656,-3.7238,-4.4418,,,,,,,2020.76,2028.9399,2004.49,2022.55,3944340000.0
2015-01-21,-7.1863,-4.4163,-2.7699,,,,,,,2020.1899,2038.29,2012.04,2032.12,3730070000.0
2015-01-22,-3.8617,-4.3054,0.4437,,,,,,,2034.3,2064.6201,2026.38,2063.1499,4176050000.0
2015-01-23,-2.1168,-3.8677,1.7508,,,,,,,2062.98,2062.98,2050.54,2051.8201,3573560000.0
2015-01-26,-0.3053,-3.1552,2.8499,,,,,,,2050.4199,2057.6201,2040.97,2057.0901,3465760000.0
2015-01-27,-1.0794,-2.74,1.6607,,,,,,,2047.86,2047.86,2019.91,2029.55,3329810000.0
2015-01-28,-3.8585,-2.9637,-0.8948,,,,,,,2032.34,2042.49,2001.49,2002.16,4067530000.0
2015-01-29,-4.4691,-3.2648,-1.2043,,,,,,,2002.45,2024.64,1989.1801,2021.25,4127140000.0
2015-01-30,-6.9913,-4.0101,-2.9812,,,,,,,2019.35,2023.3199,1993.38,1994.99,4568650000.0
2015-02-02,-6.8249,-4.5731,-2.2518,,,,,,,1996.67,2021.66,1980.9,2020.85,4008330000.0
2015-02-03,-4.289,-4.5162,0.2273,,,,,,,2022.71,2050.3,2022.71,2050.03,4615900000.0
2015-02-04,-2.9329,-4.1996,1.2667,,,,,,,2048.8601,2054.74,2036.72,2041.51,4141920000.0
2015-02-05,-0.161,-3.3919,3.2308,,,,,,,2043.45,2063.55,2043.45,2062.52,3821990000.0
2015-02-06,1.4501,-2.4235,3.8736,,,,,,,2062.28,2072.3999,2049.97,2055.47,4232970000.0
2015-02-09,1.9995,-1.5389,3.5384,,,,,,,2053.47,2056.1599,2041.88,2046.74,3549540000.0
2015-02-10,4.1501,-0.4011,4.5512,,,,,,,2049.3799,2070.8601,2048.6201,2068.5901,3669850000.0
2015-02-11,5.783,0.8357,4.9473,,,,,,,2068.55,2073.48,2057.99,2068.53,3596860000.0
2015-02-12,8.5879,2.3862,6.2017,,,,,,,2069.98,2088.53,2069.98,2088.48,3788350000.0
2015-02-13,11.3664,4.1822,7.1842,,,,,,,2088.78,2097.03,2086.7,2096.99,3527450000.0
2015-02-17,13.6811,6.082,7.5991,,,,,,,2096.47,2101.3,2089.8,2100.3401,3361750000.0
2015-02-18,15.286,7.9228,7.3632,,,,,,,2099.1599,2100.23,2092.1499,2099.6799,3370020000.0
2015-02-19,16.1913,9.5765,6.6148,,,,,,,2099.25,2102.1299,2090.79,2097.45,3247100000.0
2015-02-20,17.7411,11.2094,6.5317,,,,,,,2097.6499,2110.6101,2085.4399,2110.3,3281600000.0
2015-02-23,18.7021,12.708,5.9942,,,,,,,2109.8301,2110.05,2103.0,2109.6599,3093680000.0
2015-02-24,19.7062,14.1076,5.5986,,,,,,,2109.1001,2117.9399,2105.8701,2115.48,3199840000.0
2015-02-25,20.1391,15.3139,4.8252,,,,,,,2115.3,2119.5901,2109.8899,2113.8601,3312340000.0
2015-02-26,19.9999,16.2511,3.7488,,,,,,,2113.9099,2113.9099,2103.76,2110.74,3408690000.0
2015-02-27,19.1651,16.8339,2.3312,,,,,,,2110.8799,2112.74,2103.75,2104.5,3547380000.0
2015-03-02,19.3209,17.3313,1.9896,,,,,,,2105.23,2117.52,2104.5,2117.3899,3409490000.0
2015-03-03,18.4562,17.5563,0.8999,,,,,,,2115.76,2115.76,2098.26,2107.78,3262300000.0
2015-03-04,16.8305,17.4111,-0.5806,,,,,,,2107.72,2107.72,2094.49,2098.53,3421110000.0
2015-03-05,15.5652,17.0419,-1.4767,,,,,,,2098.54,2104.25,2095.22,2101.04,3103030000.0
2015-03-06,12.0209,16.0377,-4.0168,,,,,,,2100.9099,2100.9099,2067.27,2071.26,3853570000.0
2015-03-09,9.7588,14.7819,-5.0232,,,,,,,2072.25,2083.49,2072.21,2079.4299,3349090000.0
2015-03-10,5.0617,12.8379,-7.7762,,,,,,,2076.1399,2076.1399,2044.16,2044.16,3668900000.0
2015-03-11,1.0112,10.4726,-9.4613,,,,,,,2044.6899,2050.0801,2039.6899,2040.24,3406570000.0
2015-03-12,-0.1228,8.3535,-8.4763,,,,,,,2041.1,2066.4099,2041.1,2065.95,3405860000.0
2015-03-13,-2.011,6.2806,-8.2916,,,,,,,2064.5601,2064.5601,2041.17,2053.3999,3498560000.0
2015-03-16,-1.2506,4.7744,-6.0249,,,,,,,2055.3501,2081.4099,2055.3501,2081.1899,3295600000.0
2015-03-17,-1.1918,3.5811,-4.7729,,,,,,,2080.5901,2080.5901,2065.0801,2074.28,3221840000.0
2015-03-18,0.8797,3.0408,-2.1611,,,,,,,2072.8401,2106.8501,2061.23,2099.5,4128210000.0
2015-03-19,1.6766,2.768,-1.0914,,,,,,,2098.6899,2098.6899,2085.5601,2089.27,3305220000.0
2015-03-20,3.7839,2.9712,0.8127,,,,,,,2090.3201,2113.9199,2090.3201,2108.1001,5554120000.0
2015-03-23,5.0983,3.3966,1.7017,,,,,,,2107.99,2114.8601,2104.4199,2104.4199,3267960000.0
2015-03-24,5.0393,3.7251,1.3142,,,,,,,2103.9399,2107.6299,2091.5,2091.5,3189820000.0
2015-03-25,2.5066,3.4814,-0.9748,,,,,,,2093.1001,2097.4299,2061.05,2061.05,3521140000.0
2015-03-26,0.1028,2.8057,-2.7029,,,,,,,2059.9399,2067.1499,2045.5,2056.1499,3510670000.0
2015-03-27,-1.3931,1.9659,-3.3591,,,,,,,2055.78,2062.8301,2052.96,2061.02,3008550000.0
2015-03-30,-0.5375,1.4653,-2.0027,,,,,,,2064.1101,2088.97,2064.1101,2086.24,2917690000.0
2015-03-31,-1.3248,0.9073,-2.232,,,,,,,2084.05,2084.05,2067.04,2067.8899,3376550000.0
2015-04-01,-2.5806,0.2097,-2.7903,,,,,,,2067.6299,2067.6299,2048.3799,2059.6899,3543270000.0
2015-04-02,-2.9552,-0.4233,-2.5319,,,,,,,2060.03,2072.1699,2057.3201,2066.96,3095960000.0
2015-04-06,-2.1253,-0.7637,-1.3616,,,,,,,2064.8701,2086.99,2056.52,2080.6201,3302970000.0
2015-04-07,-1.7931,-0.9696,-0.8235,,,,,,,2080.79,2089.8101,2076.1001,2076.3301,3065510000.0
2015-04-08,-1.0681,-0.9893,-0.0788,,,,,,,2076.9399,2086.6899,2073.3,2081.8999,3265330000.0
2015-04-09,0.2524,-0.7409,0.9934,,,,,,,2081.29,2093.3101,2074.29,2091.1799,3172360000.0
2015-04-10,2.152,-0.1623,2.3144,,,,,,,2091.51,2102.6101,2091.51,2102.0601,3156200000.0
2015-04-13,2.8476,0.4397,2.408,,,,,,,2102.03,2107.6499,2092.3301,2092.4299,2908420000.0
2015-04-14,3.6322,1.0782,2.554,,,,,,,2092.28,2098.6201,2083.24,2095.8401,3301270000.0
2015-04-15,5.0662,1.8758,3.1904,,,,,,,2097.8201,2111.9099,2097.8201,2106.6299,4013760000.0
2015-04-16,6.0011,2.7008,3.3003,,,,,,,2105.96,2111.3,2100.02,2104.99,3434120000.0
2015-04-17,4.7659,3.1138,1.652,,,,,,,2102.5801,2102.5801,2072.3701,2081.1799,3627600000.0
2015-04-20,5.277,3.5465,1.7305,,,,,,,2084.1101,2103.9399,2084.1101,2100.3999,3000160000.0
2015-04-21,5.3692,3.911,1.4582,,,,,,,2102.8201,2109.6399,2094.3799,2097.29,3243410000.0
2015-04-22,6.2315,4.3751,1.8564,,,,,,,2098.27,2109.98,2091.05,2107.96,3348480000.0
2015-04-23,7.2325,4.9466,2.2859,,,,,,,2107.21,2120.49,2103.1899,2112.9299,3636670000.0
2015-04-24,8.314,5.6201,2.6939,,,,,,,2112.8,2120.9199,2112.8,2117.6899,3375780000.0
2015-04-27,8.367,6.1695,2.1976,,,,,,,2119.29,2125.9199,2107.04,2108.9199,3438750000.0
2015-04-28,8.7791,6.6914,2.0877,,,,,,,2108.3501,2116.04,2094.8899,2114.76,3546270000.0
2015-04-29,8.3709,7.0273,1.3436,,,,,,,2112.49,2113.6499,2097.4099,2106.8501,4074970000.0
2015-04-30,6.2533,6.8725,-0.6192,,,,,,,2105.52,2105.52,2077.5901,2085.51,4509680000.0
2015-05-01,6.3402,6.766,-0.4258,,,,,,,2087.3799,2108.4099,2087.3799,2108.29,3379390000.0
2015-05-04,6.8306,6.779,0.0517,,,,,,,2110.23,2120.95,2110.23,2114.49,3091580000.0
2015-05-05,5.1403,6.4512,-1.3109,,,,,,,2112.6299,2115.24,2088.46,2089.46,3793950000.0
2015-05-06,3.0148,5.7639,-2.7492,,,,,,,2091.26,2098.4199,2067.9299,2080.1499,3792210000.0
2015-05-07,1.9413,4.9994,-3.0581,,,,,,,2079.96,2092.8999,2074.99,2088.0,3676640000.0
2015-05-08,3.3197,4.6635,-1.3438,,,,,,,2092.1299,2117.6599,2092.1299,2116.1001,3399440000.0
2015-05-11,3.5027,4.4313,-0.9286,,,,,,,2115.5601,2117.6899,2104.5801,2105.3301,2992670000.0
2015-05-12,3.1108,4.1672,-1.0564,,,,,,,2102.8701,2105.0601,2085.5701,2099.1201,3139520000.0
2015-05-13,2.7172,3.8772,-1.16,,,,,,,2099.6201,2110.1899,2096.04,2098.48,3374260000.0
2015-05-14,4.1823,3.9382,0.2441,,,,,,,2100.4299,2121.45,2100.4299,2121.1001,3225740000.0
2015-05-15,5.4126,4.2331,1.1795,,,,,,,2122.0701,2123.8899,2116.8101,2122.73,3092080000.0
2015-05-18,6.8309,4.7527,2.0782,,,,,,,2121.3,2131.78,2120.01,2129.2,2888190000.0
2015-05-19,7.755,5.3531,2.4019,,,,,,,2129.45,2133.02,2124.5,2127.8301,3296030000.0
2015-05-20,8.2327,5.929,2.3036,,,,,,,2127.79,2134.72,2122.5901,2125.8501,3025880000.0
2015-05-21,8.9095,6.5251,2.3844,,,,,,,2125.55,2134.28,2122.95,2130.8201,3070460000.0
2015-05-22,8.9586,7.0118,1.9468,,,,,,,2130.3601,2132.1499,2126.0601,2126.0601,2571860000.0
2015-05-26,7.1512,7.0397,0.1115,,,,,,,2125.3401,2125.3401,2099.1799,2104.2,3342130000.0
2015-05-27,7.1916,7.0701,0.1215,,,,,,,2105.1299,2126.22,2105.1299,2123.48,3127960000.0
2015-05-28,6.9267,7.0414,-0.1147,,,,,,,2122.27,2122.27,2112.8601,2120.79,2980350000.0
2015-05-29,5.5713,6.7474,-1.1761,,,,,,,2120.6599,2120.6599,2104.8899,2107.3899,3927390000.0
2015-06-01,4.7921,6.3563,-1.5642,,,,,,,2108.6399,2119.1499,2102.54,2111.73,3011710000.0
2015-06-02,3.9571,5.8765,-1.9194,,,,,,,2110.4099,2117.5901,2099.1399,2109.6001,3049350000.0
2015-06-03,3.6143,5.424,-1.8097,,,,,,,2110.6399,2121.9199,2109.6101,2114.0701,3099980000.0
2015-06-04,1.8504,4.7093,-2.8589,,,,,,,2112.3501,2112.8899,2093.23,2095.8401,3200050000.0
2015-06-05,0.2072,3.8089,-3.6017,,,,,,,2095.0901,2100.99,2085.6699,2092.8301,3243690000.0
2015-06-08,-2.1635,2.6144,-4.7779,,,,,,,2092.3401,2093.01,2079.1101,2079.28,2917150000.0
2015-06-09,-3.9269,1.3061,-5.233,,,,,,,2079.0701,2085.6201,2072.1399,2080.1499,3034580000.0
2015-06-10,-3.2653,0.3918,-3.6572,,,,,,,2081.1201,2108.5,2081.1201,2105.2,3414320000.0
2015-06-11,-2.4179,-0.1701,-2.2478,,,,,,,2106.24,2115.02,2106.24,2108.8601,3128600000.0
2015-06-12,-2.903,-0.7167,-2.1863,,,,,,,2107.4299,2107.4299,2091.3301,2094.1101,2719400000.0
2015-06-15,-4.0222,-1.3778,-2.6444,,,,,,,2091.3401,2091.3401,2072.49,2084.4299,3061570000.0
2015-06-16,-3.9071,-1.8836,-2.0235,,,,,,,2084.26,2097.3999,2082.1001,2096.29,2919900000.0
2015-06-17,-3.4414,-2.1952,-1.2462,,,,,,,2097.3999,2106.79,2088.8601,2100.4399,3222240000.0
2015-06-18,-1.378,-2.0317,0.6537,,,,,,,2101.5801,2126.6499,2101.5801,2121.24,3520360000.0
2015-06-19,-0.6431,-1.754,1.1109,,,,,,,2121.0601,2121.6399,2109.45,2109.99,4449810000.0
2015-06-22,0.9658,-1.2101,2.1759,,,,,,,2112.5,2129.8701,2112.5,2122.8501,3030020000.0
2015-06-23,2.3231,-0.5034,2.8265,,,,,,,2123.1599,2128.03,2119.8899,2124.2,3091190000.0
2015-06-24,2.114,0.02,2.0939,,,,,,,2123.6499,2125.1001,2108.5801,2108.5801,3102480000.0
2015-06-25,1.4258,0.3012,1.1246,,,,,,,2109.96,2116.04,2101.78,2102.3101,3214610000.0
2015-06-26,0.8051,0.402,0.4031,,,,,,,2102.6201,2108.9199,2095.3799,2101.49,5025470000.0
2015-06-29,-3.1885,-0.3161,-2.8724,,,,,,,2098.6299,2098.6299,2056.6399,2057.6399,3678960000.0
2015-06-30,-5.8446,-1.4218,-4.4228,,,,,,,2061.1899,2074.28,2056.3201,2063.1101,4078540000.0
2015-07-01,-6.7175,-2.481,-4.2366,,,,,,,2067.0,2082.78,2067.0,2077.4199,3727260000.0
2015-07-02,-7.3759,-3.46,-3.916,,,,,,,2078.03,2085.0601,2071.02,2076.78,2996540000.0
2015-07-06,-8.4475,-4.4575,-3.99,,,,,,,2073.95,2078.6101,2058.3999,2068.76,3486360000.0
2015-07-07,-8.1872,-5.2034,-2.9838,,,,,,,2069.52,2083.74,2044.02,2081.3401,4458660000.0
2015-07-08,-10.6549,-6.2937,-4.3612,,,,,,,2077.6599,2077.6599,2044.66,2046.6801,3608780000.0
2015-07-09,-12.0975,-7.4545,-4.643,,,,,,,2049.73,2074.28,2049.73,2051.3101,3446810000.0
2015-07-10,-11.0708,-8.1777,-2.8931,,,,,,,2052.74,2081.3101,2052.74,2076.6201,3065070000.0
2015-07-13,-8.3072,-8.2036,-0.1035,,,,,,,2080.03,2100.6699,2080.03,2099.6001,3096730000.0
2015-07-14,-5.3013,-7.6232,2.3218,,,,,,,2099.72,2111.98,2098.1799,2108.95,3002120000.0
2015-07-15,-3.0096,-6.7005,3.6908,,,,,,,2109.01,2114.1399,2102.49,2107.3999,3261810000.0
2015-07-16,0.1676,-5.3268,5.4944,,,,,,,2110.55,2124.4199,2110.55,2124.29,3227080000.0
2015-07-17,2.8424,-3.693,6.5354,,,,,,,2126.8,2128.9099,2119.8799,2126.6399,3362750000.0
2015-07-20,5.0364,-1.9471,6.9836,,,,,,,2126.8501,2132.8201,2123.6599,2128.28,3245870000.0
2015-07-21,5.9745,-0.3628,6.3373,,,,,,,2127.55,2128.49,2115.3999,2119.21,3343690000.0
2015-07-22,6.2377,0.9573,5.2804,,,,,,,2118.21,2118.51,2110.0,2114.1499,3694070000.0
2015-07-23,5.4156,1.849,3.5666,,,,,,,2114.1599,2116.8701,2098.6299,2102.1499,3772810000.0
2015-07-24,2.9149,2.0622,0.8527,,,,,,,2102.24,2106.01,2077.0901,2079.6499,3870040000.0
2015-07-27,-0.0356,1.6426,-1.6782,,,,,,,2078.1899,2078.1899,2063.52,2067.6399,3836750000.0
2015-07-28,-0.3039,1.2533,-1.5572,,,,,,,2070.75,2095.6001,2069.0901,2093.25,4117740000.0
2015-07-29,0.7115,1.1449,-0.4335,,,,,,,2094.7,2110.6001,2094.0801,2108.5701,4038900000.0
2015-07-30,1.5037,1.2167,0.287,,,,,,,2106.78,2110.48,2094.97,2108.6299,3579410000.0
2015-07-31,1.7251,1.3184,0.4067,,,,,,,2111.6001,2114.24,2102.0701,2103.8401,3681340000.0
2015-08-03,1.4163,1.3379,0.0783,,,,,,,2104.49,2105.7,2087.3101,2098.04,3476770000.0
2015-08-04,0.7816,1.2267,-0.4451,,,,,,,2097.6799,2102.51,2088.6001,2093.3201,3546710000.0
2015-08-05,0.7956,1.1405,-0.3449,,,,,,,2095.27,2112.6599,2095.27,2099.8401,3968680000.0
2015-08-06,-0.5012,0.8121,-1.3133,,,,,,,2100.75,2103.3201,2075.53,2083.5601,4246570000.0
2015-08-07,-1.9893,0.2518,-2.2412,,,,,,,2082.6101,2082.6101,2067.9099,2077.5701,3602320000.0
2015-08-10,-1.0099,-0.0005,-1.0094,,,,,,,2080.98,2105.3501,2080.98,2104.1799,3514460000.0
2015-08-11,-1.8352,-0.3674,-1.4677,,,,,,,2102.6599,2102.6599,2076.49,2084.0701,3708880000.0
2015-08-12,-2.3029,-0.7545,-1.5484,,,,,,,2081.1001,2089.0601,2052.0901,2086.05,4269130000.0
2015-08-13,-2.8553,-1.1747,-1.6806,,,,,,,2086.1899,2092.9299,2078.26,2083.3899,3221300000.0
2015-08-14,-2.6055,-1.4608,-1.1446,,,,,,,2083.1499,2092.45,2080.6101,2091.54,2795590000.0
2015-08-17,-1.5105,-1.4708,-0.0397,,,,,,,2089.7,2102.8701,2079.3,2102.4399,2867690000.0
2015-08-18,-1.0757,-1.3918,0.316,,,,,,,2101.99,2103.47,2094.1399,2096.9199,2949990000.0
2015-08-19,-2.1037,-1.5341,-0.5695,,,,,,,2095.6899,2096.1699,2070.53,2079.6101,3512920000.0
2015-08-20,-6.3855,-2.5044,-3.8811,,,,,,,2076.6101,2076.6101,2035.73,2035.73,3922470000.0
2015-08-21,-14.8399,-4.9715,-9.8683,,,,,,,2034.08,2034.08,1970.89,1970.89,5018240000.0
2015-08-24,-27.4912,-9.4754,-18.0158,,,,,,,1965.15,1965.15,1867.01,1893.21,6612690000.0
2015-08-25,-39.1321,-15.4068,-23.7253,,,,,,,1898.08,1948.04,1867.08,1867.61,5183560000.0
2015-08-26,-41.9912,-20.7237,-21.2675,,,,,,,1872.75,1943.09,1872.75,1940.51,5338250000.0
2015-08-27,-39.9914,-24.5772,-15.4142,,,,,,,1942.77,1989.6,1942.77,1987.66,5006390000.0
2015-08-28,-37.8723,-27.2362,-10.6361,,,,,,,1986.0601,1993.48,1975.1899,1988.87,3949080000.0
2015-08-31,-37.1119,-29.2113,-7.9005,,,,,,,1986.73,1986.73,1965.98,1972.1801,3915100000.0
2015-09-01,-40.7463,-31.5183,-9.2279,,,,,,,1970.09,1970.09,1903.0699,1913.85,4371850000.0
2015-09-02,-40.3366,-33.282,-7.0546,,,,,,,1916.52,1948.91,1916.52,1948.86,3742620000.0
2015-09-03,-39.3748,-34.5005,-4.8743,,,,,,,1950.79,1975.01,1944.72,1951.13,3520700000.0
2015-09-04,-40.5586,-35.7121,-4.8464,,,,,,,1947.76,1947.76,1911.21,1921.22,3167090000.0
2015-09-08,-37.1796,-36.0056,-1.174,,,,,,,1927.3,1970.42,1927.3,1969.41,3548650000.0
2015-09-09,-36.2919,-36.0629,-0.229,,,,,,,1971.45,1988.63,1937.88,1942.04,3652120000.0
2015-09-10,-34.3652,-35.7234,1.3582,,,,,,,1941.59,1965.29,1937.1899,1952.29,3626320000.0
2015-09-11,-31.7652,-34.9317,3.1665,,,,,,,1951.45,1961.05,1939.1899,1961.05,3218590000.0
2015-09-14,-30.006,-33.9466,3.9406,,,,,,,1963.0601,1963.0601,1948.27,1953.03,3000200000.0
2015-09-15,-26.2866,-32.4146,6.128,,,,,,,1955.1,1983.1899,1954.3,1978.09,3239860000.0
2015-09-16,-21.6993,-30.2715,8.5722,,,,,,,1978.02,1997.26,1977.9301,1995.3101,3630680000.0
2015-09-17,-18.2657,-27.8704,9.6047,,,,,,,1995.33,2020.86,1986.73,1990.2,4183790000.0
2015-09-18,-17.9336,-25.883,7.9494,,,,,,,1989.66,1989.66,1953.45,1958.03,6021240000.0
2015-09-21,-16.7559,-24.0576,7.3017,,,,,,,1960.84,1979.64,1955.8,1966.97,3269350000.0
2015-09-22,-17.5751,-22.7611,5.186,,,,,,,1961.39,1961.39,1929.22,1942.74,3808260000.0
2015-09-23,-18.3342,-21.8757,3.5415,,,,,,,1943.24,1949.52,1932.5699,1938.76,3190530000.0
2015-09-24,-19.24,-21.3486,2.1085,,,,,,,1934.8101,1937.17,1908.92,1932.24,4091530000.0
2015-09-25,-19.8023,-21.0393,1.237,,,,,,,1935.9301,1952.89,1921.5,1931.34,3721870000.0
2015-09-28,-23.9715,-21.6258,-2.3457,,,,,,,1929.1801,1929.1801,1879.21,1881.77,4326660000.0
2015-09-29,-26.7796,-22.6565,-4.1231,,,,,,,1881.9,1899.48,1871.91,1884.09,4132390000.0
2015-09-30,-25.8076,-23.2867,-2.5209,,,,,,,1887.14,1920.53,1887.14,1920.03,4525070000.0
2015-10-01,-24.4496,-23.5193,-0.9303,,,,,,,1919.65,1927.21,1900.7,1923.8199,3983600000.0
2015-10-02,-20.9101,-22.9975,2.0874,,,,,,,1921.77,1951.36,1893.7,1951.36,4378570000.0
2015-10-05,-15.0516,-21.4083,6.3567,,,,,,,1954.33,1989.17,1954.33,1987.05,4334490000.0
2015-10-06,-10.8588,-19.2984,8.4396,,,,,,,1986.63,1991.62,1971.99,1979.92,4202400000.0
2015-10-07,-6.181,-16.6749,10.4939,,,,,,,1982.34,1999.3101,1976.4399,1995.83,4666470000.0
2015-10-08,-1.0416,-13.5483,12.5066,,,,,,,1994.01,2016.5,1987.53,2013.4301,3939140000.0
2015-10-09,3.1133,-10.2159,13.3293,,,,,,,2013.73,2020.13,2007.61,2014.89,3706900000.0
2015-10-12,6.5381,-6.8651,13.4033,,,,,,,2015.65,2018.66,2010.55,2017.46,2893250000.0
2015-10-13,8.0484,-3.8824,11.9308,,,,,,,2015.0,2022.34,2001.78,2003.6899,3401920000.0
2015-10-14,8.3861,-1.4287,9.8148,,,,,,,2003.66,2009.5601,1990.73,1994.24,3644590000.0
2015-10-15,10.918,1.0406,9.8774,,,,,,,1996.47,2024.15,1996.47,2023.86,3746290000.0
2015-10-16,13.5151,3.5355,9.9796,,,,,,,2024.37,2033.54,2020.46,2033.11,3595430000.0
2015-10-19,15.4398,5.9164,9.5234,,,,,,,2031.73,2034.45,2022.3101,2033.66,3287320000.0
2015-10-20,16.5412,8.0413,8.4999,,,,,,,2033.13,2039.12,2026.61,2030.77,3331500000.0
2015-10-21,16.2719,9.6875,6.5845,,,,,,,2033.47,2037.97,2017.22,2018.9399,3627790000.0
2015-10-22,18.5535,11.4607,7.0928,,,,,,,2021.88,2055.2,2021.88,2052.51,4430850000.0
2015-10-23,21.9356,13.5557,8.3799,,,,,,,2058.1899,2079.74,2058.1899,2075.1499,4108460000.0
2015-10-26,24.0187,15.6483,8.3705,,,,,,,2075.0801,2075.1399,2066.53,2071.1799,3385800000.0
2015-10-27,24.9551,17.5096,7.4455,,,,,,,2068.75,2070.3701,2058.8401,2065.8899,4216880000.0
2015-10-28,27.3556,19.4788,7.8768,,,,,,,2066.48,2090.3501,2063.1101,2090.3501,4698110000.0
2015-10-29,28.8496,21.353,7.4966,,,,,,,2088.3501,2092.52,2082.6299,2089.4099,4008940000.0
2015-10-30,28.8896,22.8603,6.0293,,,,,,,2090.0,2094.3201,2079.3401,2079.3601,4256200000.0
2015-11-02,30.5613,24.4005,6.1608,,,,,,,2080.76,2106.2,2080.76,2104.05,3760020000.0
2015-11-03,31.9807,25.9165,6.0641,,,,,,,2102.6299,2116.48,2097.51,2109.79,4272060000.0
2015-11-04,32.1316,27.1595,4.972,,,,,,,2110.6001,2114.5901,2096.98,2102.3101,4078870000.0
2015-11-05,31.6937,28.0664,3.6273,,,,,,,2101.6799,2108.78,2090.4099,2099.9299,4051890000.0
2015-11-06,30.9313,28.6394,2.2919,,,,,,,2098.6001,2101.9099,2083.74,2099.2,4369020000.0
2015-11-09,28.3366,28.5788,-0.2422,,,,,,,2096.5601,2096.5601,2068.24,2078.5801,3882350000.0
2015-11-10,26.2312,28.1093,-1.8781,,,,,,,2077.1899,2083.6699,2069.9099,2081.72,3821440000.0
2015-11-11,23.7467,27.2368,-3.4901,,,,,,,2083.4099,2086.9399,2074.8501,2075.0,3692410000.0
2015-11-12,19.2138,25.6322,-6.4184,,,,,,,2072.29,2072.29,2045.66,2045.97,4016370000.0
2015-11-13,13.6142,23.2286,-9.6144,,,,,,,2044.64,2044.64,2022.02,2023.04,4278750000.0
2015-11-16,11.477,20.8783,-9.4012,,,,,,,2022.08,2053.22,2019.39,2053.1899,3741240000.0
2015-11-17,9.4524,18.5931,-9.1407,,,,,,,2053.6699,2066.6899,2045.9,2050.4399,4427350000.0
2015-11-18,10.4021,16.9549,-6.5527,,,,,,,2051.99,2085.3101,2051.99,2083.5801,3926390000.0
2015-11-19,10.841,15.7321,-4.8911,,,,,,,2083.7,2086.74,2078.76,2081.24,3628110000.0
2015-11-20,11.6939,14.9245,-3.2306,,,,,,,2082.8201,2097.0601,2082.8201,2089.1699,3929600000.0
2015-11-23,12.0231,14.3442,-2.3211,,,,,,,2089.4099,2095.6101,2081.3899,2086.5901,3587980000.0
2015-11-24,12.3473,13.9448,-1.5975,,,,,,,2084.4199,2094.1201,2070.29,2089.1399,3884930000.0
2015-11-25,12.4392,13.6437,-1.2045,,,,,,,2089.3,2093.0,2086.3,2088.8701,2852940000.0
2015-11-27,12.4683,13.4086,-0.9403,,,,,,,2088.8201,2093.29,2084.1299,2090.1101,1466840000.0
2015-11-30,11.5752,13.0419,-1.4667,,,,,,,2090.95,2093.8101,2080.4099,2080.4099,4275030000.0
